q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fz_foot
-0.028449,-0.402186,1.90E-05,2.799508,1.995353,-4.996048,0
-0.029556,-0.403089,2.00E-05,2.803434,2.00647,-5.007088,0
-0.030367,-0.407543,1.10E-05,2.803245,1.993172,-5.026615,0
-0.031187,-0.417212,2.00E-06,2.799502,1.953609,-5.061189,0
-0.032016,-0.41856,-7.00E-06,2.801407,1.955622,-5.07209,0
-0.032795,-0.411985,-7.00E-06,2.808873,1.99849,-5.059468,0
-0.033584,-0.408203,2.00E-05,2.817289,2.041582,-5.047621,0
-0.034382,-0.408205,2.00E-05,2.820093,2.050412,-5.054377,0
-0.035128,-0.393364,2.90E-05,2.833204,2.135073,-5.017515,0
-0.035885,-0.393841,3.70E-05,2.836061,2.143608,-5.024309,0
-0.03665,-0.391591,4.60E-05,2.840635,2.165052,-5.023733,0
-0.037425,-0.388974,2.70E-05,2.840922,2.165359,-5.034102,0
-0.038148,-0.38515,4.50E-05,2.846163,2.192934,-5.029516,0
-0.03888,-0.38293,6.20E-05,2.850705,2.214307,-5.028743,0
-0.039622,-0.380266,7.90E-05,2.855643,2.238306,-5.026535,0
-0.040372,-0.381009,9.60E-05,2.858366,2.245652,-5.033902,0
-0.041071,-0.367865,0.000122,2.870394,2.322389,-5.001004,0
-0.041839,-0.381436,0.000139,2.864278,2.26451,-5.045942,0
-0.042888,-0.368306,0.000182,2.87791,2.3468,-5.015404,0
-0.043617,-0.368736,0.000207,2.880981,2.356215,-5.021819,0
-0.044638,-0.366737,0.000259,2.887131,2.383194,-5.022662,0
-0.045617,-0.351358,0.00032,2.902388,2.477605,-4.984574,0
-0.04632,-0.349135,0.000354,2.90729,2.50056,-4.982974,0
-0.047331,-0.356582,0.000414,2.907218,2.480888,-5.010698,0
-0.047995,-0.362748,0.000457,2.906448,2.462164,-5.032471,0
-0.048667,-0.368287,0.0005,2.906137,2.446741,-5.052281,0
-0.049348,-0.357317,0.000542,2.916429,2.511309,-5.025589,0
-0.050036,-0.342952,0.000584,2.929598,2.595189,-4.989042,0
-0.050672,-0.346637,0.000635,2.930399,2.588693,-5.002992,0
-0.051317,-0.336759,0.000686,2.940367,2.649789,-4.97859,0
-0.051969,-0.34442,0.000737,2.938428,2.622748,-5.004797,0
-0.052569,-0.335058,0.000797,2.947904,2.681018,-4.981183,0
-0.053236,-0.336348,0.000847,2.950648,2.68737,-4.988845,0
-0.053851,-0.338481,0.000907,2.952367,2.687997,-4.998386,0
-0.054474,-0.334089,0.000966,2.958532,2.721175,-4.989707,0
-0.055105,-0.332977,0.001025,2.962595,2.738423,-4.990247,0
-0.055742,-0.334965,0.001083,2.964682,2.740657,-4.999491,0
-0.05674,-0.330806,0.001246,2.973717,2.785294,-4.990984,0
-0.05764,-0.332724,0.001267,2.975572,2.784189,-5.004794,0
-0.058553,-0.317997,0.001367,2.990762,2.876442,-4.967915,0
-0.059111,-0.327518,0.001443,2.988081,2.842709,-4.997582,0
-0.059735,-0.313282,0.001509,3.000667,2.924018,-4.960641,0
-0.060307,-0.334955,0.001584,2.989672,2.828608,-5.025937,0
-0.060885,-0.320685,0.001659,3.002055,2.909506,-4.988221,0
-0.061531,-0.330783,0.001725,2.998967,2.871892,-5.02101,0
-0.062123,-0.346351,0.001799,2.992084,2.80678,-5.068937,0
-0.062782,-0.340086,0.001864,2.999127,2.846957,-5.055755,0
-0.063387,-0.332974,0.001938,3.007135,2.893457,-5.039064,0
-0.064,-0.33335,0.002011,3.009806,2.901395,-5.043607,0
-0.064618,-0.332734,0.002084,3.013377,2.914988,-5.045753,0
-0.065243,-0.340508,0.002157,3.011311,2.886471,-5.07233,0
-0.065874,-0.329843,0.00223,3.021811,2.950733,-5.046008,0
-0.066452,-0.336135,0.002312,3.020719,2.93007,-5.067075,0
-0.067096,-0.3375,0.002384,3.023192,2.934294,-5.075416,0
-0.067686,-0.330134,0.002459,3.028617,2.976371,-5.059227,0
-0.068282,-0.334647,0.002539,3.028526,2.964625,-5.075859,0
-0.068884,-0.334015,0.00262,3.032147,2.978392,-5.077641,0
-0.069492,-0.334916,0.002694,3.021015,2.966285,-5.090212,0
-0.070106,-0.324294,0.002774,3.033371,3.039777,-5.058066,0
-0.070665,-0.327798,0.002862,3.034335,3.033466,-5.071446,0
-0.07129,-0.333475,0.002941,3.034847,3.016153,-5.091476,0
-0.071861,-0.335553,0.003003,3.038862,3.016219,-5.101542,0
-0.072498,-0.330638,0.003081,3.044733,3.041148,-5.096599,0
-0.07308,-0.343337,0.003169,3.040937,2.99069,-5.136231,0
-0.073668,-0.337257,0.003229,3.042776,3.001158,-5.137465,0
-0.074321,-0.332905,0.003307,3.037196,2.971934,-5.160304,0
-0.074919,-0.350078,0.003393,3.029402,2.896644,-5.213323,0
-0.075523,-0.348208,0.003479,3.034423,2.917443,-5.210903,0
-0.076191,-0.345984,0.003556,3.043993,2.961122,-5.197674,0
-0.076805,-0.352951,0.003642,3.045748,2.951213,-5.214404,0
-0.077424,-0.348456,0.003727,3.053193,2.989539,-5.201082,0
-0.078048,-0.350123,0.003812,3.056564,2.996568,-5.24406,0
-0.079023,-0.357965,0.003934,3.057291,2.976696,-5.233651,0
-0.079659,-0.357564,0.004018,3.06125,2.990304,-5.235453,0
-0.080584,-0.364539,0.004239,3.06247,2.975146,-5.257072,0
-0.081595,-0.361392,0.004269,3.067846,2.997352,-5.258621,0
-0.08231,-0.364446,0.004343,3.069991,2.994289,-5.272875,0
-0.082968,-0.379939,0.004426,3.06335,2.927963,-5.321925,0
-0.083632,-0.373621,0.004508,3.070221,2.96608,-5.308976,0
-0.084299,-0.3713,0.00459,3.074537,2.98462,-5.307569,0
-0.084971,-0.370509,0.004672,3.077765,2.995431,-5.310686,0
-0.085647,-0.377023,0.004754,3.076358,2.970284,-5.335061,0
-0.086327,-0.383262,0.004835,3.075219,2.94687,-5.358464,0
-0.087011,-0.383151,0.004916,3.077923,2.953373,-5.364097,0
-0.087699,-0.382224,0.004997,3.081016,2.9635,-5.367536,0
-0.088391,-0.382706,0.005077,3.083292,2.966743,-5.375073,0
-0.089086,-0.397051,0.005157,3.07681,2.90291,-5.422404,0
-0.089786,-0.39157,0.005237,3.082755,2.934517,-5.413083,0
-0.090489,-0.395198,0.005316,3.082908,2.92196,-5.429958,0
-0.091196,-0.395303,0.005396,3.08532,2.926284,-5.436816,0
-0.091906,-0.397539,0.005475,3.086177,2.9195,-5.450195,0
-0.092619,-0.392342,0.005553,3.091815,2.948908,-5.442079,0
-0.093276,-0.393384,0.005641,3.093228,2.947569,-5.451051,0
-0.093997,-0.392871,0.005719,3.09558,2.952935,-5.456844,0
-0.09466,-0.384399,0.005805,3.103363,2.998769,-5.438775,0
-0.095387,-0.379666,0.005883,3.108739,3.025873,-5.432707,0
-0.096056,-0.380569,0.005969,3.110098,3.024334,-5.441659,0
-0.096729,-0.384928,0.006054,3.109674,3.007132,-5.460855,0
-0.097345,-0.377057,0.006148,3.116344,3.047481,-5.444302,0
-0.098023,-0.376773,0.006233,3.119104,3.054024,-5.450168,0
-0.098644,-0.372201,0.006327,3.123676,3.078153,-5.443233,0
-0.099329,-0.367363,0.006385,3.12906,3.104887,-5.437664,0
-0.099955,-0.372467,0.006477,3.127917,3.083557,-5.458303,0
-0.100585,-0.357623,0.00657,3.138467,3.155364,-5.422239,0
-0.101216,-0.368312,0.006662,3.134586,3.109716,-5.459353,0
-0.10179,-0.348723,0.006762,3.148531,3.205436,-5.408876,0
-0.102427,-0.358619,0.006854,3.144986,3.161258,-5.443643,0
-0.103006,-0.340464,0.006953,3.158117,3.251292,-5.397608,0
-0.103587,-0.337073,0.007052,3.162181,3.270517,-5.393884,0
-0.104171,-0.340504,0.007151,3.16212,3.257231,-5.409761,0
-0.104756,-0.33253,0.00725,3.168862,3.297747,-5.393092,0
-0.105344,-0.326146,0.007348,3.174609,3.330512,-5.381048,0
-0.105627,-0.310199,0.007578,3.183859,3.401798,-5.336068,0
-0.107175,-0.301333,0.007722,3.196434,3.459162,-5.329001,0
-0.108127,-0.29658,0.007949,3.202705,3.486309,-5.325137,0
-0.108606,-0.284706,0.008061,3.211616,3.545136,-5.296157,0
-0.109087,-0.274481,0.008173,3.2195,3.595946,-5.271969,0
-0.109569,-0.275109,0.008285,3.220969,3.595591,-5.278901,0
-0.109992,-0.26856,0.008404,3.226877,3.630218,-5.264517,0
-0.110417,-0.258547,0.008524,3.233912,3.677492,-5.240253,0
-0.110843,-0.269253,0.008642,3.22952,3.630313,-5.275365,0
-0.11133,-0.258913,0.008752,3.237751,3.682499,-5.251217,0
-0.111758,-0.252765,0.00887,3.243265,3.714403,-5.238254,0
-0.112127,-0.269037,0.008996,3.235183,3.639675,-5.288604,0
-0.112557,-0.264143,0.009113,3.239569,3.664028,-5.27934,0
-0.112989,-0.257529,0.00923,3.245761,3.699543,-5.265261,0
-0.113421,-0.260627,0.009346,3.245648,3.68699,-5.278991,0
-0.113794,-0.251855,0.00947,3.251893,3.728241,-5.257941,0
-0.114227,-0.250611,0.009585,3.254732,3.737574,-5.259398,0
-0.114602,-0.255967,0.009708,3.252829,3.712869,-5.278882,0
-0.115037,-0.258685,0.009822,3.252671,3.700816,-5.291752,0
-0.115472,-0.256737,0.009936,3.256004,3.713615,-5.291367,0
-0.115848,-0.257718,0.010058,3.256531,3.708775,-5.298502,0
-0.116284,-0.261536,0.010171,3.255689,3.691234,-5.314678,0
-0.117098,-0.267882,0.010405,3.255294,3.664604,-5.342662,0
-0.117536,-0.257642,0.010517,3.262278,3.711417,-5.318765,0
-0.117973,-0.265293,0.010628,3.25939,3.676415,-5.346112,0
-0.118411,-0.260158,0.010739,3.263621,3.700062,-5.336922,0
-0.118848,-0.269065,0.01085,3.26069,3.661767,-5.367984,0
-0.119286,-0.264223,0.010961,3.264023,3.681093,-5.359686,0
-0.119723,-0.275348,0.011071,3.259278,3.630333,-5.396869,0
-0.120161,-0.276574,0.01118,3.25989,3.624282,-5.406047,0
-0.120598,-0.270006,0.01129,3.264772,3.653723,-5.392967,0
-0.121095,-0.274397,0.011391,3.264011,3.634109,-5.412153,0
-0.121532,-0.280695,0.011499,3.26205,3.605704,-5.435688,0
-0.121968,-0.273485,0.011607,3.267201,3.637645,-5.42088,0
-0.122403,-0.282544,0.011715,3.262764,3.592664,-5.452617,0
-0.122732,-0.27177,0.011998,3.268235,3.633842,-5.422982,0
-0.123707,-0.273487,0.012036,3.270655,3.629219,-5.441639,0
-0.12414,-0.272848,0.012142,3.273596,3.636456,-5.445862,0
-0.124573,-0.257918,0.012247,3.282692,3.702358,-5.409156,0
-0.124944,-0.2381,0.01236,3.294615,3.791633,-5.357647,0
-0.125375,-0.242776,0.012465,3.292905,3.767686,-5.377072,0
-0.125744,-0.238653,0.012578,3.296327,3.785597,-5.370514,0
-0.126113,-0.237384,0.012689,3.298017,3.789781,-5.372137,0
-0.12648,-0.237587,0.012801,3.298902,3.787209,-5.37799,0
-0.126847,-0.235111,0.012911,3.301186,3.796594,-5.376198,0
-0.127212,-0.222977,0.013022,3.308548,3.849287,-5.346794,0
-0.127516,-0.183456,0.013139,3.329796,4.023332,-5.238179,0
-0.127878,-0.207441,0.013224,3.317316,3.908878,-5.316762,0
-0.128179,-0.220132,0.013341,3.310572,3.845814,-5.359179,0
-0.128598,-0.193068,0.013518,3.325566,3.962748,-5.288073,0
-0.128895,-0.187151,0.013634,3.329202,3.986057,-5.275936,0
-0.129191,-0.18006,0.013749,3.334476,4.018733,-5.260226,0
-0.129542,-0.178473,0.013932,3.336025,4.021483,-5.261207,0
-0.129773,-0.168974,0.014053,3.341756,4.062261,-5.237739,0
-0.130003,-0.144886,0.014174,3.35503,4.168229,-5.172269,0
-0.130231,-0.148649,0.014269,3.350186,4.131234,-5.197464,0
-0.130457,-0.146486,0.014364,3.315161,3.959114,-5.287643,0
-0.13062,-0.135828,0.014465,3.301243,3.907589,-5.309075,0
-0.130842,-0.134025,0.01456,3.301842,3.908892,-5.309534,0
-0.131002,-0.138405,0.01466,3.297418,3.873676,-5.332709,0
-0.13116,-0.136979,0.014761,3.303339,3.901158,-5.318136,0
-0.131376,-0.142214,0.014878,3.330361,4.016389,-5.265822,0
-0.131529,-0.134562,0.015002,3.346229,4.10349,-5.218758,0
-0.13168,-0.13055,0.015125,3.354094,4.144671,-5.197037,0
-0.131828,-0.115801,0.015248,3.364327,4.219344,-5.149886,0
-0.131975,-0.139732,0.015346,3.355159,4.121996,-5.2174,0
-0.132179,-0.133086,0.015461,3.359103,4.148914,-5.201749,0
-0.13232,-0.139482,0.015534,3.319684,3.93927,-5.31659,0
-0.132519,-0.133349,0.015623,3.30923,3.895412,-5.337591,0
-0.132655,-0.132258,0.015719,3.299923,3.847431,-5.363628,0
-0.132849,-0.131721,0.015808,3.304926,3.868502,-5.352483,0
-0.13304,-0.141321,0.015896,3.314422,3.890293,-5.349062,0
-0.132599,-0.139694,0.016146,3.338017,4.010891,-5.270367,0
-0.133445,-0.143032,0.016183,3.344101,4.019903,-5.283527,0
-0.133626,-0.142515,0.016294,3.351707,4.050581,-5.27353,0
-0.133804,-0.141369,0.016404,3.355499,4.066002,-5.266601,0
-0.133979,-0.141908,0.01649,3.357567,4.069241,-5.268119,0
-0.134151,-0.143562,0.016576,3.296663,3.765817,-5.427308,0
-0.13438,-0.141769,0.01663,3.276623,3.667386,-5.47823,0
-0.134546,-0.140088,0.01669,3.272898,3.647724,-5.489151,0
-0.134708,-0.137416,0.01675,3.258409,3.578207,-5.524735,0
-0.134928,-0.138487,0.016803,3.264304,3.599496,-5.515903,0
-0.135083,-0.1397,0.016887,3.285175,3.692742,-5.47062,0
-0.135236,-0.134449,0.01697,3.301095,3.776115,-5.424011,0
-0.135385,-0.140961,0.017052,3.315621,3.828171,-5.402568,0
-0.135591,-0.121379,0.017128,3.328115,3.921932,-5.345714,0
-0.135673,-0.115284,0.017217,3.335459,3.965777,-5.318914,0
-0.135812,-0.11591,0.017322,3.338288,3.973969,-5.314556,0
-0.135947,-0.110464,0.017403,3.342792,4.002256,-5.296891,0
-0.136079,-0.112842,0.017508,3.342312,3.990093,-5.306021,0
-0.136206,-0.111372,0.017589,3.348461,4.018224,-5.290925,0
-0.13627,-0.097776,0.017699,3.355168,4.073848,-5.254201,0
-0.13639,-0.097337,0.017778,3.357395,4.081213,-5.249944,0
-0.136447,-0.08047,0.017864,3.345374,4.054493,-5.251287,0
-0.136499,-0.073263,0.017949,3.335529,4.017945,-5.265288,0
-0.136547,-0.072435,0.01801,3.309109,3.888116,-5.33285,0
-0.136592,-0.060814,0.01807,3.300819,3.868519,-5.334862,0
-0.136632,-0.047723,0.01813,3.297879,3.877821,-5.320814,0
-0.136669,-0.03563,0.018189,3.306403,3.939576,-5.281823,0
-0.136641,-0.036287,0.018255,3.32238,4.012345,-5.242512,0
-0.136608,-0.043026,0.018343,3.343476,4.09624,-5.203242,0
-0.136572,-0.02634,0.018432,3.363383,4.223401,-5.12491,0
-0.136532,-0.031197,0.018543,3.366033,4.22329,-5.125971,0
-0.136487,-0.033111,0.018631,3.368325,4.227321,-5.123596,0
-0.136437,-0.026427,0.018694,3.3343,4.074631,-5.19771,0
-0.136384,-0.01593,0.018756,3.312448,3.989042,-5.233109,0
-0.136326,-0.008865,0.018795,3.285576,3.872612,-5.28633,0
-0.136263,-0.004725,0.018833,3.270608,3.806421,-5.317491,0
-0.136196,0.00365,0.018871,3.266446,3.801637,-5.312273,0
-0.136064,-0.001542,0.018938,3.290132,3.902241,-5.261014,0
-0.135185,0.01898,0.019107,3.327527,4.131084,-5.103851,0
-0.135822,0.011002,0.019119,3.32293,4.08015,-5.149379,0
-0.135731,0.012089,0.019202,3.346227,4.189175,-5.095147,0
-0.135636,0.00932,0.019261,3.332401,4.115062,-5.132932,0
-0.135597,0.018689,0.019314,3.312293,4.035752,-5.166559,0
-0.135545,0.022588,0.019343,3.286622,3.921167,-5.22016,0
-0.135382,0.012727,0.019383,3.266038,3.798325,-5.288881,0
-0.135328,0.015218,0.019411,3.25306,3.738899,-5.316917,0
-0.135208,0.005916,0.019445,3.247673,3.691933,-5.344459,0
-0.135144,0.034285,0.019496,3.29495,3.975942,-5.172833,0
-0.135074,0.02189,0.019547,3.306565,4.001618,-5.168289,0
-0.13494,0.020922,0.019603,3.316412,4.04498,-5.142667,0
-0.13486,0.026524,0.019676,3.32813,4.111009,-5.100411,0
-0.134775,0.015877,0.019725,3.329255,4.09066,-5.11785,0
-0.134668,0.038882,0.019796,3.303414,4.013296,-5.138432,0
-0.134489,0.039716,0.019825,3.260653,3.809619,-5.238393,0
-0.134383,0.041639,0.01985,3.252197,3.771836,-5.253684,0
-0.134272,0.053329,0.019875,3.249649,3.78389,-5.234074,0
-0.134155,0.061309,0.019899,3.260695,3.851251,-5.191615,0
-0.133973,0.076863,0.019929,3.303949,4.088627,-5.053551,0
-0.133845,0.073239,0.019976,3.307431,4.095583,-5.049674,0
-0.133652,0.066962,0.020028,3.313998,4.112386,-5.040975,0
-0.133513,0.085215,0.020074,3.326627,4.209835,-4.974157,0
-0.133308,0.076029,0.020125,3.29655,4.047076,-5.060474,0
-0.133098,0.07989,0.020153,3.26623,3.911502,-5.123166,0
-0.132882,0.084405,0.020158,3.231516,3.756295,-5.196848,0
-0.132661,0.098986,0.020162,3.219632,3.731596,-5.193732,0
-0.132434,0.095118,0.020166,3.218862,3.719095,-5.198959,0
-0.132201,0.095385,0.020193,3.245569,3.845679,-5.127771,0
-0.131962,0.104333,0.020219,3.265505,3.958953,-5.057447,0
-0.131657,0.115315,0.02025,3.27883,4.046553,-4.996881,0
-0.131407,0.131337,0.020276,3.304717,4.202396,-4.901325,0
-0.13109,0.140155,0.020329,3.320915,4.298679,-4.838165,0
-0.130767,0.141831,0.020382,3.303099,4.21955,-4.870647,0
-0.130439,0.125729,0.020389,3.24601,3.915666,-5.036469,0
-0.130165,0.123834,0.020413,3.232907,3.849427,-5.068807,0
-0.12873,0.124604,0.020409,3.196237,3.69052,-5.119317,0
-0.129157,0.128483,0.020371,3.212373,3.765763,-5.086685,0
-0.128855,0.13262,0.020394,3.225541,3.836049,-5.044421,0
-0.128547,0.123035,0.020394,3.227389,3.824109,-5.05274,0
-0.128233,0.124619,0.020416,3.249903,3.933565,-4.989536,0
-0.127912,0.129648,0.020438,3.251791,3.954254,-4.968894,0
-0.127586,0.121038,0.02046,3.244875,3.903398,-4.99677,0
-0.127253,0.118519,0.020481,3.234878,3.85232,-5.018094,0
-0.126974,0.122304,0.020497,3.245758,3.912137,-4.978134,0
-0.126688,0.109321,0.020513,3.244501,3.87759,-5.00175,0
-0.126456,0.111364,0.020524,3.232559,3.825915,-5.022879,0
-0.126158,0.096644,0.020516,3.231515,3.788615,-5.049266,0
-0.125913,0.088733,0.020527,3.235103,3.787166,-5.053152,0
-0.125722,0.078463,0.020532,3.22496,3.716015,-5.095286,0
-0.125465,0.098639,0.020564,3.238945,3.827482,-5.012801,0
-0.124198,0.10409,0.020645,3.258013,3.929188,-4.929865,0
-0.123961,0.084925,0.020671,3.260228,3.896203,-4.958729,0
-0.123717,0.094048,0.020696,3.267857,3.952438,-4.916242,0
-0.123526,0.091247,0.020717,3.263011,3.923362,-4.928652,0
-0.123269,0.08566,0.020743,3.271643,3.95092,-4.914272,0
-0.123065,0.092273,0.020763,3.276664,3.98916,-4.883234,0
-0.122854,0.082296,0.020784,3.279939,3.981541,-4.891089,0
-0.122636,0.0898,0.020826,3.281478,4.005559,-4.867144,0
-0.122472,0.080968,0.020841,3.28136,3.984599,-4.880643,0
-0.122062,0.073138,0.020899,3.269848,3.912951,-4.915156,0
-0.121877,0.080229,0.020914,3.261692,3.891204,-4.914758,0
-0.121745,0.08418,0.020924,3.269575,3.935673,-4.884617,0
-0.121546,0.079528,0.020961,3.272205,3.937273,-4.882372,0
-0.12134,0.082829,0.020997,3.296203,4.056243,-4.811244,0
-0.121186,0.076734,0.02103,3.292701,4.025164,-4.82929,0
-0.119538,0.092921,0.021203,3.281264,4.008651,-4.779835,0
-0.119263,0.100667,0.021256,3.29784,4.103158,-4.7149,0
-0.119031,0.091817,0.021287,3.303029,4.106528,-4.717085,0
-0.118852,0.09198,0.021313,3.282959,4.014089,-4.76059,0
-0.118666,0.08612,0.021318,3.258276,3.887024,-4.826376,0
-0.118472,0.069984,0.021322,3.235311,3.74405,-4.910388,0
-0.118271,0.085683,0.021327,3.226419,3.724791,-4.892193,0
-0.118062,0.077089,0.021331,3.22666,3.681379,-4.904406,0
-0.117906,0.072636,0.021332,3.249573,3.75224,-4.854107,0
-0.117682,0.077917,0.021358,3.256444,3.771349,-4.819793,0
-0.117512,0.083128,0.02138,3.278048,3.858282,-4.751504,0
-0.117333,0.086425,0.021401,3.285078,3.873908,-4.722279,0
-0.117148,0.077219,0.021423,3.292095,3.860122,-4.721427,0
-0.116954,0.070988,0.021467,3.289968,3.811418,-4.733586,0
-0.116753,0.067156,0.021488,3.291118,3.784099,-4.733211,0
-0.116605,0.067481,0.021527,3.291078,3.760599,-4.727715,0
-0.116449,0.060581,0.021545,3.298511,3.755101,-4.720952,0
-0.116346,0.067886,0.02158,3.300045,3.755725,-4.697047,0
-0.116175,0.061443,0.021619,3.297951,3.707513,-4.711154,0
-0.116057,0.068405,0.021655,3.303789,3.727604,-4.677156,0
-0.115931,0.058894,0.02169,3.304293,3.684699,-4.692134,0
-0.115797,0.04488,0.021725,3.302182,3.61941,-4.723142,0
-0.115716,0.038918,0.021756,3.301911,3.581527,-4.733689,0
-0.115567,0.056384,0.021791,3.307031,3.6241,-4.677176,0
-0.11547,0.045868,0.021822,3.304408,3.565458,-4.701962,0
-0.115366,0.032594,0.021854,3.301438,3.498521,-4.734956,0
-0.115254,0.040684,0.021885,3.303271,3.504785,-4.707069,0
-0.115194,0.032524,0.021912,3.301395,3.455453,-4.726512,0
-0.115126,0.034238,0.02194,3.301711,3.439902,-4.717972,0
-0.115051,0.02435,0.021967,3.29888,3.382735,-4.742471,0
-0.114968,0.027525,0.021995,3.299612,3.372952,-4.729448,0
-0.114889,0.013488,0.022033,3.295368,3.289828,-4.764682,0
-0.114676,0.022283,0.022163,3.299171,3.257009,-4.727677,0
-0.114666,0.012361,0.02214,3.294235,3.192848,-4.75322,0
-0.114588,0.027427,0.022164,3.298033,3.226736,-4.706497,0
-0.114502,0.018257,0.022189,3.294939,3.172075,-4.728926,0
-0.114469,0.026706,0.02221,3.297112,3.183106,-4.70179,0
-0.114427,0.019702,0.022231,3.294943,3.137926,-4.718691,0
-0.114378,0.025158,0.022252,3.296058,3.137597,-4.699793,0
-0.11432,0.01474,0.022273,3.292936,3.080303,-4.726368,0
-0.114255,0.021052,0.022294,3.294285,3.083494,-4.70471,0
-0.114181,0.022197,0.022316,3.294292,3.068446,-4.697676,0
-0.11416,0.01341,0.022334,3.291512,3.017153,-4.720075,0
-0.114071,0.013547,0.022356,3.291361,2.999316,-4.715621,0
-0.114033,0.021858,0.022374,3.293018,3.00948,-4.688795,0
-0.113988,0.027348,0.022392,3.294121,3.010525,-4.669673,0
-0.113934,0.028934,0.022411,3.294462,2.998747,-4.661794,0
-0.113873,0.032572,0.022429,3.295095,2.993626,-4.647659,0
-0.113803,0.03393,0.022448,3.295058,2.980196,-4.640104,0
-0.11358,0.034749,0.02249,3.294347,2.946843,-4.628747,0
-0.113466,0.061321,0.022517,3.300915,3.016422,-4.546746,0
-0.11336,0.065772,0.022536,3.301673,3.014968,-4.529635,0
-0.113186,0.060253,0.022559,3.299725,2.97781,-4.539904,0
-0.113064,0.058577,0.022579,3.298882,2.954826,-4.539998,0
-0.112933,0.067614,0.022599,3.30089,2.970722,-4.509078,0
-0.112855,0.062449,0.022615,3.299465,2.936704,-4.519829,0
-0.112648,0.073189,0.022639,3.301699,2.958465,-4.482951,0
-0.112493,0.063591,0.022659,3.299022,2.908891,-4.504863,0
-0.11233,0.072164,0.022679,3.300832,2.92364,-4.474849,0
-0.112219,0.075377,0.022696,3.301508,2.920159,-4.460996,0
-0.112039,0.085703,0.022717,3.30383,2.94185,-4.425655,0
-0.111852,0.089474,0.022738,3.30446,2.940329,-4.408899,0
-0.111656,0.088196,0.022759,3.30476,2.925337,-4.404305,0
-0.111451,0.091614,0.02278,3.305315,2.923054,-4.388245,0
-0.111239,0.09347,0.022801,3.305187,2.914318,-4.376474,0
-0.111019,0.107721,0.022823,3.308368,2.950601,-4.3291,0
-0.11079,0.107658,0.022845,3.308092,2.936806,-4.322516,0
-0.110553,0.122817,0.022866,3.31148,2.976703,-4.272225,0
-0.109753,0.128934,0.022927,3.311779,2.971398,-4.235435,0
-0.109731,0.13637,0.022936,3.313692,2.984982,-4.210713,0
-0.109461,0.138904,0.022958,3.314388,2.982818,-4.195914,0
-0.109183,0.147215,0.022981,3.316458,3.001134,-4.164428,0
-0.108836,0.155353,0.023007,3.317951,3.01738,-4.132259,0
-0.108541,0.154402,0.023029,3.317424,3.002183,-4.126924,0
