q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fz_foot
-0.058767,-0.31755,0.000967,2.979304,2.814342,-4.987016,0
-0.059357,-0.340635,0.001037,2.968059,2.714316,-5.056115,0
-0.059953,-0.332229,0.001107,2.977076,2.768433,-5.03498,0
-0.060557,-0.328607,0.001177,2.98271,2.797991,-5.027998,0
-0.061167,-0.332055,0.001246,2.983652,2.791971,-5.041628,0
-0.061785,-0.322359,0.001315,2.993383,2.851289,-5.017451,0
-0.062409,-0.330681,0.001384,2.991197,2.821402,-5.044986,0
-0.06298,-0.317884,0.001462,3.00306,2.897325,-5.011053,0
-0.063558,-0.303252,0.00154,3.015538,2.979557,-4.972236,0
-0.064142,-0.302847,0.001617,3.019071,2.992589,-4.974524,0
-0.064672,-0.30755,0.001703,3.019518,2.982202,-4.990377,0
-0.065209,-0.305245,0.001789,3.024418,3.006125,-4.986047,0
-0.065753,-0.307721,0.001875,3.026156,3.005866,-4.995784,0
-0.066302,-0.301144,0.00196,3.033714,3.049398,-4.980005,0
-0.066919,-0.322504,0.002009,3.023243,2.956363,-5.043798,0
-0.067481,-0.317088,0.002068,2.979963,2.743489,-5.160355,0
-0.068336,-0.328317,0.002141,2.967126,2.652412,-5.225023,0
-0.068913,-0.312457,0.002225,2.983733,2.757191,-5.174051,0
-0.069497,-0.301217,0.002282,3.005337,2.878766,-5.116372,0
-0.070026,-0.307876,0.002375,3.015338,2.913044,-5.109115,0
-0.070621,-0.321097,0.002458,3.023249,2.925181,-5.117059,0
-0.071162,-0.303328,0.00255,3.043826,3.052698,-5.054106,0
-0.071708,-0.301109,0.002642,3.051363,3.08916,-5.042188,0
-0.07226,-0.304211,0.002734,3.054691,3.095387,-5.048631,0
-0.072818,-0.303612,0.002819,3.059952,3.117447,-5.046539,0
-0.073321,-0.305731,0.002892,3.061023,3.116777,-5.054823,0
-0.07389,-0.306495,0.002924,2.982896,2.794403,-5.225315,0
-0.074403,-0.298865,0.002996,2.974723,2.760003,-5.249013,0
-0.074983,-0.310692,0.003033,2.961322,2.662068,-5.31293,0
-0.075507,-0.303539,0.003106,2.989097,2.786651,-5.255374,0
-0.076036,-0.299879,0.003204,3.030145,2.981911,-5.161929,0
-0.076571,-0.299675,0.003308,3.062972,3.104449,-5.108821,0
-0.07711,-0.301363,0.003406,3.076195,3.149964,-5.095369,0
-0.077655,-0.306869,0.003504,3.079885,3.153244,-5.103988,0
-0.078204,-0.309032,0.003601,3.083879,3.16432,-5.107342,0
-0.078698,-0.307094,0.0037,3.085683,3.18624,-5.101536,0
-0.079257,-0.318862,0.003744,3.074734,3.106987,-5.156242,0
-0.079683,-0.310678,0.003891,3.001888,2.8341,-5.293247,0
-0.080674,-0.315158,0.003899,3.002265,2.818626,-5.317617,0
-0.081249,-0.319328,0.003968,3.018531,2.864858,-5.30666,0
-0.081768,-0.319311,0.004072,3.03556,2.928291,-5.28249,0
-0.082352,-0.31184,0.004167,3.071491,3.104802,-5.197533,0
-0.082879,-0.318373,0.004271,3.080337,3.125944,-5.196696,0
-0.083769,-0.325733,0.004412,3.087837,3.134831,-5.208638,0
-0.084367,-0.32789,0.004506,3.092028,3.143057,-5.213759,0
-0.084909,-0.329516,0.004582,3.095836,3.150659,-5.219593,0
-0.085516,-0.322185,0.004649,3.056437,2.958815,-5.323499,0
-0.086066,-0.325007,0.004725,3.054347,2.936172,-5.344508,0
-0.08668,-0.340709,0.004791,3.04235,2.841808,-5.407383,0
-0.087237,-0.33847,0.004866,3.057587,2.914419,-5.377446,0
-0.087859,-0.33116,0.004958,3.068199,2.973356,-5.351646,0
-0.088424,-0.344229,0.005059,3.084419,3.024678,-5.33775,0
-0.089052,-0.346898,0.00515,3.093779,3.058932,-5.330406,0
-0.089624,-0.341671,0.00525,3.10345,3.109569,-5.309472,0
-0.09026,-0.349685,0.005341,3.104,3.090898,-5.33152,0
-0.090838,-0.347578,0.00544,3.10934,3.11444,-5.325774,0
-0.09148,-0.3443,0.005505,3.114951,3.140106,-5.32121,0
-0.092066,-0.345098,0.005577,3.06003,2.859337,-5.473088,0
-0.092714,-0.343401,0.005615,3.051949,2.814835,-5.504099,0
-0.093305,-0.355801,0.005687,3.053526,2.793946,-5.528424,0
-0.0939,-0.339532,0.005759,3.065631,2.876258,-5.486294,0
-0.094557,-0.34412,0.005848,3.081635,2.940418,-5.463602,0
-0.095157,-0.342796,0.005945,3.10938,3.07374,-5.402684,0
-0.09576,-0.348356,0.006042,3.116659,3.093015,-5.403063,0
-0.096306,-0.344816,0.006147,3.125166,3.135103,-5.386634,0
-0.096914,-0.337193,0.006243,3.134337,3.187372,-5.364123,0
-0.097801,-0.317246,0.006365,3.150898,3.294367,-5.312136,0
-0.098973,-0.315124,0.006487,3.074747,2.906801,-5.525869,0
-0.099532,-0.325042,0.006538,3.055743,2.78787,-5.599529,0
-0.100093,-0.320702,0.006615,3.077576,2.897735,-5.54774,0
-0.100657,-0.313802,0.006692,3.104129,3.034701,-5.481631,0
-0.101223,-0.316071,0.006768,3.131343,3.15893,-5.426053,0
-0.101791,-0.312264,0.006871,3.13566,3.180197,-5.421078,0
-0.102045,-0.311114,0.007106,3.158521,3.292678,-5.361339,0
-0.103099,-0.292911,0.007115,3.174843,3.392984,-5.318848,0
-0.103613,-0.286861,0.007199,3.132505,3.187052,-5.430501,0
-0.104129,-0.293737,0.007256,3.113202,3.072718,-5.498952,0
-0.104647,-0.294657,0.007339,3.101709,3.007089,-5.541399,0
-0.105107,-0.27802,0.007403,3.09536,3.000196,-5.542564,0
-0.105568,-0.275787,0.007468,3.108304,3.062268,-5.515908,0
-0.10603,-0.26991,0.007532,3.11013,3.075524,-5.512687,0
-0.106494,-0.266766,0.007596,3.10482,3.048961,-5.531153,0
-0.10696,-0.260159,0.007659,3.104696,3.05426,-5.531586,0
-0.107366,-0.262318,0.007731,3.093543,2.989508,-5.571982,0
-0.107774,-0.255084,0.007776,3.09221,2.986871,-5.575613,0
-0.108183,-0.244542,0.007847,3.097878,3.028732,-5.553874,0
-0.108593,-0.253904,0.007892,3.091435,2.97394,-5.5931,0
-0.108943,-0.231459,0.00797,3.14121,3.255125,-5.442293,0
-0.109355,-0.247376,0.008065,3.153231,3.279623,-5.442892,0
-0.109945,-0.231506,0.008198,3.177432,3.418479,-5.373353,0
-0.110299,-0.232195,0.008301,3.179042,3.420091,-5.376942,0
-0.110654,-0.228426,0.008377,3.161614,3.335802,-5.423244,0
-0.111069,-0.236851,0.008471,3.132916,3.173762,-5.515003,0
-0.111425,-0.226938,0.008547,3.134878,3.195489,-5.505275,0
-0.111782,-0.238916,0.008596,3.127864,3.133762,-5.547622,0
-0.112139,-0.236816,0.008671,3.128528,3.135224,-5.55114,0
-0.112497,-0.234984,0.008746,3.133567,3.157836,-5.543549,0
-0.112915,-0.238274,0.008812,3.138717,3.170683,-5.544933,0
-0.113273,-0.235592,0.008886,3.144567,3.199254,-5.532804,0
-0.113631,-0.247647,0.008985,3.143092,3.164498,-5.560736,0
-0.11399,-0.23395,0.009058,3.151786,3.226431,-5.527726,0
-0.114409,-0.245227,0.009123,3.153615,3.208034,-5.549187,0
-0.114767,-0.245479,0.009196,3.157723,3.222503,-5.545694,0
-0.114947,-0.247641,0.009257,3.149882,3.177526,-5.571428,0
-0.115366,-0.240306,0.009321,3.156519,3.216703,-5.554638,0
-0.115724,-0.252326,0.009393,3.146161,3.138311,-5.604971,0
-0.116143,-0.248535,0.009457,3.142635,3.122122,-5.616184,0
-0.116561,-0.261194,0.00952,3.118481,2.973461,-5.705742,0
-0.116979,-0.26362,0.009557,3.11842,2.962206,-5.718811,0
-0.117397,-0.275912,0.00962,3.107662,2.880834,-5.771385,0
-0.117814,-0.258754,0.009682,3.105986,2.898576,-5.758293,0
-0.118106,-0.258665,0.009874,3.177637,3.245175,-5.575603,0
-0.119123,-0.262596,0.00991,3.191981,3.294708,-5.567852,0
-0.119538,-0.26805,0.010021,3.198049,3.306075,-5.573219,0
-0.119952,-0.264989,0.010132,3.218941,3.408056,-5.522626,0
-0.120426,-0.27409,0.010236,3.222668,3.40168,-5.537208,0
-0.120838,-0.272918,0.010321,3.224984,3.408706,-5.537829,0
-0.12125,-0.252944,0.010406,3.225233,3.440573,-5.516711,0
-0.121661,-0.27123,0.010515,3.210859,3.330263,-5.586002,0
-0.122071,-0.26208,0.010599,3.208463,3.329581,-5.585745,0
-0.122479,-0.268659,0.010683,3.213255,3.333389,-5.593451,0
-0.122887,-0.244498,0.010791,3.228173,3.445996,-5.525684,0
-0.123293,-0.246412,0.0109,3.231189,3.450489,-5.529052,0
-0.123638,-0.239618,0.01099,3.240209,3.501345,-5.503139,0
-0.124042,-0.242973,0.011097,3.239421,3.484518,-5.518231,0
-0.124444,-0.243288,0.011204,3.242914,3.493707,-5.519564,0
-0.124785,-0.246926,0.011293,3.247475,3.502853,-5.520896,0
-0.125124,-0.228367,0.011407,3.258335,3.585623,-5.470592,0
-0.125522,-0.231596,0.011513,3.258048,3.570953,-5.485417,0
-0.125858,-0.220373,0.011625,3.264251,3.617052,-5.457998,0
-0.126132,-0.189647,0.011745,3.280689,3.751047,-5.37339,0
-0.126465,-0.216261,0.011857,3.271202,3.646869,-5.447334,0
-0.126796,-0.198027,0.011969,3.283186,3.734264,-5.395369,0
-0.127065,-0.19488,0.012087,3.28724,3.754181,-5.386795,0
-0.127332,-0.185927,0.012205,3.29287,3.793896,-5.362642,0
-0.127657,-0.183302,0.012315,3.296355,3.809324,-5.357787,0
-0.12786,-0.186398,0.012439,3.295939,3.796347,-5.368072,0
-0.128122,-0.171699,0.012556,3.304362,3.86041,-5.328847,0
-0.128381,-0.174235,0.012672,3.305014,3.852282,-5.338975,0
-0.128577,-0.165751,0.012795,3.309824,3.887512,-5.316915,0
-0.128832,-0.156016,0.01291,3.315509,3.928739,-5.292147,0
-0.129024,-0.164857,0.013032,3.31237,3.890809,-5.319681,0
-0.129274,-0.163183,0.013147,3.313891,3.896056,-5.318228,0
-0.129462,-0.15843,0.013268,3.317362,3.916892,-5.307118,0
-0.129707,-0.144003,0.013381,3.325779,3.980035,-5.269465,0
-0.129889,-0.147012,0.013501,3.324589,3.963764,-5.2805,0
-0.130069,-0.149029,0.013621,3.324355,3.953539,-5.288977,0
-0.130307,-0.150396,0.013733,3.324929,3.947579,-5.296467,0
-0.130482,-0.148927,0.013852,3.325901,3.950647,-5.294647,0
-0.130137,-0.153031,0.014097,3.319301,3.913033,-5.301315,0
-0.131027,-0.154081,0.014133,3.323455,3.91647,-5.317775,0
-0.131252,-0.165364,0.014243,3.320699,3.87328,-5.353628,0
-0.131415,-0.155585,0.014359,3.325404,3.911037,-5.328467,0
-0.131694,-0.163363,0.014462,3.322568,3.87558,-5.35502,0
-0.131911,-0.165117,0.014571,3.322492,3.866103,-5.363444,0
-0.132124,-0.178152,0.01468,3.316757,3.806822,-5.404368,0
-0.132602,-0.175604,0.014889,3.319017,3.811617,-5.404599,0
-0.132997,-0.178627,0.01504,3.317963,3.791897,-5.419837,0
-0.133256,-0.170161,0.01514,3.322383,3.824554,-5.399716,0
-0.133512,-0.175924,0.01524,3.32002,3.795753,-5.420529,0
-0.133765,-0.184307,0.01534,3.315851,3.753564,-5.448508,0
-0.134074,-0.175256,0.015432,3.320823,3.78928,-5.427758,0
-0.13432,-0.19363,0.015531,3.312799,3.70743,-5.484551,0
-0.134623,-0.184103,0.015623,3.318055,3.745549,-5.462107,0
-0.134861,-0.171924,0.015721,3.323425,3.791046,-5.431377,0
-0.135157,-0.172268,0.015812,3.323982,3.78652,-5.437353,0
-0.135388,-0.162682,0.01591,3.32819,3.821258,-5.413702,0
-0.135616,-0.160168,0.016007,3.329559,3.827461,-5.410523,0
-0.1359,-0.16711,0.016097,3.326377,3.792152,-5.435208,0
-0.13612,-0.156662,0.016193,3.331488,3.832533,-5.40925,0
-0.136337,-0.161227,0.016289,3.329717,3.809196,-5.425932,0
-0.136549,-0.156862,0.016385,3.331859,3.82306,-5.417275,0
-0.136758,-0.152954,0.01648,3.333775,3.834946,-5.409871,0
-0.136963,-0.147034,0.016575,3.336568,3.855243,-5.396662,0
-0.137163,-0.143194,0.016669,3.338511,3.867217,-5.389098,0
-0.138439,-0.087845,0.017545,3.353571,4.010086,-5.281262,0
-0.13793,-0.056657,0.017818,3.289255,3.767041,-5.365234,0
-0.138673,-0.07122,0.017825,3.296334,3.757067,-5.39578,0
-0.13869,-0.061206,0.017902,3.3224,3.897949,-5.317797,0
-0.138772,-0.055406,0.018125,3.352328,4.04406,-5.235708,0
-0.138773,-0.036743,0.018224,3.360032,4.117294,-5.182253,0
-0.138768,-0.038692,0.018324,3.359177,4.105731,-5.188448,0
-0.138759,-0.049187,0.0184,3.358657,4.077197,-5.210812,0
-0.138805,-0.044595,0.018469,3.33231,3.957957,-5.267786,0
-0.138786,-0.041597,0.018521,3.306979,3.840691,-5.324691,0
-0.138822,-0.047094,0.018566,3.278971,3.692386,-5.404055,0
-0.138853,-0.047154,0.018611,3.268831,3.640112,-5.431423,0
-0.138818,-0.040996,0.018685,3.289151,3.747945,-5.367286,0
-0.138839,-0.035212,0.018753,3.30604,3.837507,-5.314996,0
-0.138855,-0.040295,0.018821,3.317076,3.875788,-5.297739,0
-0.138865,-0.031941,0.018888,3.345405,4.024507,-5.214573,0
-0.13887,-0.037557,0.018978,3.341864,3.992778,-5.232716,0
-0.13887,-0.051299,0.019045,3.34773,3.987388,-5.245609,0
-0.138925,-0.045958,0.019128,3.350562,4.008652,-5.229496,0
-0.138914,-0.043872,0.019218,3.350705,4.011127,-5.22389,0
-0.138958,-0.056502,0.019278,3.344764,3.951794,-5.263864,0
-0.138997,-0.038913,0.019337,3.337874,3.953181,-5.249695,0
-0.13897,-0.022594,0.019402,3.328901,3.943014,-5.240751,0
-0.138997,-0.04409,0.019438,3.293004,3.72337,-5.368821,0
-0.139019,-0.043464,0.019497,3.311867,3.810728,-5.321993,0
-0.139036,-0.037885,0.019556,3.322249,3.868855,-5.285978,0
-0.139052,-0.036087,0.019695,3.339419,3.948328,-5.238663,0
-0.139052,-0.031446,0.019776,3.340743,3.961503,-5.22674,0
-0.139046,-0.034366,0.019857,3.349351,3.992793,-5.210997,0
-0.138974,-0.024423,0.019942,3.359322,4.059074,-5.166689,0
-0.138956,-0.003964,0.020022,3.369978,4.151551,-5.100085,0
-0.138872,-0.01203,0.020107,3.368923,4.126383,-5.117258,0
-0.138843,-0.005515,0.020163,3.372507,4.154634,-5.095877,0
-0.138748,0.016353,0.020247,3.380279,4.237582,-5.031753,0
-0.138647,0.002519,0.020286,3.339535,4.012556,-5.15704,0
-0.13854,0.007976,0.020346,3.319133,3.926866,-5.192828,0
-0.137706,0.035896,0.020451,3.279957,3.809353,-5.209675,0
-0.138242,0.037769,0.020453,3.271991,3.766126,-5.239934,0
-0.138111,0.045921,0.02049,3.294664,3.888192,-5.170045,0
-0.137914,0.060495,0.020532,3.305575,3.971457,-5.109747,0
-0.13777,0.060704,0.020591,3.326086,4.067663,-5.054636,0
-0.13756,0.058733,0.020655,3.335022,4.104377,-5.033352,0
-0.137404,0.057711,0.020713,3.335424,4.102883,-5.030784,0
-0.137182,0.083865,0.020776,3.355067,4.252763,-4.92724,0
-0.136954,0.087875,0.020817,3.345557,4.21607,-4.939396,0
-0.136719,0.101947,0.020857,3.322673,4.139657,-4.962411,0
-0.136478,0.089445,0.020896,3.289143,3.954024,-5.064208,0
-0.136291,0.097723,0.020908,3.264953,3.85819,-5.103111,0
-0.136097,0.075337,0.02092,3.244437,3.71077,-5.195203,0
-0.135837,0.090051,0.020936,3.259416,3.814451,-5.122977,0
-0.13563,0.091601,0.02097,3.282067,3.924146,-5.058884,0
-0.135417,0.08709,0.021003,3.299678,3.995555,-5.022478,0
-0.135198,0.098919,0.021059,3.324936,4.139916,-4.933247,0
-0.134911,0.101044,0.021119,3.328827,4.164079,-4.910966,0
-0.134679,0.107007,0.021174,3.336859,4.215015,-4.874125,0
-0.13444,0.088019,0.021229,3.345409,4.211896,-4.887171,0
-0.134194,0.085688,0.021261,3.313007,4.054623,-4.966659,0
-0.134002,0.083405,0.021288,3.299979,3.987673,-4.999712,0
-0.133803,0.069947,0.021315,3.283961,3.881925,-5.061491,0
-0.133657,0.059004,0.021337,3.255931,3.725014,-5.149018,0
-0.133445,0.060052,0.021341,3.254126,3.719222,-5.144988,0
-0.133286,0.05347,0.021363,3.273489,3.793886,-5.107712,0
-0.133121,0.064768,0.021384,3.287385,3.883732,-5.046747,0
-0.132948,0.060881,0.021428,3.302603,3.945073,-5.014205,0
-0.132769,0.063746,0.021471,3.311518,3.993027,-4.980947,0
-0.132643,0.056012,0.02151,3.309897,3.966424,-4.998433,0
-0.13245,0.052767,0.021553,3.322151,4.01551,-4.971453,0
-0.13231,0.041812,0.021591,3.326724,4.010481,-4.980479,0
-0.132164,0.044726,0.021651,3.326927,4.017521,-4.968996,0
-0.13207,0.045984,0.021684,3.327474,4.0214,-4.962579,0
-0.131862,0.045514,0.021729,3.288858,3.838036,-5.051046,0
-0.131748,0.038432,0.021739,3.284031,3.798467,-5.073421,0
-0.131627,0.032585,0.021772,3.278341,3.757949,-5.094624,0
-0.131002,0.03448,0.021865,3.306403,3.896668,-5.001944,0
-0.13134,0.041562,0.021883,3.316025,3.951195,-4.971102,0
-0.13125,0.043382,0.021911,3.328875,4.012775,-4.9364,0
-0.131154,0.044211,0.021961,3.328651,4.01237,-4.932079,0
-0.13105,0.039096,0.022011,3.332379,4.016748,-4.93034,0
-0.130938,0.056071,0.022061,3.342858,4.103589,-4.865521,0
-0.13076,0.048697,0.022093,3.343367,4.088099,-4.876556,0
-0.130634,0.052821,0.022142,3.343821,4.099329,-4.86134,0
-0.130561,0.041999,0.022165,3.309397,3.913682,-4.963006,0
-0.130421,0.037147,0.022171,3.303217,3.872843,-4.985054,0
-0.130334,0.054501,0.022194,3.291529,3.857995,-4.972496,0
-0.130239,0.037336,0.022217,3.291345,3.815925,-5.006983,0
-0.130137,0.047933,0.022262,3.310174,3.927029,-4.934499,0
-0.130028,0.035363,0.022285,3.312934,3.909797,-4.950432,0
-0.129911,0.054102,0.022329,3.322207,3.995472,-4.884341,0
-0.129787,0.050533,0.022374,3.330387,4.024657,-4.866892,0
-0.129715,0.037992,0.022414,3.331157,3.997496,-4.889431,0
-0.129576,0.041483,0.022459,3.334019,4.0186,-4.869704,0
-0.12949,0.03973,0.022499,3.335112,4.018265,-4.868053,0
-0.129396,0.053749,0.022539,3.340006,4.049394,-4.82224,0
-0.129235,0.052397,0.022584,3.34026,4.021481,-4.82,0
-0.129126,0.036642,0.022602,3.334844,3.934915,-4.862169,0
-0.129009,0.041532,0.022636,3.310609,3.797198,-4.904756,0
-0.128881,0.060632,0.022655,3.303831,3.786744,-4.87414,0
-0.128746,0.043844,0.022695,3.306319,3.733925,-4.900258,0
-0.128663,0.034972,0.022709,3.317369,3.740029,-4.889666,0
-0.128573,0.049647,0.022745,3.321455,3.768994,-4.844254,0
-0.128414,0.044977,0.022785,3.319382,3.724527,-4.853502,0
-0.128309,0.041382,0.022821,3.322271,3.705544,-4.849853,0
-0.128196,0.049707,0.022857,3.32801,3.727925,-4.813527,0
-0.128075,0.046189,0.022893,3.328819,3.69986,-4.814702,0
-0.127946,0.050079,0.022929,3.331075,3.696161,-4.79609,0
-0.12787,0.045479,0.022961,3.33068,3.660195,-4.803909,0
-0.127726,0.050107,0.022997,3.33252,3.65667,-4.784664,0
-0.127634,0.051479,0.023029,3.332995,3.639553,-4.775962,0
-0.127474,0.0471,0.023065,3.332046,3.602302,-4.782848,0
-0.127367,0.046984,0.023097,3.331848,3.578972,-4.778764,0
-0.127371,0.041439,0.023109,3.330552,3.548608,-4.793329,0
-0.127119,0.041177,0.023185,3.329537,3.489314,-4.783561,0
-0.126981,0.03261,0.023217,3.327288,3.436984,-4.803512,0
-0.126895,0.031013,0.023246,3.326514,3.408456,-4.804298,0
-0.126781,0.037678,0.023287,3.328338,3.400924,-4.779777,0
-0.126675,0.043498,0.023315,3.329687,3.400253,-4.758968,0
-0.126561,0.038317,0.023344,3.327586,3.357994,-4.769679,0
-0.1265,0.04101,0.023368,3.328238,3.34682,-4.758701,0
-0.126431,0.030655,0.023393,3.325102,3.287513,-4.784881,0
-0.126353,0.016277,0.023418,3.320911,3.213925,-4.822418,0
-0.126268,0.025667,0.023443,3.323103,3.226584,-4.791807,0
-0.126175,0.034282,0.023469,3.325082,3.236626,-4.76326,0
-0.126074,0.02618,0.023494,3.322612,3.186487,-4.782385,0
-0.126025,0.01753,0.023515,3.319886,3.13399,-4.803876,0
-0.125968,0.021699,0.023537,3.320556,3.127879,-4.788763,0
-0.125963,0.019186,0.023555,3.319741,3.098852,-4.793369,0
-0.125869,0.015392,0.023596,3.317949,3.04399,-4.797827,0
-0.12578,0.00557,0.023618,3.315131,2.98903,-4.821915,0
-0.125744,0.013066,0.023636,3.31658,2.995304,-4.797475,0
-0.125759,-0.003505,0.023651,3.311788,2.915221,-4.84248,0
-0.125706,0.019584,0.02367,3.317442,2.978481,-4.773136,0
-0.125705,0.011928,0.023685,3.314903,2.930454,-4.79255,0
-0.125696,0.003745,0.023722,3.315699,2.896073,-4.805529,0
-0.125679,0.010176,0.023738,3.317186,2.900504,-4.784138,0
-0.125594,0.013434,0.023757,3.317521,2.892668,-4.770684,0
-0.12562,0.00615,0.023769,3.315169,2.846711,-4.789617,0
-0.125579,-0.001901,0.023785,3.31271,2.798816,-4.809405,0
-0.12559,0.001353,0.023798,3.313001,2.790764,-4.797662,0
-0.125592,0.006778,0.023811,3.314001,2.79131,-4.779344,0
-0.125526,-0.004928,0.023827,3.310633,2.730937,-4.809129,0
-0.125513,0.004837,0.02384,3.312302,2.745524,-4.778506,0
-0.125551,0.001845,0.02385,3.311183,2.716204,-4.785002,0
-0.125521,0.006747,0.023863,3.312118,2.71581,-4.767573,0
-0.125482,0.003592,0.023876,3.310864,2.686159,-4.773252,0
-0.125496,0.00711,0.023887,3.311116,2.679424,-4.760872,0
-0.125502,-0.007534,0.023897,3.306916,2.608568,-4.800087,0
-0.125499,-0.003285,0.023907,3.307598,2.605828,-4.784887,0
-0.125389,-0.016265,0.023929,3.303381,2.531871,-4.816226,0
-0.125546,-0.007095,0.023929,3.30541,2.546465,-4.789508,0
-0.125575,-0.010599,0.023936,3.304082,2.515941,-4.797153,0
-0.125596,-0.004836,0.023944,3.304928,2.517956,-4.778345,0
-0.125608,0.000449,0.023952,3.305747,2.518835,-4.760538,0
-0.125612,0.000324,0.02396,3.305299,2.500975,-4.757843,0
-0.125608,0.005736,0.023968,3.306157,2.502627,-4.739371,0
-0.125595,-0.000459,0.023977,3.304016,2.462622,-4.754166,0
-0.125574,0.002854,0.023985,3.304358,2.457115,-4.741397,0
-0.125606,-0.00701,0.023991,3.301436,2.404496,-4.767157,0
-0.125629,0.001236,0.023996,3.303055,2.41667,-4.740742,0
-0.125643,-0.006456,0.024002,3.300591,2.371719,-4.759985,0
-0.12565,-0.006205,0.024008,3.300034,2.354849,-4.756571,0
-0.125648,-0.007997,0.024014,3.299063,2.331264,-4.758635,0
-0.125638,-0.004253,0.02402,3.299475,2.327606,-4.744492,0
-0.125697,-0.010699,0.024025,3.296991,2.278181,-4.759531,0
-0.125666,-0.010738,0.024032,3.296513,2.261575,-4.755842,0
-0.125687,-0.000253,0.024035,3.298621,2.28192,-4.723101,0
-0.1257,0.000189,0.024039,3.298084,2.265988,-4.719155,0
-0.125704,0.001414,0.024043,3.297838,2.253403,-4.712605,0
-0.12564,0.008479,0.02405,3.299222,2.262998,-4.687998,0
-0.125628,0.019333,0.024054,3.301354,2.284894,-4.653607,0
-0.125607,0.014667,0.024059,3.299569,2.251358,-4.622589,0
-0.125578,0.025763,0.024064,3.301788,2.274472,-4.260506,0
-0.125481,0.026335,0.024072,3.301496,2.261245,-3.92695,0
-0.125436,0.030515,0.024077,3.302068,2.260275,-3.584245,0
-0.125382,0.037643,0.024082,3.303224,2.269285,-3.233123,0
