q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fz_foot
-0.027862,-0.291183,0.000985,2.908588,2.720651,-4.644568,0
-0.028501,-0.312636,0.001008,2.897366,2.625886,-4.710407,0
-0.029089,-0.308354,0.00104,2.903336,2.65868,-4.701771,0
-0.029687,-0.318006,0.001072,2.900047,2.622735,-4.733142,0
-0.030293,-0.313619,0.001104,2.906193,2.656266,-4.724489,0
-0.030908,-0.320698,0.001135,2.904598,2.625861,-4.75811,0
-0.031847,-0.314221,0.001181,2.913665,2.681856,-4.736558,0
-0.032484,-0.324672,0.001212,2.909756,2.641162,-4.770833,0
-0.03313,-0.338349,0.001242,2.903667,2.58433,-4.814471,0
-0.033784,-0.347129,0.001272,2.900851,2.551596,-4.844239,0
-0.034447,-0.345118,0.001302,2.905255,2.57213,-4.843269,0
-0.035119,-0.354873,0.001331,2.901749,2.534224,-4.876096,0
-0.035799,-0.349866,0.00136,2.908114,2.569207,-4.866827,0
-0.036487,-0.359212,0.001389,2.904845,2.532978,-4.898752,0
-0.037184,-0.360834,0.001418,2.906728,2.534789,-4.908713,0
-0.037889,-0.366944,0.001446,2.905589,2.514228,-4.931644,0
-0.038602,-0.370502,0.001474,2.906135,2.506106,-4.947409,0
-0.039384,-0.385736,0.001492,2.898661,2.438777,-4.997662,0
-0.040113,-0.396764,0.00152,2.894239,2.393612,-5.035061,0
-0.040851,-0.390201,0.001547,2.901481,2.434967,-5.022266,0
-0.041657,-0.403376,0.001565,2.895537,2.378134,-5.067024,0
-0.04241,-0.392912,0.001592,2.905179,2.437768,-5.043323,0
-0.043172,-0.395899,0.001618,2.905986,2.431403,-5.058234,0
-0.043881,-0.384931,0.001654,2.916029,2.494107,-5.032399,0
-0.044597,-0.385668,0.001689,2.918431,2.499548,-5.040185,0
-0.044989,-0.382493,0.001702,2.922147,2.520086,-5.034476,0
-0.046114,-0.38186,0.001749,2.926771,2.535781,-5.041997,0
-0.047196,-0.389316,0.001805,2.925929,2.511519,-5.071994,0
-0.047947,-0.394203,0.001839,2.925413,2.495421,-5.092233,0
-0.049169,-0.378944,0.001953,2.940954,2.588672,-5.056752,0
-0.050122,-0.381504,0.001958,2.942087,2.582669,-5.073562,0
-0.050902,-0.374491,0.001991,2.949607,2.625395,-5.060279,0
-0.051629,-0.389133,0.002033,2.942818,2.56203,-5.108128,0
-0.052363,-0.382691,0.002075,2.949844,2.601794,-5.095787,0
-0.053103,-0.397096,0.002116,2.943106,2.538974,-5.143208,0
-0.053791,-0.387013,0.002167,2.952392,2.596382,-5.119762,0
-0.054545,-0.386381,0.002207,2.955732,2.607895,-5.12443,0
-0.055246,-0.387911,0.002257,2.957314,2.607865,-5.134457,0
-0.056014,-0.389688,0.002297,2.959026,2.607197,-5.146265,0
-0.056729,-0.379429,0.002347,2.968602,2.665789,-5.122832,0
-0.05745,-0.385864,0.002396,2.966795,2.640755,-5.147262,0
-0.058177,-0.38505,0.002444,2.970033,2.652306,-5.151095,0
-0.058911,-0.390343,0.002493,2.969256,2.633788,-5.17252,0
-0.059651,-0.388207,0.002541,2.973639,2.652732,-5.172831,0
-0.060338,-0.388049,0.002598,2.976261,2.660535,-5.177976,0
-0.06109,-0.389161,0.002645,2.978393,2.662892,-5.18782,0
-0.061789,-0.391229,0.002702,2.979507,2.659405,-5.199576,0
-0.062554,-0.389634,0.002748,2.983356,2.674614,-5.201917,0
-0.063265,-0.389595,0.002804,2.98578,2.680989,-5.207888,0
-0.063982,-0.394638,0.00286,2.98514,2.66341,-5.228532,0
-0.064705,-0.392071,0.002915,2.989413,2.682749,-5.227524,0
-0.065433,-0.390315,0.00297,2.99313,2.697925,-5.228955,0
-0.066167,-0.39316,0.003025,2.99384,2.690486,-5.243667,0
-0.066907,-0.396395,0.003079,2.994275,2.680964,-5.259612,0
-0.067653,-0.401764,0.003133,2.99331,2.660874,-5.281779,0
-0.068404,-0.397236,0.003187,2.998707,2.688739,-5.275749,0
-0.06916,-0.40958,0.00324,2.993201,2.634376,-5.318102,0
-0.069862,-0.399897,0.003303,3.002088,2.688265,-5.296652,0
-0.070629,-0.403997,0.003356,3.001753,2.673236,-5.315644,0
-0.071341,-0.403634,0.003417,3.004205,2.679944,-5.321069,0
-0.072119,-0.40388,0.00347,3.006672,2.684732,-5.32928,0
-0.072902,-0.413418,0.003522,3.002876,2.643155,-5.364172,0
-0.073629,-0.405621,0.003577,3.008203,2.683993,-5.349632,0
-0.074362,-0.413913,0.003637,3.004669,2.647738,-5.38022,0
-0.07516,-0.416979,0.003683,2.982728,2.609288,-5.40667,0
-0.075902,-0.419731,0.003743,2.983713,2.602074,-5.421411,0
-0.076649,-0.419985,0.003802,2.991751,2.612186,-5.42663,0
-0.077856,-0.410746,0.003965,3.009433,2.675152,-5.406928,0
-0.078978,-0.425401,0.003971,3.003779,2.608838,-5.461521,0
-0.079743,-0.417221,0.004029,3.012948,2.656059,-5.445327,0
-0.080513,-0.416769,0.004088,3.016305,2.663145,-5.451431,0
-0.081227,-0.408604,0.004149,3.022356,2.706258,-5.434921,0
-0.082006,-0.403935,0.004206,3.028783,2.733314,-5.429564,0
-0.082728,-0.407493,0.004273,3.028421,2.719055,-5.446926,0
-0.083515,-0.404744,0.004324,3.018644,2.718939,-5.453144,0
-0.084245,-0.404445,0.00439,3.020802,2.723543,-5.459442,0
-0.08498,-0.396172,0.004455,3.02829,2.767076,-5.443195,0
-0.086029,-0.408111,0.004561,3.03055,2.723824,-5.485169,0
-0.086773,-0.403484,0.004626,3.037854,2.752059,-5.478697,0
-0.087461,-0.391682,0.004699,3.048562,2.813054,-5.451238,0
-0.088152,-0.391757,0.004772,3.051714,2.817653,-5.458062,0
-0.088907,-0.387088,0.004836,3.057763,2.844868,-5.452426,0
-0.089606,-0.387216,0.004908,3.060495,2.84873,-5.459788,0
-0.090248,-0.377823,0.004989,3.068658,2.896884,-5.43914,0
-0.090953,-0.375415,0.005061,3.072971,2.913204,-5.439529,0
-0.091602,-0.38797,0.005141,3.067176,2.855696,-5.481976,0
-0.092314,-0.368832,0.005212,3.081702,2.951415,-5.434723,0
-0.092969,-0.379814,0.005292,3.076833,2.90105,-5.472857,0
-0.093627,-0.358157,0.005371,3.092365,3.007465,-5.417762,0
-0.094228,-0.365058,0.005458,3.090501,2.979001,-5.443584,0
-0.094892,-0.353799,0.005537,3.099404,3.034868,-5.418412,0
-0.095499,-0.359427,0.005624,3.098276,3.012121,-5.440774,0
-0.096108,-0.36123,0.00571,3.09925,3.00677,-5.452315,0
-0.096721,-0.354998,0.005796,3.105114,3.039406,-5.440956,0
-0.097276,-0.340474,0.005864,3.112926,3.096631,-5.411889,0
-0.097893,-0.324937,0.005924,3.0822,2.963819,-5.482453,0
-0.098454,-0.332661,0.005991,3.067585,2.871871,-5.539716,0
-0.099016,-0.3282,0.006058,3.072658,2.897946,-5.531914,0
-0.099521,-0.311989,0.006134,3.091134,3.011153,-5.474046,0
-0.100088,-0.327884,0.006226,3.086185,2.952251,-5.518689,0
-0.100598,-0.310493,0.006327,3.118822,3.137049,-5.42347,0
-0.101109,-0.298121,0.006427,3.135404,3.234494,-5.373749,0
-0.101623,-0.289142,0.006527,3.146686,3.299572,-5.343297,0
-0.102079,-0.285619,0.006635,3.153549,3.333133,-5.331341,0
-0.102515,-0.279048,0.006891,3.159575,3.369445,-5.310118,0
-0.103809,-0.285342,0.006967,3.161938,3.352627,-5.34441,0
-0.104739,-0.279901,0.007153,3.154185,3.311534,-5.376296,0
-0.105207,-0.271218,0.007259,3.162164,3.359637,-5.354029,0
-0.105676,-0.276998,0.007364,3.166464,3.36444,-5.360552,0
-0.106086,-0.279151,0.007476,3.170476,3.37436,-5.362699,0
-0.106498,-0.265567,0.007589,3.181875,3.448937,-5.322655,0
-0.106971,-0.263242,0.007693,3.186899,3.471009,-5.317544,0
-0.107446,-0.277004,0.007796,3.181537,3.413836,-5.359631,0
-0.107861,-0.262896,0.007907,3.192482,3.486259,-5.322001,0
-0.108278,-0.274319,0.008018,3.187459,3.435811,-5.35776,0
-0.108756,-0.273239,0.00812,3.190646,3.446482,-5.359015,0
-0.109175,-0.273584,0.00823,3.192638,3.449386,-5.363811,0
-0.109655,-0.277729,0.008331,3.192073,3.432488,-5.380352,0
-0.110076,-0.265191,0.00844,3.201347,3.494208,-5.348697,0
-0.110497,-0.272832,0.008548,3.19866,3.461103,-5.3751,0
-0.11092,-0.275205,0.008656,3.198335,3.449668,-5.386457,0
-0.111403,-0.26688,0.008756,3.206148,3.492296,-5.367836,0
-0.111827,-0.275922,0.008863,3.202125,3.450433,-5.398392,0
-0.112311,-0.286177,0.008962,3.198298,3.40596,-5.433382,0
-0.113647,-0.258117,0.009272,3.218721,3.537407,-5.369414,0
-0.1142,-0.286839,0.009579,3.206568,3.405931,-5.468316,0
-0.115471,-0.264672,0.009675,3.22012,3.506118,-5.411131,0
-0.115898,-0.278882,0.009779,3.213632,3.441719,-5.457216,0
-0.116324,-0.269598,0.009882,3.220018,3.483484,-5.436395,0
-0.116751,-0.266596,0.009985,3.222288,3.494238,-5.43328,0
-0.117603,-0.259529,0.010189,3.229233,3.527514,-5.424497,0
-0.117968,-0.237854,0.010299,3.241982,3.624168,-5.367224,0
-0.118394,-0.254751,0.0104,3.234202,3.547908,-5.421516,0
-0.118758,-0.22946,0.010508,3.248825,3.660482,-5.353967,0
-0.119123,-0.225191,0.010616,3.252224,3.678856,-5.34689,0
-0.119487,-0.229431,0.010724,3.250931,3.658518,-5.364188,0
-0.11937,-0.22613,0.010969,3.249382,3.657622,-5.352568,0
-0.120334,-0.216412,0.010999,3.258872,3.708201,-5.338769,0
-0.120635,-0.196009,0.011113,3.272324,3.804963,-5.284598,0
-0.120936,-0.196809,0.011226,3.272863,3.800347,-5.291321,0
-0.121236,-0.188372,0.011339,3.278357,3.837186,-5.271642,0
-0.121535,-0.199213,0.011452,3.273561,3.787702,-5.306867,0
-0.121832,-0.185598,0.011563,3.282523,3.850488,-5.272455,0
-0.122069,-0.181111,0.011682,3.2853,3.867635,-5.263256,0
-0.122305,-0.17184,0.011801,3.291161,3.90831,-5.240415,0
-0.122539,-0.157543,0.011919,3.299748,3.971795,-5.202944,0
-0.122773,-0.163067,0.012036,3.297666,3.945895,-5.222463,0
-0.123005,-0.145879,0.012154,3.307572,4.02136,-5.177021,0
-0.123175,-0.137339,0.012277,3.312317,4.056344,-5.155447,0
-0.123405,-0.141264,0.012393,3.312475,4.04381,-5.168305,0
-0.123572,-0.13242,0.012516,3.318331,4.084064,-5.145389,0
-0.123739,-0.134043,0.012614,3.317194,4.070829,-5.155049,0
-0.123903,-0.136146,0.012736,3.314542,4.049619,-5.168249,0
-0.124066,-0.125165,0.012807,3.274051,3.868687,-5.258331,0
-0.124288,-0.126739,0.012896,3.260277,3.792929,-5.302578,0
-0.124388,-0.124375,0.012974,3.236553,3.678592,-5.360627,0
-0.124545,-0.123197,0.013069,3.230537,3.64773,-5.376403,0
-0.124701,-0.123523,0.013138,3.246556,3.719832,-5.342591,0
-0.124856,-0.129743,0.013232,3.259156,3.764189,-5.325774,0
-0.125008,-0.126609,0.013326,3.26833,3.8101,-5.302214,0
-0.125158,-0.129309,0.013444,3.275201,3.834018,-5.292223,0
-0.125306,-0.133153,0.013536,3.271146,3.802444,-5.312299,0
-0.125512,-0.121489,0.013621,3.278987,3.857499,-5.280406,0
-0.125656,-0.135861,0.013713,3.270523,3.783786,-5.329256,0
-0.125898,-0.140675,0.013834,3.262737,3.72912,-5.364367,0
-0.126036,-0.141377,0.013925,3.260607,3.712676,-5.375355,0
-0.126232,-0.140828,0.014008,3.265612,3.733125,-5.366199,0
-0.126425,-0.152161,0.01409,3.258339,3.670788,-5.407366,0
-0.126556,-0.134367,0.014179,3.266697,3.741997,-5.360077,0
-0.126744,-0.140408,0.014261,3.269444,3.737952,-5.369019,0
-0.12693,-0.13917,0.014367,3.275698,3.766064,-5.354527,0
-0.127114,-0.138295,0.014448,3.281899,3.792951,-5.341573,0
-0.127294,-0.142624,0.014528,3.280696,3.773001,-5.357937,0
-0.126925,-0.13178,0.014795,3.288364,3.832192,-5.305323,0
-0.127759,-0.127065,0.014823,3.293591,3.85394,-5.305467,0
-0.127928,-0.128874,0.014902,3.297256,3.860764,-5.310214,0
-0.128095,-0.127015,0.015005,3.299221,3.869523,-5.304865,0
-0.128198,-0.113628,0.01509,3.305014,3.919701,-5.271327,0
-0.128358,-0.117728,0.015191,3.302043,3.89237,-5.289487,0
-0.128515,-0.111906,0.015269,3.304675,3.911404,-5.278408,0
-0.128609,-0.122527,0.015376,3.298459,3.856893,-5.311893,0
-0.12876,-0.110333,0.015453,3.301469,3.890761,-5.288446,0
-0.128848,-0.09768,0.015559,3.308059,3.943203,-5.254551,0
-0.128932,-0.069208,0.015641,3.322164,4.064962,-5.171384,0
-0.129012,-0.080263,0.015747,3.317267,4.01483,-5.20549,0
-0.12909,-0.085425,0.015828,3.319178,4.009677,-5.211582,0
-0.129164,-0.062618,0.015933,3.330703,4.10607,-5.149038,0
-0.129174,-0.059386,0.01602,3.331325,4.112037,-5.143531,0
-0.128982,-0.018539,0.016664,3.23579,3.704069,-5.317372,0
-0.128886,-0.004013,0.016704,3.237234,3.738617,-5.287599,0
-0.128847,-0.010496,0.016738,3.22109,3.645128,-5.340344,0
-0.128743,-0.005727,0.016777,3.22492,3.67096,-5.322168,0
-0.128695,0.014368,0.01681,3.218485,3.679453,-5.301627,0
-0.128643,-1.40E-05,0.016866,3.216122,3.636417,-5.33149,0
-0.128586,-0.001768,0.016898,3.207051,3.587314,-5.356179,0
-0.128465,0.002917,0.016936,3.214019,3.628161,-5.329936,0
-0.1284,-0.001015,0.016967,3.200561,3.553791,-5.369127,0
-0.128331,-0.008954,0.016998,3.207501,3.568023,-5.365792,0
-0.128257,0.005448,0.017028,3.212959,3.621734,-5.325675,0
-0.128238,0.009611,0.017052,3.21355,3.630731,-5.316162,0
-0.128155,0.008239,0.017082,3.207046,3.594698,-5.334187,0
-0.127313,0.001847,0.017183,3.207124,3.58751,-5.321226,0
-0.127938,0.00627,0.017164,3.216312,3.629092,-5.309222,0
-0.127897,-0.000701,0.017186,3.198888,3.527915,-5.368828,0
-0.12779,0.015727,0.017214,3.194511,3.539673,-5.348467,0
-0.127739,0.021554,0.017236,3.202362,3.587,-5.317307,0
-0.127683,0.017237,0.017258,3.197832,3.553663,-5.3373,0
-0.127562,0.0291,0.017285,3.193871,3.558703,-5.32196,0
-0.127432,0.035576,0.017308,3.19391,3.569741,-5.307736,0
-0.127298,0.03841,0.017334,3.192645,3.568263,-5.303499,0
-0.12716,0.043551,0.01736,3.195774,3.593058,-5.282311,0
-0.127017,0.061046,0.017386,3.206231,3.678144,-5.221784,0
-0.126868,0.062139,0.017411,3.214879,3.719975,-5.196173,0
-0.126714,0.070833,0.017437,3.215993,3.742444,-5.174579,0
-0.126556,0.062704,0.017461,3.213017,3.709932,-5.194446,0
-0.126392,0.071318,0.017486,3.22233,3.771021,-5.15273,0
-0.126162,0.08841,0.017515,3.227366,3.830448,-5.104953,0
-0.125988,0.081124,0.017539,3.209221,3.72863,-5.159395,0
-0.125747,0.094405,0.017568,3.220631,3.810141,-5.102924,0
-0.125502,0.083103,0.017597,3.207636,3.724486,-5.151943,0
-0.125251,0.108154,0.017625,3.222607,3.848883,-5.061586,0
-0.124995,0.102605,0.017653,3.229695,3.870076,-5.050581,0
-0.124733,0.11434,0.017681,3.221452,3.856418,-5.043648,0
-0.124466,0.113161,0.017708,3.223898,3.864693,-5.0373,0
-0.124025,0.115156,0.017762,3.233263,3.913183,-5.003186,0
-0.123683,0.125873,0.017817,3.249624,4.013901,-4.936093,0
-0.123396,0.118383,0.017843,3.240565,3.955083,-4.968528,0
-0.123044,0.127211,0.017897,3.237759,3.962067,-4.951273,0
-0.122746,0.126313,0.017922,3.239849,3.9705,-4.941669,0
-0.122502,0.114333,0.017941,3.20881,3.798135,-5.038947,0
-0.122192,0.112208,0.017966,3.214303,3.819515,-5.024765,0
-0.121937,0.109227,0.017985,3.192707,3.71227,-5.077535,0
-0.121676,0.109572,0.018003,3.206621,3.778102,-5.0383,0
-0.121273,0.090465,0.018042,3.206658,3.737353,-5.066484,0
-0.120857,0.100392,0.01808,3.213073,3.789266,-5.023658,0
-0.120632,0.107093,0.018092,3.225944,3.863311,-4.97614,0
-0.119292,0.095826,0.018197,3.20063,3.731482,-5.022512,0
-0.119708,0.0867,0.018175,3.192033,3.662508,-5.076247,0
-0.119456,0.083912,0.018186,3.199915,3.691853,-5.062112,0
-0.119258,0.076324,0.018214,3.19558,3.654588,-5.083515,0
-0.119054,0.084609,0.01822,3.19644,3.67665,-5.060013,0
-0.118843,0.080699,0.018225,3.185897,3.618358,-5.090323,0
-0.118627,0.083868,0.018253,3.191179,3.650067,-5.065415,0
-0.118343,0.087539,0.018262,3.194366,3.673418,-5.044743,0
-0.118114,0.093363,0.018267,3.195778,3.692502,-5.025887,0
-0.117879,0.083802,0.018272,3.182817,3.611332,-5.071278,0
-0.117637,0.101834,0.018298,3.191778,3.693315,-5.006872,0
-0.117389,0.100967,0.018302,3.188718,3.677584,-5.010229,0
-0.117074,0.107664,0.018311,3.182021,3.662676,-5.005118,0
-0.116813,0.114829,0.018315,3.176163,3.65157,-5.000165,0
-0.116485,0.127631,0.018323,3.196559,3.775376,-4.918874,0
-0.116211,0.145655,0.018327,3.207399,3.865848,-4.851379,0
-0.11587,0.122777,0.018357,3.188098,3.727581,-4.9351,0
-0.115583,0.113639,0.01836,3.175142,3.647837,-4.979593,0
-0.115289,0.139345,0.018362,3.187093,3.761298,-4.89174,0
-0.114989,0.128071,0.018365,3.191823,3.758384,-4.898855,0
-0.114682,0.119216,0.018367,3.1902,3.732059,-4.91446,0
-0.114368,0.128565,0.018392,3.200504,3.801885,-4.862654,0
-0.114048,0.141034,0.018394,3.202734,3.840905,-4.825882,0
-0.113781,0.127465,0.018413,3.202956,3.81259,-4.845819,0
-0.113447,0.130598,0.018437,3.210693,3.856399,-4.814224,0
-0.113167,0.12614,0.018456,3.212348,3.854885,-4.812871,0
-0.112879,0.13547,0.018474,3.225638,3.937892,-4.755248,0
-0.112585,0.132564,0.018515,3.229268,3.948836,-4.7466,0
-0.112284,0.135785,0.018533,3.237851,3.996207,-4.71396,0
-0.111977,0.129475,0.018574,3.242564,4.004563,-4.709636,0
-0.111662,0.133764,0.018614,3.245169,4.027818,-4.68588,0
-0.111401,0.1295,0.018649,3.24658,4.025425,-4.684949,0
-0.111072,0.125852,0.018667,3.248791,4.028122,-4.681872,0
-0.110797,0.125922,0.01868,3.213646,3.868018,-4.758471,0
-0.110514,0.126967,0.018693,3.203391,3.824334,-4.774043,0
-0.110285,0.115608,0.018701,3.18254,3.703568,-4.841467,0
-0.109989,0.12149,0.018714,3.194174,3.771289,-4.794845,0
-0.109746,0.112682,0.018722,3.204291,3.798314,-4.783085,0
-0.108636,0.112736,0.018803,3.238404,3.906016,-4.670942,0
-0.108973,0.093248,0.018812,3.237113,3.829881,-4.724976,0
-0.108762,0.100245,0.018837,3.243552,3.849411,-4.692035,0
-0.108543,0.087944,0.018862,3.243839,3.797296,-4.713465,0
-0.108317,0.080064,0.018909,3.241832,3.744902,-4.728291,0
-0.108144,0.093931,0.01893,3.251089,3.794953,-4.670653,0
-0.107964,0.0816,0.018973,3.247533,3.725167,-4.702251,0
-0.107776,0.081292,0.018994,3.248901,3.707016,-4.693959,0
-0.107582,0.064592,0.019036,3.243695,3.620449,-4.737293,0
-0.10723,0.067655,0.019117,3.256588,3.63888,-4.688468,0
-0.107134,0.061712,0.019151,3.258005,3.607834,-4.695965,0
-0.10697,0.052432,0.019189,3.256246,3.555421,-4.71427,0
-0.106859,0.06179,0.019223,3.260124,3.571602,-4.681419,0
-0.10674,0.063338,0.019257,3.261052,3.556802,-4.671401,0
-0.106614,0.052925,0.019291,3.25836,3.498075,-4.695893,0
-0.106481,0.043485,0.019325,3.255794,3.442362,-4.717891,0
-0.1064,0.046488,0.019354,3.256449,3.430588,-4.705525,0
-0.106252,0.04573,0.019388,3.256429,3.406934,-4.702611,0
-0.106157,0.035818,0.019418,3.253351,3.348651,-4.727108,0
-0.106054,0.051123,0.019449,3.257528,3.38207,-4.679324,0
-0.105943,0.033711,0.019479,3.252414,3.297429,-4.7252,0
-0.105825,0.035319,0.019509,3.252752,3.282009,-4.716297,0
-0.105759,0.035233,0.019535,3.252278,3.259374,-4.713471,0
-0.105686,0.035878,0.019561,3.252693,3.242334,-4.708214,0
-0.105605,0.033044,0.019588,3.251681,3.211208,-4.712736,0
-0.105517,0.031482,0.019614,3.250942,3.184508,-4.71368,0
-0.105421,0.037148,0.019641,3.252205,3.183993,-4.693795,0
-0.105293,0.036391,0.019679,3.251585,3.150653,-4.690529,0
-0.105238,0.039596,0.019701,3.252024,3.141362,-4.678255,0
-0.105115,0.038133,0.019728,3.251466,3.116643,-4.678228,0
-0.105045,0.037024,0.019751,3.25075,3.092451,-4.677988,0
-0.104907,0.050677,0.019778,3.254199,3.121801,-4.634622,0
-0.104821,0.048381,0.019802,3.253173,3.093871,-4.637466,0
-0.104668,0.046169,0.019829,3.252014,3.065862,-4.638938,0
-0.104567,0.053394,0.019852,3.253897,3.073659,-4.614471,0
-0.104458,0.052445,0.019876,3.253372,3.051768,-4.612999,0
-0.103855,0.057939,0.019946,3.252557,3.02836,-4.58275,0
-0.104084,0.057643,0.019947,3.253166,3.012985,-4.585021,0
-0.103944,0.074289,0.019971,3.257922,3.057004,-4.532618,0
-0.103796,0.068745,0.019995,3.256139,3.019738,-4.543721,0
-0.10364,0.063869,0.020019,3.254641,2.985558,-4.55254,0
-0.103476,0.074579,0.020044,3.257112,3.006381,-4.516822,0
-0.103305,0.077236,0.020068,3.257492,2.99897,-4.503988,0
-0.103185,0.071342,0.020089,3.256031,2.962999,-4.516227,0
-0.102998,0.081952,0.020114,3.258163,2.982993,-4.480305,0
-0.102803,0.088838,0.020139,3.259641,2.991288,-4.454893,0
-0.1026,0.098015,0.020164,3.26179,3.00831,-4.422551,0
-0.102389,0.095107,0.020189,3.260774,2.982633,-4.424837,0
-0.10217,0.097618,0.020214,3.261145,2.976316,-4.411458,0
-0.102003,0.105175,0.020236,3.262646,2.987293,-4.384453,0
-0.101768,0.106012,0.020261,3.262798,2.976453,-4.375334,0
-0.101585,0.088554,0.020283,3.258439,2.901746,-4.419591,0
-0.101334,0.109313,0.020309,3.263103,2.959387,-4.353348,0
-0.101135,0.111296,0.020331,3.263634,2.953466,-4.341668,0
-0.100868,0.112393,0.020357,3.264103,2.945918,-4.329661,0
-0.100654,0.112881,0.02038,3.264054,2.93455,-4.321492,0
-0.100431,0.121615,0.020402,3.266366,2.953434,-4.29002,0
-0.10014,0.128499,0.020429,3.267551,2.963692,-4.26266,0
-0.099901,0.130263,0.020452,3.268054,2.958365,-4.250799,0
-0.099594,0.129215,0.020478,3.267312,2.94151,-4.245808,0
-0.099339,0.134596,0.020502,3.268303,2.947774,-4.223253,0
-0.099075,0.138296,0.020525,3.269392,2.950412,-4.20537,0
-0.098744,0.141949,0.020552,3.269812,2.950818,-4.186438,0
-0.098238,0.145867,0.02061,3.270633,2.942995,-4.160779,0
-0.097942,0.143625,0.02062,3.269921,2.924533,-4.159224,0
-0.097638,0.140061,0.020645,3.268909,2.901796,-4.161285,0
-0.097327,0.142216,0.020669,3.268893,2.897735,-4.146806,0
-0.097067,0.133776,0.02069,3.267003,2.859384,-4.163493,0
-0.096799,0.145071,0.020712,3.269496,2.888572,-4.123548,0
-0.096463,0.148375,0.020736,3.269873,2.889737,-4.105295,0
-0.096179,0.151673,0.020758,3.270766,2.89285,-4.087914,0
-0.095887,0.13819,0.02078,3.267482,2.837182,-4.118365,0
-0.095646,0.140041,0.020799,3.268003,2.835311,-4.10579,0
-0.09472,0.153606,0.02086,3.269545,2.861796,-4.044882,0
-0.094756,0.141471,0.020863,3.26755,2.813436,-4.076844,0
-0.094483,0.151812,0.020883,3.270212,2.842505,-4.039344,0
-0.094028,0.147056,0.020914,3.268956,2.814603,-4.040237,0
-0.093734,0.150482,0.020934,3.26963,2.818885,-4.022091,0
-0.093433,0.142721,0.020954,3.267763,2.784955,-4.035788,0
-0.093123,0.149999,0.020975,3.269016,2.801797,-4.006282,0
-0.092804,0.147774,0.020996,3.268441,2.787499,-4.003819,0
-0.092538,0.142295,0.021013,3.267328,2.762609,-4.011511,0
