q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fz_foot
-0.094968,-0.455056,0.005443,3.070021,2.66905,-5.601955,0
-0.0958,-0.474333,0.005513,3.061085,2.581136,-5.665001,0
-0.096635,-0.462236,0.005583,3.070799,2.642674,-5.638417,0
-0.097473,-0.457325,0.005653,3.076262,2.669755,-5.632444,0
-0.098254,-0.451619,0.005732,3.081906,2.700174,-5.623428,0
-0.099099,-0.446162,0.005802,3.08782,2.730468,-5.616118,0
-0.099887,-0.441715,0.00588,3.092635,2.754433,-5.610876,0
-0.100739,-0.440223,0.005949,3.096132,2.765474,-5.615083,0
-0.101533,-0.442688,0.006027,3.097165,2.757656,-5.629808,0
-0.10233,-0.446926,0.006104,3.096524,2.739187,-5.6497,0
-0.10313,-0.431519,0.006182,3.108448,2.817335,-5.613481,0
-0.103933,-0.444954,0.006259,3.102787,2.756391,-5.659837,0
-0.104678,-0.42884,0.006344,3.114358,2.835523,-5.620887,0
-0.105487,-0.4386,0.006421,3.111165,2.793023,-5.656909,0
-0.106238,-0.424224,0.006506,3.121621,2.863423,-5.623096,0
-0.106992,-0.417334,0.006591,3.128021,2.899368,-5.61076,0
-0.107748,-0.422923,0.006675,3.126932,2.875803,-5.63424,0
-0.108446,-0.412437,0.006768,3.135615,2.929786,-5.61091,0
-0.109207,-0.403161,0.006852,3.143102,2.975883,-5.592018,0
-0.10991,-0.403556,0.006945,3.145319,2.977902,-5.599976,0
-0.110616,-0.400248,0.007037,3.149465,2.996714,-5.597449,0
-0.111263,-0.400355,0.007137,3.151337,2.998713,-5.603881,0
-0.111973,-0.390905,0.007229,3.158981,3.045788,-5.583892,0
-0.112858,-0.376947,0.007485,3.169858,3.115024,-5.550404,0
-0.113934,-0.379794,0.007527,3.171383,3.10535,-5.57115,0
-0.114592,-0.364898,0.0076,3.181082,3.171858,-5.541074,0
-0.115461,-0.348532,0.007739,3.142328,2.999131,-5.63206,0
-0.116123,-0.350817,0.007812,3.145649,3.003111,-5.639787,0
-0.116667,-0.343662,0.0079,3.160022,3.080569,-5.604409,0
-0.117272,-0.343648,0.008006,3.162596,3.08602,-5.609139,0
-0.117818,-0.344582,0.00812,3.178789,3.158213,-5.578696,0
-0.118366,-0.341693,0.008234,3.190897,3.216629,-5.554422,0
-0.118916,-0.314166,0.008347,3.213969,3.370917,-5.46987,0
-0.119466,-0.321796,0.00846,3.214345,3.351581,-5.49028,0
-0.119958,-0.326609,0.008555,3.213745,3.333006,-5.508596,0
-0.120511,-0.318532,0.008668,3.220371,3.373629,-5.490976,0
-0.121005,-0.319041,0.008788,3.221751,3.373128,-5.497105,0
-0.12156,-0.313784,0.0089,3.227141,3.401907,-5.487701,0
-0.122057,-0.314528,0.00902,3.228918,3.402273,-5.494651,0
-0.122554,-0.301281,0.009139,3.238571,3.468477,-5.459637,0
-0.123052,-0.305868,0.009258,3.239407,3.457132,-5.47405,0
-0.123551,-0.301217,0.009376,3.244961,3.486362,-5.463221,0
-0.12405,-0.300623,0.009495,3.248602,3.497878,-5.464651,0
-0.12455,-0.302342,0.009613,3.250205,3.495573,-5.473007,0
-0.125051,-0.304208,0.009731,3.251595,3.4919,-5.482122,0
-0.125553,-0.300024,0.009848,3.256219,3.515558,-5.474268,0
-0.125995,-0.303226,0.009973,3.256239,3.503377,-5.486995,0
-0.126497,-0.302345,0.01009,3.25871,3.510282,-5.488968,0
-0.127,-0.300227,0.010206,3.261989,3.523334,-5.487463,0
-0.127503,-0.303672,0.010322,3.26268,3.512438,-5.502228,0
-0.127946,-0.293867,0.010446,3.269657,3.559117,-5.478231,0
-0.12845,-0.297786,0.010562,3.269165,3.542204,-5.494694,0
-0.129176,-0.300815,0.010738,3.2704,3.531873,-5.51049,0
-0.129679,-0.300982,0.010853,3.272684,3.534927,-5.51637,0
-0.130123,-0.303902,0.010975,3.272466,3.521834,-5.529264,0
-0.130627,-0.302319,0.011089,3.274888,3.529641,-5.530186,0
-0.13113,-0.297335,0.011203,3.279277,3.553478,-5.521426,0
-0.131634,-0.294182,0.011317,3.283266,3.571201,-5.517977,0
-0.132077,-0.298175,0.011437,3.282376,3.552663,-5.534102,0
-0.132983,-0.291438,0.011851,3.287191,3.575396,-5.523339,0
-0.134025,-0.296918,0.011895,3.288339,3.556148,-5.55284,0
-0.134466,-0.289379,0.012014,3.294904,3.595023,-5.536219,0
-0.134967,-0.283954,0.012126,3.299762,3.621496,-5.526508,0
-0.135406,-0.286335,0.012244,3.299477,3.608896,-5.53854,0
-0.135845,-0.277015,0.012362,3.30584,3.651182,-5.517145,0
-0.136283,-0.269527,0.01248,3.311298,3.685489,-5.500748,0
-0.13672,-0.273316,0.012598,3.310674,3.667985,-5.516914,0
-0.137096,-0.260069,0.012722,3.319341,3.72951,-5.483251,0
-0.137531,-0.259884,0.012839,3.320588,3.729092,-5.488091,0
-0.137906,-0.250062,0.012963,3.327265,3.774215,-5.46455,0
-0.138279,-0.258616,0.013087,3.323599,3.733477,-5.49329,0
-0.13865,-0.251559,0.01321,3.328597,3.765138,-5.477692,0
-0.139021,-0.230272,0.013333,3.340915,3.86067,-5.421407,0
-0.139391,-0.238792,0.013455,3.338564,3.825066,-5.450176,0
-0.139699,-0.223719,0.013585,3.347145,3.891041,-5.410829,0
-0.140005,-0.21818,0.013714,3.351277,3.915974,-5.398798,0
-0.14037,-0.210906,0.013835,3.356003,3.947041,-5.382659,0
-0.140614,-0.196782,0.01397,3.364264,4.009984,-5.344961,0
-0.140916,-0.200474,0.014098,3.364118,3.995226,-5.359409,0
-0.141217,-0.172674,0.014225,3.379408,4.119034,-5.283745,0
-0.141455,-0.185468,0.014359,3.374305,4.062726,-5.323389,0
-0.141693,-0.167398,0.014468,3.384527,4.143214,-5.274409,0
-0.141928,-0.176522,0.014601,3.378924,4.092432,-5.307569,0
-0.142161,-0.158993,0.014709,3.377402,4.113586,-5.290815,0
-0.142393,-0.163992,0.014817,3.356985,3.997158,-5.358052,0
-0.142563,-0.149972,0.014931,3.342965,3.951748,-5.374673,0
-0.14273,-0.143081,0.015045,3.339701,3.94442,-5.37678,0
-0.143038,-0.13804,0.01522,3.34434,3.969928,-5.362986,0
-0.1432,-0.144129,0.015333,3.36145,4.036505,-5.334326,0
-0.143361,-0.136989,0.01547,3.370444,4.089542,-5.30532,0
-0.143519,-0.135414,0.015606,3.387024,4.168747,-5.265612,0
-0.143674,-0.130261,0.015742,3.396659,4.22114,-5.237568,0
-0.143828,-0.132719,0.015878,3.399806,4.226453,-5.238238,0
-0.143979,-0.127534,0.015988,3.403179,4.248576,-5.225228,0
-0.144127,-0.132693,0.016074,3.360636,4.024671,-5.346778,0
-0.145889,-0.148464,0.017149,3.306046,3.671351,-5.557686,0
-0.146064,-0.12794,0.017223,3.286292,3.612419,-5.576904,0
-0.146237,-0.1328,0.017273,3.264884,3.492365,-5.645796,0
-0.146406,-0.140253,0.017346,3.283202,3.561681,-5.615341,0
-0.146573,-0.14554,0.017395,3.289296,3.575776,-5.612583,0
-0.146675,-0.120597,0.017475,3.309337,3.720637,-5.522254,0
-0.146835,-0.123638,0.017547,3.320338,3.763139,-5.50327,0
-0.146992,-0.126026,0.017643,3.334662,3.822686,-5.475764,0
-0.147145,-0.120351,0.017715,3.334792,3.83043,-5.469008,0
-0.147294,-0.121964,0.01781,3.338144,3.83829,-5.467591,0
-0.14738,-0.107175,0.017888,3.339918,3.873363,-5.440518,0
-0.147523,-0.110926,0.017958,3.338385,3.853577,-5.453855,0
-0.147602,-0.109776,0.018059,3.329897,3.810805,-5.475038,0
-0.147738,-0.105594,0.018129,3.33242,3.826168,-5.467416,0
-0.147809,-0.099124,0.018205,3.351949,3.930662,-5.408513,0
-0.147877,-0.092423,0.018304,3.35629,3.961339,-5.38894,0
-0.147941,-0.084734,0.018403,3.36301,4.006495,-5.359296,0
-0.148002,-0.085707,0.018478,3.367516,4.021705,-5.353356,0
-0.148058,-0.073095,0.018576,3.37766,4.093032,-5.308573,0
-0.148111,-0.073572,0.018674,3.372981,4.065349,-5.323212,0
-0.148144,-0.049586,0.018803,3.318429,3.845269,-5.419481,0
-0.148102,-0.035141,0.018904,3.279324,3.681077,-5.492339,0
-0.148074,-0.036713,0.018943,3.291849,3.735075,-5.464958,0
-0.148042,-0.027287,0.019021,3.317773,3.876905,-5.384663,0
-0.147946,-0.019211,0.019081,3.32252,3.915154,-5.356236,0
-0.147906,-0.011844,0.019157,3.335121,3.988627,-5.311998,0
-0.147801,-0.008353,0.019216,3.33432,3.989169,-5.309039,0
-0.147692,0.00445,0.019298,3.339209,4.038136,-5.271827,0
-0.1468,0.005142,0.019432,3.297074,3.842529,-5.352321,0
-0.147399,0.018621,0.019441,3.273088,3.744853,-5.404702,0
-0.147273,0.011795,0.019475,3.241447,3.57465,-5.49899,0
-0.147141,0.021414,0.019507,3.230813,3.542461,-5.506461,0
-0.147006,0.021226,0.019516,3.236684,3.568232,-5.49191,0
-0.146865,0.027522,0.019548,3.248243,3.636041,-5.448886,0
-0.14678,0.022015,0.019574,3.2612,3.683788,-5.427277,0
-0.146631,0.02886,0.019629,3.267337,3.727236,-5.395164,0
-0.146476,0.032815,0.01966,3.261052,3.703683,-5.402836,0
-0.146377,0.02569,0.019685,3.261227,3.687349,-5.413889,0
-0.146213,0.034501,0.019715,3.240105,3.604285,-5.446504,0
-0.146044,0.040482,0.019721,3.227993,3.557633,-5.464278,0
-0.14593,0.033638,0.019722,3.230173,3.551208,-5.471149,0
-0.145811,0.026215,0.019722,3.206912,3.421786,-5.542287,0
-0.145628,0.030599,0.019751,3.217323,3.480784,-5.503459,0
-0.145499,0.047221,0.01975,3.205874,3.461053,-5.497798,0
-0.145365,0.041846,0.01975,3.221015,3.520282,-5.4684,0
-0.145227,0.045034,0.019749,3.187357,3.365334,-5.543199,0
-0.145083,0.049025,0.019747,3.187851,3.375191,-5.532102,0
-0.144933,0.041126,0.019746,3.190012,3.367134,-5.539229,0
-0.144779,0.043511,0.019721,3.170408,3.277586,-5.581477,0
-0.14462,0.051812,0.019695,3.165828,3.272466,-5.575821,0
-0.144455,0.05917,0.01967,3.15636,3.242682,-5.582214,0
-0.144285,0.059631,0.019644,3.143809,3.182838,-5.61054,0
-0.144109,0.067812,0.019618,3.136228,3.16454,-5.608947,0
-0.143868,0.07809,0.019597,3.140866,3.209422,-5.572686,0
-0.143682,0.092266,0.019571,3.133846,3.206816,-5.55893,0
-0.14343,0.091212,0.01955,3.137345,3.221096,-5.548351,0
-0.143172,0.095472,0.019528,3.135495,3.221853,-5.540183,0
-0.142969,0.093021,0.019478,3.129695,3.18903,-5.554416,0
-0.142701,0.116267,0.019456,3.121265,3.200286,-5.526225,0
-0.142427,0.111358,0.01941,3.099547,3.087343,-5.583425,0
-0.142147,0.128123,0.019365,3.100224,3.128059,-5.544153,0
-0.141862,0.133177,0.019319,3.10762,3.174385,-5.512429,0
-0.14151,0.143391,0.019278,3.111342,3.216143,-5.476045,0
-0.141213,0.128088,0.019232,3.098881,3.124033,-5.531782,0
-0.14085,0.136556,0.019213,3.102843,3.163496,-5.49692,0
-0.140542,0.155036,0.019167,3.121689,3.293837,-5.40984,0
-0.139226,0.165932,0.019112,3.120804,3.327037,-5.357378,0
-0.139565,0.161708,0.019076,3.102185,3.222146,-5.423236,0
-0.139176,0.17318,0.019033,3.114684,3.306881,-5.366796,0
-0.13878,0.167786,0.019013,3.11548,3.300277,-5.368728,0
-0.138379,0.171952,0.01897,3.112695,3.29842,-5.359478,0
-0.137972,0.183534,0.018927,3.109238,3.30937,-5.338961,0
-0.137559,0.175362,0.018906,3.095202,3.22775,-5.380394,0
-0.137079,0.187786,0.018867,3.081329,3.193483,-5.379136,0
-0.136654,0.186062,0.018823,3.089443,3.23008,-5.354479,0
-0.136222,0.190369,0.018779,3.078299,3.189792,-5.364775,0
-0.135845,0.181772,0.018706,3.073641,3.15009,-5.387999,0
-0.135401,0.181119,0.018662,3.081625,3.188253,-5.362366,0
-0.134951,0.193475,0.018616,3.072856,3.177351,-5.350303,0
-0.134494,0.18443,0.018571,3.072935,3.160703,-5.358057,0
-0.134092,0.18873,0.01852,3.059599,3.109877,-5.374806,0
-0.133623,0.195717,0.018474,3.055322,3.108654,-5.361064,0
-0.133208,0.18186,0.018401,3.039076,3.004211,-5.420598,0
-0.132726,0.188758,0.018355,3.027632,2.969165,-5.425717,0
-0.132298,0.167893,0.018281,3.012477,2.854802,-5.495234,0
-0.131644,0.192117,0.018169,3.011397,2.9081,-5.435575,0
-0.1312,0.18719,0.018117,3.031197,2.99183,-5.38945,0
-0.130809,0.178944,0.01806,3.062829,3.122606,-5.321849,0
-0.130352,0.18796,0.01803,3.083419,3.241421,-5.244239,0
-0.129888,0.188388,0.018,3.09251,3.287379,-5.212434,0
-0.129418,0.201102,0.017969,3.072301,3.225081,-5.22567,0
-0.129001,0.201755,0.017911,3.070975,3.222706,-5.219582,0
-0.128518,0.1932,0.01788,3.053475,3.12573,-5.268913,0
-0.128088,0.204288,0.017822,3.044913,3.113906,-5.257002,0
-0.127591,0.215654,0.017768,3.037975,3.11063,-5.240596,0
-0.127087,0.227273,0.017714,3.054127,3.214897,-5.167792,0
-0.126637,0.24604,0.017655,3.039102,3.190431,-5.156513,0
-0.125859,0.221653,0.017584,3.038261,3.137357,-5.192425,0
-0.125125,0.234929,0.017508,3.051455,3.232781,-5.119681,0
-0.124588,0.233678,0.017453,3.025669,3.115059,-5.172923,0
-0.124043,0.269194,0.017398,3.050092,3.312025,-5.028103,0
-0.123492,0.270314,0.017342,3.038041,3.262773,-5.044727,0
-0.122934,0.261038,0.017287,3.029686,3.207562,-5.072681,0
-0.121301,0.273442,0.017184,3.010587,3.164743,-5.053154,0
-0.121447,0.274095,0.01714,3.023191,3.219607,-5.027422,0
-0.120805,0.285453,0.017088,3.030673,3.284053,-4.975172,0
-0.120215,0.294516,0.017031,3.027877,3.296009,-4.951751,0
-0.119197,0.314706,0.016965,3.028927,3.355471,-4.883723,0
-0.118589,0.300213,0.016908,3.023932,3.304212,-4.914993,0
-0.117915,0.297061,0.016855,3.021595,3.292137,-4.912633,0
-0.117293,0.290891,0.016797,3.022306,3.286032,-4.91247,0
-0.116665,0.295319,0.016739,3.030394,3.337719,-4.872443,0
-0.116089,0.287044,0.016677,3.02315,3.290461,-4.894774,0
-0.115446,0.286333,0.01664,3.016274,3.262851,-4.898801,0
-0.114856,0.279763,0.016577,3.019225,3.265908,-4.894199,0
-0.114259,0.270751,0.016536,3.033778,3.316713,-4.865713,0
-0.113714,0.272558,0.01649,3.034038,3.325975,-4.850624,0
-0.113163,0.264148,0.016444,3.039277,3.334968,-4.844577,0
-0.112604,0.265854,0.016398,3.06665,3.467706,-4.764464,0
-0.112097,0.252933,0.016347,3.036083,3.302871,-4.854285,0
-0.111524,0.244626,0.016322,3.031263,3.266778,-4.870811,0
-0.111063,0.230202,0.016267,3.032105,3.241028,-4.889906,0
-0.110535,0.224603,0.016238,3.0279,3.213418,-4.899933,0
-0.11006,0.228966,0.016183,3.021085,3.195984,-4.896377,0
-0.109577,0.222044,0.016149,3.030448,3.226522,-4.877727,0
-0.109087,0.220951,0.016093,3.02495,3.202699,-4.882939,0
-0.108649,0.199111,0.016055,3.034502,3.199265,-4.897928,0
-0.108265,0.187429,0.016013,3.041768,3.207935,-4.897874,0
-0.107812,0.183654,0.015974,3.037167,3.181812,-4.90685,0
-0.107412,0.194007,0.015932,3.053841,3.283864,-4.8353,0
-0.107005,0.189945,0.01591,3.050038,3.260534,-4.8426,0
-0.10659,0.196044,0.015868,3.046794,3.26298,-4.82671,0
-0.106228,0.192572,0.015821,3.027244,3.168903,-4.872875,0
-0.105798,0.186357,0.015778,3.02767,3.160037,-4.874564,0
-0.105421,0.176946,0.015731,3.021548,3.113415,-4.900948,0
-0.104644,0.176496,0.015637,3.014592,3.075641,-4.898039,0
-0.104304,0.181112,0.015585,3.015988,3.069563,-4.876456,0
-0.103896,0.175535,0.01556,3.025547,3.076764,-4.856098,0
-0.103541,0.172106,0.015508,3.013398,2.991681,-4.883333,0
-0.102266,0.186981,0.01542,3.02306,3.0274,-4.795782,0
-0.102369,0.187948,0.015401,3.037215,3.068393,-4.761368,0
-0.101982,0.201584,0.015371,3.043225,3.104109,-4.708939,0
-0.101589,0.192477,0.015319,3.034996,3.024644,-4.738227,0
-0.101187,0.199089,0.015289,3.023288,2.965402,-4.741054,0
-0.100838,0.190284,0.015234,3.025489,2.933525,-4.746766,0
-0.100421,0.190051,0.015204,3.045499,3.001264,-4.690004,0
-0.099996,0.183579,0.015194,3.064424,3.049458,-4.649382,0
-0.099624,0.186485,0.015181,3.087296,3.136882,-4.579889,0
-0.099243,0.204917,0.015168,3.116151,3.286754,-4.462961,0
-0.098628,0.198188,0.015182,3.120332,3.257189,-4.453439,0
-0.098228,0.197995,0.01519,3.116152,3.216493,-4.453609,0
-0.09776,0.205991,0.015181,3.107184,3.174122,-4.445416,0
-0.097345,0.216697,0.015189,3.105344,3.169813,-4.41427,0
-0.096921,0.219888,0.015196,3.115767,3.202915,-4.372449,0
-0.09649,0.206842,0.015204,3.109522,3.124149,-4.405787,0
-0.09605,0.223628,0.01519,3.123989,3.207405,-4.324432,0
-0.095603,0.216736,0.015219,3.136073,3.22491,-4.300599,0
-0.095208,0.21428,0.015222,3.140843,3.220153,-4.285585,0
-0.094745,0.220088,0.015251,3.140385,3.211575,-4.261882,0
-0.094274,0.223546,0.015258,3.151699,3.250575,-4.216281,0
-0.093855,0.232539,0.015282,3.147989,3.235065,-4.194017,0
-0.093368,0.229335,0.01531,3.161175,3.266913,-4.159502,0
-0.092934,0.233214,0.015314,3.158724,3.245798,-4.146142,0
-0.092431,0.231159,0.015342,3.160327,3.22911,-4.135849,0
-0.09198,0.225367,0.015366,3.16069,3.19837,-4.136885,0
-0.091521,0.226436,0.01539,3.16084,3.182834,-4.122941,0
-0.091054,0.225824,0.015414,3.158504,3.152563,-4.118435,0
-0.09058,0.236042,0.015438,3.169569,3.207418,-4.058074,0
-0.090097,0.225629,0.015461,3.162288,3.132761,-4.087111,0
-0.089666,0.219307,0.015502,3.165112,3.11249,-4.083266,0
-0.089227,0.224832,0.015523,3.174917,3.151025,-4.037803,0
-0.08872,0.225982,0.015567,3.178675,3.153044,-4.014001,0
-0.088325,0.222239,0.015584,3.18048,3.134609,-4.00841,0
-0.087862,0.228016,0.015624,3.181743,3.136338,-3.981418,0
-0.087658,0.219833,0.015643,3.183115,3.114582,-3.991568,0
-0.086972,0.220072,0.015682,3.189623,3.118579,-3.959873,0
-0.086545,0.214779,0.015719,3.187554,3.080215,-3.965303,0
-0.085588,0.196466,0.015791,3.181372,2.987319,-3.997405,0
-0.085335,0.181628,0.015823,3.181096,2.923394,-4.026194,0
-0.084936,0.173505,0.015857,3.180406,2.885019,-4.035387,0
-0.084589,0.171334,0.015887,3.181095,2.866288,-4.029894,0
-0.084293,0.166932,0.015914,3.180517,2.836697,-4.032448,0
-0.083929,0.171505,0.015965,3.189955,2.872943,-3.990716,0
-0.083618,0.165361,0.015992,3.187477,2.831268,-4.00124,0
-0.083298,0.159399,0.016019,3.185673,2.793115,-4.010077,0
-0.08297,0.162942,0.016046,3.18618,2.787841,-3.991365,0
-0.082694,0.160406,0.01607,3.185381,2.762095,-3.991128,0
-0.08235,0.162326,0.016097,3.185418,2.751282,-3.977169,0
-0.082057,0.15167,0.01612,3.182441,2.697248,-3.999842,0
-0.081757,0.15449,0.016144,3.182756,2.689797,-3.983614,0
-0.081448,0.14925,0.016168,3.181132,2.65489,-3.990498,0
-0.081131,0.138054,0.016192,3.178067,2.599698,-4.014473,0
-0.080866,0.134194,0.016213,3.176677,2.569039,-4.018124,0
-0.080653,0.130572,0.01623,3.175637,2.540078,-4.021777,0
