q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fx_foot,Fy_foot,Fz_foot,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
-0.11363,-0.176969,0.013521,2.92977,3.87537,-5.06914,0,0,0,0.00673748,1.83734,-1.59459,0,0.0246038,-0.47024,0.00362108,1.90125,-1.70822,-0.00960827,0.206738,-0.647209,-0.397667,0.101379,-0.204305,-0.377626,0.100692,-0.190784
-0.11376,-0.177982,0.013585,2.92908,3.86828,-5.07413,0,0,0,0.00673748,1.83734,-1.59507,0,0.0249648,-0.469097,0.00361054,1.90143,-1.70883,-0.00960741,0.206557,-0.647079,-0.39753,0.101379,-0.204355,-0.377484,0.100689,-0.19077
-0.11341,-0.158666,0.013699,2.94959,4.01346,-4.97782,0,0,0,0.00673748,1.83734,-1.59603,0,0.016964,-0.488047,0.0036,1.90162,-1.70944,-0.00960414,0.206162,-0.646713,-0.397255,0.10138,-0.204454,-0.377342,0.100687,-0.190755
-0.11402,-0.158752,0.013713,2.95756,4.03898,-4.98624,0,0,0,0.00673748,1.83734,-1.59603,0,0.016964,-0.488047,0.00358946,1.9018,-1.71005,-0.00960542,0.206189,-0.646799,-0.397255,0.10138,-0.204454,-0.377199,0.100685,-0.190741
-0.11415,-0.153084,0.013753,2.95999,4.066,-4.95954,0,0,0,0.00673748,1.8374,-1.59651,0,0.0141968,-0.493581,0.00357891,1.90199,-1.71066,-0.0096054,0.206028,-0.646665,-0.39713,0.10138,-0.20448,-0.377057,0.100683,-0.190727
-0.11429,-0.152207,0.013816,2.9616,4.07306,-4.95818,0,0,0,0.00673748,1.8374,-1.59699,0,0.0143172,-0.494303,0.00356836,1.90217,-1.71128,-0.00960418,0.205839,-0.64651,-0.396993,0.10138,-0.204529,-0.376915,0.100681,-0.190713
-0.11441,-0.148977,0.013881,2.96403,4.08944,-4.94955,0,0,0,0.00673748,1.8374,-1.59748,0,0.0143172,-0.497371,0.0035578,1.90235,-1.71189,-0.00960286,0.205648,-0.646348,-0.396855,0.101381,-0.204579,-0.376772,0.100679,-0.190698
-0.11454,-0.150975,0.013944,2.96402,4.08298,-4.95587,0,0,0,0.00673748,1.8374,-1.59796,0,0.0143172,-0.495205,0.00354725,1.90254,-1.7125,-0.00960145,0.205455,-0.64618,-0.396718,0.101381,-0.204628,-0.37663,0.100677,-0.190684
-0.11461,-0.138019,0.014014,2.97121,4.14423,-4.91593,0,0,0,0.00673748,1.8374,-1.5985,0,0.0137156,-0.507958,0.00353669,1.90272,-1.71311,-0.00959967,0.205233,-0.645977,-0.396563,0.101381,-0.204684,-0.376488,0.100675,-0.19067
-0.11474,-0.146335,0.014054,2.97215,4.12815,-4.93345,0,0,0,0.00673748,1.83746,-1.59898,0,0.0118508,-0.499476,0.00352613,1.90291,-1.71372,-0.00959919,0.205062,-0.645811,-0.396438,0.101382,-0.204709,-0.376345,0.100673,-0.190655
-0.11487,-0.133455,0.014117,2.9779,4.18203,-4.8972,0,0,0,0.00673748,1.83746,-1.59946,0,0.0118508,-0.512169,0.00351556,1.90309,-1.71433,-0.00959751,0.204863,-0.645624,-0.3963,0.101382,-0.204758,-0.376203,0.100671,-0.190641
-0.11501,-0.142,0.014156,2.94597,4.00622,-4.99638,0,0,0,0.00673748,1.83752,-1.59994,0,0.0289952,-0.503446,0.003505,1.90327,-1.71495,-0.00959685,0.204687,-0.645446,-0.396175,0.101382,-0.204783,-0.37606,0.100669,-0.190627
-0.11508,-0.151232,0.014203,2.91407,3.83055,-5.09319,0,0,0,0.00673748,1.83758,-1.60048,0,0.0453577,-0.494002,0.00349443,1.90346,-1.71556,-0.00959581,0.204483,-0.645234,-0.396033,0.101382,-0.204815,-0.375918,0.100667,-0.190612
-0.11521,-0.137566,0.014242,2.89998,3.78885,-5.10822,0,0,0,0.00673748,1.83765,-1.60096,0,0.0576897,-0.507477,0.00348386,1.90364,-1.71617,-0.00959497,0.204304,-0.645043,-0.395908,0.101382,-0.20484,-0.375775,0.100665,-0.190598
-0.11533,-0.148799,0.014281,2.89159,3.72227,-5.1514,0,0,0,0.00673748,1.83771,-1.60145,0,0.0599155,-0.496047,0.00347329,1.90382,-1.71678,-0.00959403,0.204122,-0.644846,-0.395782,0.101383,-0.204865,-0.375633,0.100663,-0.190584
-0.11546,-0.148355,0.014321,2.88064,3.66809,-5.18061,0,0,0,0.00673748,1.83777,-1.60193,0,0.0667131,-0.496288,0.00346271,1.90401,-1.71739,-0.00959301,0.203939,-0.644643,-0.395657,0.101383,-0.20489,-0.37549,0.10066,-0.190569
-0.11553,-0.147772,0.014342,2.87745,3.65251,-5.18928,0,0,0,0.00673748,1.83789,-1.60247,0,0.0687584,-0.496649,0.00345214,1.90419,-1.718,-0.00959271,0.203753,-0.644421,-0.395527,0.101383,-0.204897,-0.375348,0.100658,-0.190555
-0.11566,-0.145933,0.014381,2.84986,3.52054,-5.2577,0,0,0,0.00673748,1.83795,-1.60295,0,0.0857225,-0.498273,0.00344156,1.90437,-1.71861,-0.0095915,0.203566,-0.644206,-0.395402,0.101383,-0.204922,-0.375205,0.100656,-0.190541
-0.11579,-0.135003,0.01442,2.86296,3.60549,-5.20802,0,0,0,0.00673748,1.83801,-1.60343,0,0.0810303,-0.508981,0.00343098,1.90455,-1.71922,-0.0095902,0.203376,-0.643984,-0.395276,0.101383,-0.204947,-0.375063,0.100654,-0.190527
-0.11592,-0.152822,0.01446,2.85191,3.51168,-5.26999,0,0,0,0.00673748,1.83807,-1.60391,0,0.0832561,-0.490934,0.0034204,1.90474,-1.71983,-0.0095888,0.203185,-0.643756,-0.395151,0.101383,-0.204972,-0.374921,0.100652,-0.190512
-0.11599,-0.142469,0.014481,2.89192,3.72649,-5.15314,0,0,0,0.00673748,1.83819,-1.60445,0,0.0623217,-0.50104,0.00340982,1.90492,-1.72044,-0.00958814,0.202991,-0.643509,-0.395021,0.101383,-0.204979,-0.374778,0.10065,-0.190498
-0.11611,-0.134408,0.01452,2.88774,3.72137,-5.15186,0,0,0,0.00673748,1.83825,-1.60493,0,0.0670741,-0.508861,0.00339924,1.9051,-1.72104,-0.00958656,0.202796,-0.643269,-0.394895,0.101384,-0.205004,-0.374636,0.100648,-0.190484
-0.11617,-0.120222,0.014589,2.89755,3.79822,-5.10197,0,0,0,0.00673748,1.83825,-1.60548,0,0.0649686,-0.522757,0.00338865,1.90528,-1.72165,-0.0095835,0.202546,-0.642979,-0.39474,0.101384,-0.205058,-0.374493,0.100646,-0.190469
-0.1163,-0.116841,0.014628,2.93148,3.96679,-5.0164,0,0,0,0.00673748,1.83831,-1.60596,0,0.0466811,-0.525885,0.00337807,1.90546,-1.72226,-0.00958174,0.202347,-0.642726,-0.394615,0.101384,-0.205083,-0.374351,0.100644,-0.190455
-0.11637,-0.110178,0.014673,2.92482,3.94776,-5.02121,0,0,0,0.00673748,1.83837,-1.6065,0,0.0521553,-0.532261,0.00336748,1.90564,-1.72287,-0.0095796,0.202119,-0.642439,-0.394472,0.101384,-0.205114,-0.374208,0.100642,-0.190441
-0.11644,-0.117344,0.014718,2.92429,3.92796,-5.03758,0,0,0,0.00673748,1.83843,-1.60704,0,0.0510124,-0.524802,0.0033569,1.90582,-1.72348,-0.00957738,0.20189,-0.642146,-0.394329,0.101384,-0.205144,-0.374066,0.10064,-0.190426
-0.11657,-0.10847,0.014757,2.93286,3.98597,-5.0039,0,0,0,0.00673748,1.83849,-1.60752,0,0.0486663,-0.533404,0.00334631,1.906,-1.72409,-0.00957534,0.201685,-0.641874,-0.394204,0.101385,-0.205169,-0.373924,0.100638,-0.190412
-0.11663,-0.102735,0.014825,2.93858,4.02496,-4.97877,0,0,0,0.00673748,1.83849,-1.60806,0,0.0466811,-0.538818,0.00333572,1.90619,-1.72469,-0.00957183,0.201425,-0.641553,-0.394049,0.101385,-0.205223,-0.373781,0.100636,-0.190398
-0.1167,-0.09731,0.01487,2.94583,4.06932,-4.95457,0,0,0,0.00673748,1.83855,-1.6086,0,0.0444554,-0.543932,0.00332513,1.90637,-1.7253,-0.00956933,0.20119,-0.641242,-0.393906,0.101385,-0.205253,-0.373639,0.100634,-0.190383
-0.11676,-0.1,0.014914,2.94295,4.04794,-4.96808,0,0,0,0.00673748,1.83861,-1.60915,0,0.0456585,-0.540924,0.00331454,1.90655,-1.72591,-0.00956675,0.200953,-0.640924,-0.393763,0.101385,-0.205283,-0.373496,0.100632,-0.190369
-0.11682,-0.082833,0.014959,2.95099,4.12205,-4.91892,0,0,0,0.00673748,1.83867,-1.60969,0,0.045478,-0.557767,0.00330395,1.90673,-1.72651,-0.00956407,0.200713,-0.6406,-0.39362,0.101386,-0.205314,-0.373354,0.100629,-0.190355
-0.11689,-0.10067,0.015003,2.94651,4.06009,-4.96408,0,0,0,0.00673748,1.83873,-1.61023,0,0.043914,-0.5396,0.00329336,1.90691,-1.72712,-0.0095613,0.200472,-0.64027,-0.393478,0.101386,-0.205344,-0.373212,0.100627,-0.190341
-0.11696,-0.086963,0.015071,2.93561,4.03526,-4.96748,0,0,0,0.00673748,1.83873,-1.61077,0,0.0540803,-0.552955,0.00328277,1.90709,-1.72773,-0.00955734,0.200204,-0.639918,-0.393322,0.101386,-0.205397,-0.373069,0.100625,-0.190326
-0.11702,-0.100637,0.015115,2.94294,4.03887,-4.97713,0,0,0,0.00673748,1.83879,-1.61131,0,0.0469218,-0.538939,0.00327218,1.90726,-1.72833,-0.00955439,0.199959,-0.639576,-0.393179,0.101386,-0.205427,-0.372927,0.100623,-0.190312
-0.11709,-0.099989,0.015159,2.92727,3.96274,-5.01656,0,0,0,0.00673748,1.83885,-1.61185,0,0.0565467,-0.539239,0.0032616,1.90744,-1.72894,-0.00955135,0.199712,-0.639228,-0.393036,0.101387,-0.205457,-0.372785,0.100621,-0.190298
-0.11715,-0.103018,0.015181,2.90387,3.84095,-5.08319,0,0,0,0.00673748,1.83897,-1.61239,0,0.0699014,-0.535871,0.00325101,1.90762,-1.72954,-0.00954932,0.199489,-0.638889,-0.392906,0.101387,-0.205464,-0.372643,0.100619,-0.190283
-0.11721,-0.101215,0.015225,2.89074,3.78,-5.11316,0,0,0,0.00673748,1.83903,-1.61294,0,0.0780826,-0.537314,0.00324042,1.9078,-1.73015,-0.0095461,0.199239,-0.638529,-0.392763,0.101387,-0.205494,-0.372501,0.100617,-0.190269
-0.11727,-0.106202,0.015268,2.88194,3.72468,-5.14631,0,0,0,0.00673748,1.83909,-1.61348,0,0.0824139,-0.53196,0.00322983,1.90798,-1.73075,-0.00954278,0.198987,-0.638162,-0.39262,0.101387,-0.205523,-0.372358,0.100615,-0.190255
-0.11734,-0.102175,0.015288,2.86943,3.6709,-5.17286,0,0,0,0.00673748,1.83921,-1.61402,0,0.0910763,-0.53563,0.00321924,1.90816,-1.73136,-0.00954047,0.198759,-0.637805,-0.392489,0.101387,-0.205529,-0.372216,0.100613,-0.190241
-0.1174,-0.107647,0.015309,2.85129,3.56987,-5.22934,0,0,0,0.00673748,1.83933,-1.61456,0,0.100401,-0.529795,0.00320865,1.90834,-1.73196,-0.00953807,0.198529,-0.637442,-0.392359,0.101387,-0.205535,-0.372074,0.100611,-0.190226
-0.11752,-0.104403,0.015347,2.85214,3.57861,-5.22391,0,0,0,0.00673748,1.83939,-1.61504,0,0.100942,-0.532682,0.00319807,1.90851,-1.73256,-0.00953476,0.198297,-0.637085,-0.392233,0.101387,-0.205559,-0.371932,0.100609,-0.190212
-0.11759,-0.100779,0.015367,2.84627,3.55647,-5.23354,0,0,0,0.00673748,1.83951,-1.61558,0,0.105333,-0.535931,0.00318748,1.90869,-1.73317,-0.00953218,0.198063,-0.63671,-0.392102,0.101387,-0.205565,-0.37179,0.100607,-0.190198
-0.11765,-0.095285,0.015387,2.86448,3.65465,-5.1798,0,0,0,0.00673748,1.83963,-1.61612,0,0.0958888,-0.541044,0.0031769,1.90887,-1.73377,-0.0095295,0.197828,-0.636329,-0.391971,0.101387,-0.205571,-0.371648,0.100605,-0.190184
-0.11716,-0.088285,0.015437,2.87746,3.73815,-5.12139,0,0,0,0.00673748,1.83981,-1.61721,0,0.0881287,-0.547421,0.00316631,1.90905,-1.73437,-0.00952538,0.197379,-0.635706,-0.391698,0.101388,-0.205606,-0.371506,0.100603,-0.190169
-0.11776,-0.088112,0.015451,2.88494,3.76161,-5.12927,0,0,0,0.00673748,1.83981,-1.61721,0,0.0881287,-0.547421,0.00315573,1.90922,-1.73497,-0.00952279,0.197325,-0.635533,-0.391698,0.101388,-0.205606,-0.371364,0.100601,-0.190155
-0.11783,-0.092992,0.015494,2.87767,3.71898,-5.14453,0,0,0,0.00673748,1.83987,-1.61775,0,0.0883693,-0.542127,0.00314515,1.9094,-1.73558,-0.00951875,0.197059,-0.635119,-0.391554,0.101388,-0.205635,-0.371222,0.100599,-0.190141
-0.11789,-0.085774,0.015539,2.89969,3.83797,-5.081,0,0,0,0.00673748,1.83993,-1.61829,0,0.0779623,-0.548924,0.00313457,1.90958,-1.73618,-0.00951463,0.19679,-0.634698,-0.391411,0.101388,-0.205665,-0.37108,0.100596,-0.190126
-0.11795,-0.098296,0.015558,2.88042,3.71567,-5.15447,0,0,0,0.00673748,1.84005,-1.61883,0,0.0865646,-0.535991,0.00312399,1.90975,-1.73678,-0.0095115,0.196545,-0.634287,-0.39128,0.101388,-0.20567,-0.370939,0.100594,-0.190112
-0.11801,-0.089862,0.015601,2.89495,3.80258,-5.10332,0,0,0,0.00673748,1.84011,-1.61937,0,0.0799475,-0.543992,0.00311342,1.90993,-1.73738,-0.00950719,0.196273,-0.633854,-0.391137,0.101388,-0.205699,-0.370797,0.100592,-0.190098
-0.11807,-0.089379,0.015621,2.89195,3.78685,-5.11287,0,0,0,0.00673748,1.84023,-1.61991,0,0.0821732,-0.544052,0.00310284,1.91011,-1.73798,-0.00950388,0.196025,-0.633431,-0.391006,0.101388,-0.205705,-0.370655,0.10059,-0.190084
-0.11812,-0.086649,0.015664,2.88531,3.75921,-5.12484,0,0,0,0.00673748,1.84029,-1.62046,0,0.0867451,-0.546338,0.00309227,1.91028,-1.73858,-0.00949939,0.195749,-0.632987,-0.390863,0.101388,-0.205734,-0.370513,0.100588,-0.19007
-0.11818,-0.086801,0.015708,2.89451,3.80111,-5.10428,0,0,0,0.00673748,1.84035,-1.621,0,0.0815717,-0.545736,0.0030817,1.91046,-1.73918,-0.00949481,0.195471,-0.632537,-0.39072,0.101389,-0.205763,-0.370372,0.100586,-0.190055
-0.11824,-0.088946,0.015727,2.88383,3.74272,-5.13741,0,0,0,0.00673748,1.84047,-1.62154,0,0.0876475,-0.54315,0.00307113,1.91063,-1.73978,-0.00949123,0.195218,-0.632096,-0.390589,0.101389,-0.205768,-0.37023,0.100584,-0.190041
-0.1183,-0.082709,0.01577,2.88772,3.77346,-5.11671,0,0,0,0.00673748,1.84053,-1.62208,0,0.0868053,-0.548924,0.00306056,1.91081,-1.74038,-0.00948647,0.194937,-0.631633,-0.390445,0.101389,-0.205797,-0.370089,0.100582,-0.190027
-0.11835,-0.095431,0.015789,2.88946,3.75186,-5.13864,0,0,0,0.00673748,1.84065,-1.62262,0,0.0829553,-0.53575,0.00305,1.91098,-1.74097,-0.0094827,0.19468,-0.631181,-0.390315,0.101389,-0.205802,-0.369947,0.10058,-0.190013
-0.11841,-0.089242,0.015833,2.88457,3.74009,-5.13991,0,0,0,0.00673748,1.84071,-1.62316,0,0.0873467,-0.541465,0.00303944,1.91116,-1.74157,-0.00947777,0.194395,-0.630707,-0.390171,0.101389,-0.205831,-0.369806,0.100578,-0.189998
-0.11847,-0.092928,0.015852,2.87531,3.68511,-5.1726,0,0,0,0.00673748,1.84083,-1.6237,0,0.0922795,-0.537314,0.00302888,1.91133,-1.74217,-0.00947382,0.194135,-0.630242,-0.39004,0.101389,-0.205836,-0.369664,0.100576,-0.189984
-0.11852,-0.083418,0.015894,2.88537,3.75266,-5.1305,0,0,0,0.00673748,1.84089,-1.62425,0,0.0885498,-0.546338,0.00301832,1.9115,-1.74277,-0.00946871,0.193847,-0.629756,-0.389897,0.101389,-0.205864,-0.369523,0.100574,-0.18997
-0.11857,-0.083002,0.015913,2.87922,3.72156,-5.14792,0,0,0,0.00673748,1.84101,-1.62479,0,0.0926404,-0.546278,0.00300776,1.91168,-1.74336,-0.00946458,0.193583,-0.62928,-0.389766,0.101389,-0.205869,-0.369382,0.100572,-0.189956
-0.11863,-0.089544,0.015956,2.88803,3.74808,-5.13848,0,0,0,0.00673748,1.84107,-1.62533,0,0.0857225,-0.539239,0.00299721,1.91185,-1.74396,-0.00945928,0.193291,-0.628783,-0.389622,0.10139,-0.205898,-0.369241,0.10057,-0.189942
-0.11862,-0.082832,0.01598,2.87196,3.68373,-5.1672,0,0,0,0.00673748,1.84119,-1.62593,0,0.097092,-0.545435,0.00298666,1.91202,-1.74455,-0.00945471,0.192998,-0.628267,-0.389474,0.10139,-0.205908,-0.369099,0.100568,-0.189928
-0.11868,-0.086112,0.016024,2.89008,3.76163,-5.12998,0,0,0,0.00673748,1.84125,-1.62647,0,0.0857225,-0.541646,0.00297612,1.9122,-1.74515,-0.00944924,0.192703,-0.627758,-0.38933,0.10139,-0.205937,-0.368958,0.100566,-0.189913
-0.11873,-0.080499,0.016042,2.87555,3.70167,-5.15823,0,0,0,0.00673748,1.84137,-1.62701,0,0.0960092,-0.546759,0.00296557,1.91237,-1.74574,-0.00944475,0.192432,-0.627258,-0.389199,0.10139,-0.205941,-0.368817,0.100564,-0.189899
-0.11879,-0.075707,0.016085,2.89419,3.80012,-5.10343,0,0,0,0.00673748,1.84143,-1.62755,0,0.0859631,-0.55103,0.00295503,1.91254,-1.74634,-0.0094391,0.192134,-0.626737,-0.389055,0.10139,-0.20597,-0.368676,0.100562,-0.189885
-0.11883,-0.082234,0.016103,2.8803,3.7166,-5.15288,0,0,0,0.00673748,1.84156,-1.6281,0,0.0930013,-0.543992,0.0029445,1.91271,-1.74693,-0.00943443,0.19186,-0.626226,-0.388924,0.10139,-0.205974,-0.368536,0.10056,-0.189871
-0.11888,-0.074603,0.016145,2.88943,3.77544,-5.11644,0,0,0,0.00673748,1.84162,-1.62864,0,0.0893318,-0.55109,0.00293396,1.91289,-1.74752,-0.0094286,0.191558,-0.625693,-0.388781,0.10139,-0.206002,-0.368395,0.100557,-0.189857
-0.11894,-0.072335,0.016164,2.88123,3.7385,-5.13545,0,0,0,0.00673748,1.84174,-1.62918,0,0.0951068,-0.552835,0.00292344,1.91306,-1.74812,-0.00942374,0.191281,-0.62517,-0.388649,0.10139,-0.206007,-0.368254,0.100555,-0.189843
-0.11899,-0.085687,0.016207,2.86892,3.64832,-5.19121,0,0,0,0.00673748,1.8418,-1.62972,0,0.0991974,-0.538939,0.00291291,1.91323,-1.74871,-0.00941774,0.190976,-0.624626,-0.388506,0.10139,-0.206035,-0.368113,0.100553,-0.189828
-0.11904,-0.0724,0.016225,2.88905,3.77172,-5.11935,0,0,0,0.00673748,1.84192,-1.63026,0,0.0906553,-0.551692,0.00290239,1.9134,-1.7493,-0.00941271,0.190695,-0.624092,-0.388374,0.10139,-0.206039,-0.367973,0.100551,-0.189814
-0.11903,-0.071517,0.016273,2.86903,3.67643,-5.16604,0,0,0,0.00673748,1.84198,-1.63086,0,0.102626,-0.551992,0.00289187,1.91357,-1.74989,-0.00940626,0.190361,-0.623509,-0.388213,0.101391,-0.206073,-0.367832,0.100549,-0.1898
-0.11908,-0.080656,0.016291,2.8719,3.66727,-5.18003,0,0,0,0.00673748,1.8421,-1.6314,0,0.0993177,-0.542307,0.00288135,1.91374,-1.75048,-0.00940105,0.190077,-0.622963,-0.388082,0.101391,-0.206077,-0.367692,0.100547,-0.189786
-0.11912,-0.082089,0.016309,2.86233,3.61632,-5.20731,0,0,0,0.00673748,1.84222,-1.63195,0,0.104551,-0.540322,0.00287084,1.91391,-1.75107,-0.00939575,0.189791,-0.622411,-0.387951,0.101391,-0.206081,-0.367551,0.100545,-0.189772
-0.11917,-0.081531,0.016328,2.86044,3.60641,-5.21245,0,0,0,0.00673748,1.84234,-1.63249,0,0.105815,-0.540322,0.00286034,1.91408,-1.75166,-0.00939036,0.189504,-0.621853,-0.387819,0.101391,-0.206086,-0.367411,0.100543,-0.189758
-0.11922,-0.074411,0.016346,2.86099,3.62256,-5.19931,0,0,0,0.00673748,1.84246,-1.63303,0,0.107198,-0.546879,0.00284984,1.91425,-1.75225,-0.00938488,0.189214,-0.62129,-0.387688,0.101391,-0.20609,-0.367271,0.100541,-0.189744
-0.11927,-0.082128,0.016387,2.85135,3.55741,-5.23834,0,0,0,0.00673748,1.84252,-1.63357,0,0.111168,-0.538578,0.00283934,1.91442,-1.75284,-0.00937825,0.188898,-0.620706,-0.387544,0.101391,-0.206117,-0.367131,0.100539,-0.18973
-0.11932,-0.076019,0.016405,2.84479,3.53679,-5.24589,0,0,0,0.00673748,1.84264,-1.63411,0,0.116883,-0.544112,0.00282885,1.91459,-1.75343,-0.00937259,0.188606,-0.620131,-0.387413,0.101391,-0.206121,-0.366991,0.100537,-0.189716
-0.11937,-0.095109,0.016423,2.83113,3.42733,-5.31663,0,0,0,0.00673748,1.84276,-1.63465,0,0.120433,-0.524441,0.00281836,1.91476,-1.75402,-0.00936684,0.188312,-0.61955,-0.387281,0.101391,-0.206125,-0.366851,0.100535,-0.189702
-0.11942,-0.083274,0.016441,2.84586,3.52192,-5.25945,0,0,0,0.00673748,1.84288,-1.63519,0,0.114417,-0.53569,0.00280787,1.91493,-1.75461,-0.009361,0.188016,-0.618964,-0.38715,0.101391,-0.206129,-0.366711,0.100533,-0.189688
-0.11946,-0.068545,0.016459,2.83142,3.4829,-5.26908,0,0,0,0.00673748,1.843,-1.63573,0,0.126629,-0.549827,0.00279739,1.9151,-1.75519,-0.00935507,0.187719,-0.618372,-0.387018,0.101391,-0.206133,-0.366571,0.100531,-0.189674
-0.1195,-0.075767,0.016478,2.84064,3.50915,-5.26123,0,0,0,0.00673748,1.84312,-1.63628,0,0.11935,-0.542007,0.00278692,1.91526,-1.75578,-0.00934905,0.187421,-0.617774,-0.386887,0.101391,-0.206137,-0.366431,0.100529,-0.189659
-0.11954,-0.070487,0.016473,2.83315,3.48265,-5.27203,0,0,0,0.00673748,1.8433,-1.63682,0,0.125065,-0.546699,0.00277645,1.91543,-1.75636,-0.00934399,0.187146,-0.617186,-0.386768,0.101391,-0.206118,-0.366291,0.100527,-0.189645
-0.11959,-0.065833,0.016514,2.83937,3.52108,-5.24737,0,0,0,0.00673748,1.84336,-1.63736,0,0.122177,-0.550729,0.00276599,1.9156,-1.75695,-0.00933674,0.186819,-0.616562,-0.386624,0.101391,-0.206145,-0.366152,0.100525,-0.189631
-0.11963,-0.071249,0.016508,2.84166,3.51741,-5.25555,0,0,0,0.00673748,1.84354,-1.6379,0,0.119831,-0.544714,0.00275553,1.91577,-1.75753,-0.0093315,0.186541,-0.615963,-0.386505,0.101391,-0.206125,-0.366012,0.100523,-0.189617
-0.11968,-0.069606,0.016526,2.83948,3.50893,-5.25777,0,0,0,0.00673748,1.84366,-1.63844,0,0.121154,-0.545736,0.00274507,1.91593,-1.75812,-0.00932512,0.186236,-0.615342,-0.386373,0.101391,-0.206129,-0.365873,0.100521,-0.189603
-0.11972,-0.06092,0.016544,2.84034,3.5299,-5.24101,0,0,0,0.00673748,1.84378,-1.63898,0,0.122779,-0.553797,0.00273463,1.9161,-1.7587,-0.00931865,0.185929,-0.614717,-0.386242,0.101391,-0.206133,-0.365734,0.100519,-0.189589
-0.11915,-0.058067,0.01657,2.84637,3.5709,-5.20644,0,0,0,0.00673748,1.84402,-1.64013,0,0.117846,-0.555782,0.00272418,1.91627,-1.75928,-0.00931168,0.185415,-0.613849,-0.385961,0.101391,-0.206145,-0.365595,0.100517,-0.189575
-0.11973,-0.057639,0.016584,2.85362,3.59342,-5.21361,0,0,0,0.00673748,1.84402,-1.64013,0,0.117846,-0.555782,0.00271375,1.91643,-1.75986,-0.00930519,0.185285,-0.613421,-0.385961,0.101391,-0.206145,-0.365456,0.100515,-0.189561
-0.11978,-0.049281,0.016624,2.85208,3.60669,-5.19027,0,0,0,0.00673748,1.84408,-1.64067,0,0.117966,-0.563482,0.00270331,1.9166,-1.76045,-0.00929741,0.184949,-0.612763,-0.385817,0.101391,-0.206172,-0.365317,0.100513,-0.189548
-0.11982,-0.07259,0.016618,2.83249,3.45795,-5.28842,0,0,0,0.00673748,1.84426,-1.64121,0,0.125065,-0.53954,0.00269289,1.91676,-1.76103,-0.00929163,0.184661,-0.61213,-0.385698,0.101391,-0.206152,-0.365178,0.100511,-0.189534
-0.11986,-0.050701,0.016636,2.85012,3.58893,-5.20335,0,0,0,0.00673748,1.84438,-1.64175,0,0.119229,-0.560775,0.00268247,1.91693,-1.76161,-0.00928471,0.184347,-0.611476,-0.385566,0.101391,-0.206156,-0.365039,0.100509,-0.18952
-0.1199,-0.066103,0.016653,2.82946,3.45372,-5.28523,0,0,0,0.00673748,1.8445,-1.64229,0,0.128133,-0.544714,0.00267206,1.9171,-1.76219,-0.0092777,0.184031,-0.610817,-0.385434,0.101391,-0.206159,-0.3649,0.100507,-0.189506
-0.11994,-0.063512,0.01667,2.83285,3.47348,-5.27328,0,0,0,0.00673748,1.84462,-1.64283,0,0.126689,-0.546639,0.00266165,1.91726,-1.76277,-0.00927061,0.183714,-0.610151,-0.385303,0.101391,-0.206162,-0.364762,0.100505,-0.189492
-0.11991,-0.054454,0.016693,2.83211,3.48848,-5.25762,0,0,0,0.00673748,1.84474,-1.64343,0,0.129095,-0.555,0.00265125,1.91742,-1.76334,-0.00926318,0.183369,-0.609454,-0.385153,0.101391,-0.206171,-0.364623,0.100503,-0.189478
-0.11994,-0.057267,0.01671,2.82493,3.44528,-5.28326,0,0,0,0.00673748,1.84486,-1.64398,0,0.133065,-0.551511,0.00264085,1.91759,-1.76392,-0.00925591,0.183049,-0.608778,-0.385022,0.101391,-0.206174,-0.364485,0.100501,-0.189464
-0.11998,-0.041562,0.016704,2.82638,3.48466,-5.25165,0,0,0,0.00673748,1.84504,-1.64452,0,0.135772,-0.56655,0.00263046,1.91775,-1.7645,-0.00924958,0.182753,-0.608112,-0.384902,0.101391,-0.206154,-0.364347,0.100499,-0.18945
-0.12002,-0.050258,0.016721,2.80836,3.37744,-5.31277,0,0,0,0.00673748,1.84516,-1.64506,0,0.144315,-0.557166,0.00262008,1.91792,-1.76508,-0.00924213,0.182429,-0.607424,-0.38477,0.101391,-0.206157,-0.364208,0.100497,-0.189436
-0.12005,-0.052574,0.016739,2.81046,3.38004,-5.31356,0,0,0,0.00673748,1.84528,-1.6456,0,0.14257,-0.554158,0.00260971,1.91808,-1.76565,-0.00923459,0.182104,-0.606732,-0.384639,0.101391,-0.206161,-0.36407,0.100495,-0.189422
-0.12003,-0.050781,0.016738,2.81227,3.3911,-5.30602,0,0,0,0.00673748,1.84547,-1.6462,0,0.141668,-0.555241,0.00259934,1.91824,-1.76623,-0.00922775,0.181778,-0.606022,-0.384502,0.101391,-0.206146,-0.363932,0.100493,-0.189408
-0.12006,-0.026255,0.016754,2.80727,3.41916,-5.27301,0,0,0,0.00673748,1.84559,-1.64674,0,0.15045,-0.579063,0.00258898,1.9184,-1.7668,-0.00922004,0.18145,-0.605318,-0.38437,0.101391,-0.206149,-0.363795,0.100491,-0.189395
