q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fz_foot
-0.129794,-0.203986,0.013436,3.343492,4.02006,-5.271855,0
-0.130087,-0.18713,0.013564,3.353564,4.09602,-5.227487,0
-0.130378,-0.192829,0.013667,3.345123,4.037003,-5.265757,0
-0.130607,-0.182091,0.013777,3.311282,3.88704,-5.339001,0
-0.130835,-0.177546,0.013861,3.274545,3.710662,-5.429986,0
-0.131121,-0.147867,0.013938,3.266833,3.725455,-5.408732,0
-0.131346,-0.157997,0.014021,3.239624,3.56696,-5.49932,0
-0.131509,-0.153465,0.014087,3.257947,3.66089,-5.450665,0
-0.13173,-0.114566,0.01417,3.277175,3.82628,-5.346032,0
-0.131889,-0.134368,0.014259,3.272916,3.761598,-5.393195,0
-0.132046,-0.113232,0.014348,3.279032,3.82919,-5.346799,0
-0.132202,-0.12016,0.014437,3.280436,3.817704,-5.358757,0
-0.132355,-0.113188,0.0145,3.267606,3.76364,-5.385749,0
-0.132446,-0.095289,0.014595,3.265292,3.783964,-5.36553,0
-0.132595,-0.11268,0.014658,3.259057,3.714898,-5.412389,0
-0.132682,-0.102629,0.014727,3.258736,3.728345,-5.402779,0
-0.132827,-0.104413,0.014813,3.256602,3.710554,-5.413263,0
-0.13301,-0.107218,0.014896,3.253209,3.681499,-5.43331,0
-0.133089,-0.091288,0.014964,3.255157,3.718597,-5.40621,0
-0.133165,-0.098161,0.015056,3.249995,3.676223,-5.43216,0
-0.1333,-0.105314,0.015116,3.251865,3.666294,-5.443872,0
-0.133371,-0.090559,0.015182,3.256065,3.712895,-5.41074,0
-0.13344,-0.101222,0.015249,3.240674,3.612734,-5.469827,0
-0.133567,-0.106242,0.015307,3.239543,3.593027,-5.484054,0
-0.133029,-0.087304,0.015487,3.224213,3.558792,-5.475833,0
-0.13387,-0.100215,0.015488,3.258517,3.685539,-5.434697,0
-0.133925,-0.092627,0.015552,3.249583,3.652294,-5.450827,0
-0.134038,-0.105504,0.015609,3.245997,3.604845,-5.484045,0
-0.134147,-0.118025,0.01569,3.240883,3.550223,-5.521559,0
-0.134254,-0.108528,0.015746,3.244177,3.58142,-5.500144,0
-0.134358,-0.114584,0.015801,3.232968,3.510664,-5.54143,0
-0.134458,-0.111949,0.015857,3.232219,3.508279,-5.541888,0
-0.134556,-0.097134,0.015912,3.239342,3.568879,-5.501946,0
-0.13471,-0.117342,0.01596,3.239433,3.523183,-5.54079,0
-0.134801,-0.097693,0.016038,3.248624,3.603896,-5.486574,0
-0.134889,-0.114979,0.016092,3.253943,3.591115,-5.503184,0
-0.135033,-0.101751,0.016163,3.269425,3.68783,-5.447238,0
-0.135114,-0.10659,0.016216,3.258036,3.618906,-5.486464,0
-0.135252,-0.107685,0.016286,3.275248,3.695304,-5.448765,0
-0.135326,-0.10354,0.016362,3.277174,3.708905,-5.439842,0
-0.135397,-0.073501,0.016438,3.27751,3.768293,-5.389736,0
-0.135464,-0.093546,0.016514,3.280543,3.737755,-5.419028,0
-0.135527,-0.086013,0.016589,3.267143,3.684748,-5.441604,0
-0.135587,-0.064524,0.01664,3.278313,3.779352,-5.378153,0
-0.135642,-0.079677,0.016714,3.277158,3.738521,-5.40981,0
-0.135634,-0.049047,0.016794,3.296025,3.889997,-5.309313,0
-0.135683,-0.052599,0.016868,3.298236,3.889752,-5.31132,0
-0.135667,-0.052504,0.016923,3.293792,3.865396,-5.323136,0
-0.135708,-0.046379,0.016996,3.305088,3.928847,-5.285918,0
-0.135684,-0.050778,0.017075,3.303636,3.909389,-5.298563,0
-0.135656,0.013994,0.017177,3.336283,4.198745,-5.102365,0
-0.135625,-0.027232,0.017254,3.322855,4.044643,-5.210631,0
-0.135589,-0.011825,0.017331,3.330033,4.108324,-5.165961,0
-0.135489,0.018983,0.017414,3.333518,4.186913,-5.102619,0
-0.135445,0.023283,0.017467,3.301876,4.040993,-5.174411,0
-0.135337,0.007793,0.017525,3.283739,3.919152,-5.246658,0
-0.135224,0.014284,0.017582,3.265398,3.842753,-5.279544,0
-0.135107,0.014155,0.017616,3.239812,3.718753,-5.339625,0
-0.134985,0.015821,0.017673,3.252791,3.78296,-5.301992,0
-0.134859,0.027892,0.017706,3.273222,3.903892,-5.229774,0
-0.134729,0.027285,0.017785,3.277285,3.919762,-5.220567,0
-0.134594,0.035939,0.017841,3.304499,4.06654,-5.135702,0
-0.133529,0.038955,0.018004,3.275024,3.940338,-5.173937,0
-0.134102,0.039216,0.018011,3.282263,3.964363,-5.17343,0
-0.133949,0.049139,0.018041,3.235336,3.758193,-5.274064,0
-0.133851,0.053936,0.018065,3.234035,3.759825,-5.268547,0
-0.133689,0.055508,0.018118,3.250484,3.839898,-5.223916,0
-0.133521,0.045587,0.018147,3.255126,3.839676,-5.228001,0
-0.133291,0.051715,0.018234,3.273971,3.940733,-5.165766,0
-0.133111,0.056192,0.018285,3.294496,4.047403,-5.102478,0
-0.133047,0.046906,0.018325,3.286076,3.983535,-5.144323,0
-0.132918,0.055087,0.018393,3.294786,4.041071,-5.104918,0
-0.132723,0.046455,0.018443,3.291733,4.008147,-5.121885,0
-0.132584,0.070113,0.018487,3.287869,4.037955,-5.088362,0
-0.132439,0.060948,0.018531,3.274524,3.953346,-5.136039,0
-0.132289,0.067866,0.018574,3.267442,3.93322,-5.138043,0
-0.132134,0.058622,0.018617,3.254721,3.851558,-5.184173,0
-0.131974,0.07043,0.018636,3.259536,3.898821,-5.146962,0
-0.131809,0.08309,0.018702,3.283336,4.038099,-5.06103,0
-0.131638,0.07439,0.018743,3.293494,4.066339,-5.049336,0
-0.131402,0.07425,0.018813,3.305352,4.121834,-5.015914,0
-0.131221,0.092781,0.018854,3.300011,4.135369,-4.991603,0
-0.130974,0.113771,0.0189,3.262677,4.00441,-5.037345,0
-0.130782,0.098209,0.018917,3.219786,3.765983,-5.171457,0
-0.130524,0.109324,0.018916,3.188993,3.644593,-5.220922,0
-0.13032,0.109177,0.01891,3.177477,3.589565,-5.245046,0
-0.130052,0.120031,0.018908,3.197612,3.708293,-5.170652,0
-0.129777,0.118776,0.01893,3.226785,3.843157,-5.097524,0
-0.129497,0.123315,0.01895,3.238017,3.906179,-5.056432,0
-0.129211,0.13644,0.018994,3.267011,4.071581,-4.95579,0
-0.128859,0.133431,0.019042,3.270124,4.081431,-4.944722,0
-0.128562,0.161607,0.019061,3.267115,4.12849,-4.894755,0
-0.128199,0.153462,0.019109,3.252794,4.044429,-4.938247,0
-0.12789,0.153738,0.019105,3.197013,3.782499,-5.070059,0
-0.127515,0.148469,0.019106,3.160516,3.601051,-5.161054,0
-0.127195,0.147434,0.019078,3.124644,3.430902,-5.245048,0
-0.126868,0.148283,0.01905,3.126491,3.442473,-5.232687,0
-0.126476,0.155579,0.01905,3.15289,3.584821,-5.144562,0
-0.126137,0.156847,0.019045,3.17511,3.693026,-5.081282,0
-0.1246,0.162386,0.019058,3.184523,3.763278,-5.009754,0
-0.125026,0.168988,0.019053,3.187608,3.783377,-5.003386,0
-0.12439,0.166481,0.019062,3.194256,3.810506,-4.984395,0
-0.124018,0.181077,0.019054,3.178953,3.773109,-4.984217,0
-0.12364,0.175897,0.019046,3.181139,3.773304,-4.982085,0
-0.123256,0.163575,0.019038,3.16859,3.688286,-5.031647,0
-0.122865,0.168595,0.01903,3.162748,3.674428,-5.026441,0
-0.122529,0.154833,0.019016,3.163907,3.649913,-5.045991,0
-0.122126,0.157058,0.019007,3.161279,3.643838,-5.042215,0
-0.121776,0.167631,0.018993,3.184346,3.776367,-4.957788,0
-0.121421,0.147804,0.019001,3.155435,3.59915,-5.059431,0
-0.121059,0.144453,0.018986,3.164625,3.635992,-5.036515,0
-0.120564,0.135469,0.018969,3.159851,3.595053,-5.057434,0
-0.119801,0.169667,0.01896,3.171369,3.728634,-4.945036,0
-0.11947,0.155672,0.018962,3.174725,3.714471,-4.957119,0
-0.119072,0.142981,0.018968,3.171416,3.672285,-4.983742,0
-0.118728,0.147964,0.018969,3.183572,3.741361,-4.936758,0
-0.118377,0.168062,0.018969,3.187317,3.805475,-4.879013,0
-0.11802,0.143538,0.01897,3.187449,3.752248,-4.922025,0
-0.117716,0.142222,0.018965,3.189896,3.76126,-4.913471,0
-0.117345,0.165271,0.018987,3.188294,3.808305,-4.859464,0
-0.117028,0.136433,0.018982,3.1777,3.69456,-4.940305,0
-0.116703,0.137747,0.018977,3.170166,3.663977,-4.948607,0
-0.116433,0.122688,0.018967,3.168484,3.62255,-4.978885,0
-0.116095,0.129685,0.018961,3.180363,3.695005,-4.927492,0
-0.11581,0.135849,0.018973,3.185761,3.735252,-4.893695,0
-0.115519,0.130757,0.018962,3.181894,3.70609,-4.909618,0
-0.115221,0.15686,0.018973,3.203417,3.866063,-4.795511,0
-0.114916,0.131482,0.018984,3.202308,3.804346,-4.844639,0
-0.114604,0.135173,0.018995,3.211104,3.854908,-4.807329,0
-0.114285,0.134425,0.019005,3.203859,3.821097,-4.819123,0
-0.114019,0.128012,0.019011,3.193305,3.758367,-4.852642,0
-0.113686,0.127891,0.019021,3.192556,3.755985,-4.8477,0
-0.113406,0.113563,0.019026,3.173436,3.636399,-4.916701,0
-0.113119,0.13021,0.01901,3.188939,3.746512,-4.838641,0
-0.112825,0.138165,0.019015,3.184161,3.743834,-4.826531,0
-0.111614,0.135107,0.019024,3.178992,3.724121,-4.812297,0
-0.1119,0.134732,0.019029,3.182392,3.733042,-4.812164,0
-0.111577,0.14075,0.019033,3.196925,3.814184,-4.76011,0
-0.111247,0.132643,0.019037,3.205863,3.837699,-4.750076,0
-0.110686,0.125522,0.019074,3.207212,3.829764,-4.748076,0
-0.110395,0.125326,0.019079,3.208901,3.838164,-4.737799,0
-0.110096,0.131862,0.019078,3.213213,3.874358,-4.705876,0
-0.10985,0.13281,0.019095,3.218481,3.901447,-4.684886,0
-0.109537,0.12988,0.019116,3.218422,3.895776,-4.684264,0
-0.109276,0.125075,0.019132,3.238398,3.977027,-4.640256,0
-0.109008,0.115486,0.01917,3.234059,3.935963,-4.664931,0
-0.108733,0.111544,0.019186,3.237852,3.945347,-4.657242,0
-0.10851,0.109054,0.019219,3.2422,3.959673,-4.647595,0
-0.10828,0.1088,0.019252,3.254489,4.016207,-4.611446,0
-0.108042,0.098209,0.019285,3.26039,4.019303,-4.614218,0
-0.107797,0.092982,0.019318,3.265526,4.031041,-4.608347,0
-0.107605,0.093838,0.019368,3.269696,4.052722,-4.589603,0
-0.107405,0.100162,0.019397,3.27507,4.092063,-4.558175,0
-0.107198,0.097231,0.019426,3.258853,4.011856,-4.596913,0
-0.106983,0.09377,0.019454,3.240954,3.922874,-4.640653,0
-0.10676,0.100423,0.019482,3.24318,3.949556,-4.613218,0
-0.10659,0.086179,0.019485,3.230363,3.85805,-4.669867,0
-0.106413,0.08339,0.019509,3.235184,3.857994,-4.659254,0
-0.106287,0.082652,0.019551,3.253296,3.913061,-4.61325,0
-0.105954,0.057988,0.019616,3.256415,3.819458,-4.649421,0
-0.105806,0.064316,0.019658,3.267092,3.857766,-4.605003,0
-0.10565,0.052125,0.019699,3.268399,3.81029,-4.623619,0
-0.105547,0.062845,0.019736,3.273585,3.834471,-4.582698,0
-0.105436,0.054144,0.019774,3.273083,3.787068,-4.599606,0
-0.105317,0.065183,0.019811,3.276907,3.806161,-4.561169,0
-0.105191,0.041881,0.019848,3.271109,3.70107,-4.621692,0
-0.105056,0.063164,0.019886,3.27713,3.754652,-4.554952,0
-0.104914,0.062678,0.019923,3.277117,3.729875,-4.550771,0
-0.104764,0.059011,0.01996,3.276175,3.693591,-4.555753,0
-0.104666,0.053533,0.019993,3.274522,3.650075,-4.566942,0
-0.104561,0.059492,0.020027,3.276014,3.647925,-4.545267,0
-0.103967,0.054322,0.020103,3.272835,3.588605,-4.546199,0
-0.104203,0.056482,0.020114,3.274083,3.575943,-4.541513,0
-0.10413,0.058845,0.020143,3.274943,3.562794,-4.531024,0
-0.103989,0.06183,0.020177,3.275585,3.550645,-4.517612,0
-0.10384,0.05971,0.02021,3.2748,3.520229,-4.518651,0
-0.103683,0.065958,0.020243,3.276093,3.519255,-4.495811,0
-0.103578,0.063296,0.020273,3.275446,3.488337,-4.499078,0
-0.103406,0.065226,0.020306,3.275326,3.471352,-4.488268,0
-0.103225,0.06584,0.020339,3.27518,3.451151,-4.481088,0
-0.103096,0.066206,0.020369,3.274833,3.429644,-4.475427,0
-0.10296,0.078308,0.020399,3.27797,3.451693,-4.436063,0
-0.10271,0.083006,0.020445,3.278625,3.435299,-4.414816,0
-0.102553,0.080747,0.020475,3.27772,3.405708,-4.416133,0
-0.102328,0.074776,0.020508,3.275558,3.3621,-4.427138,0
-0.102216,0.068847,0.020534,3.273911,3.320565,-4.43963,0
-0.102035,0.083328,0.020564,3.277315,3.350919,-4.392599,0
-0.101846,0.083498,0.020594,3.276959,3.330438,-4.386563,0
-0.101649,0.0865,0.020623,3.277402,3.320546,-4.372056,0
-0.101444,0.085657,0.020653,3.276433,3.295545,-4.368586,0
-0.101291,0.09696,0.02068,3.279162,3.315915,-4.331014,0
-0.10107,0.102503,0.020709,3.280236,3.315567,-4.308988,0
-0.10084,0.108773,0.020739,3.281003,3.316102,-4.284702,0
-0.100603,0.113543,0.020769,3.281877,3.313531,-4.264359,0
-0.100417,0.116382,0.020796,3.282442,3.304785,-4.25059,0
-0.100163,0.110453,0.020826,3.280451,3.264263,-4.260528,0
-0.099961,0.123708,0.020852,3.283527,3.292269,-4.21665,0
-0.09939,0.124296,0.020896,3.283111,3.266221,-4.204729,0
-0.0993,0.126561,0.020926,3.283112,3.255139,-4.190677,0
-0.09907,0.124669,0.020952,3.282558,3.231212,-4.189581,0
-0.098831,0.13391,0.020979,3.284375,3.245124,-4.156466,0
-0.098524,0.133958,0.021009,3.284145,3.228144,-4.148512,0
-0.098078,0.134934,0.021053,3.283592,3.204517,-4.133955,0
-0.09781,0.140696,0.02108,3.284857,3.208231,-4.110257,0
-0.097534,0.147964,0.021106,3.286201,3.216328,-4.082076,0
-0.09725,0.14152,0.021133,3.284347,3.177189,-4.092968,0
-0.096958,0.159801,0.02116,3.289143,3.227869,-4.03088,0
-0.096597,0.163114,0.021191,3.289323,3.222386,-4.012541,0
-0.095829,0.160048,0.021248,3.287237,3.186176,-4.004216,0
-0.095809,0.161939,0.021259,3.288045,3.177955,-3.995552,0
-0.095311,0.16071,0.021299,3.287732,3.152426,-3.986414,0
-0.094969,0.167873,0.021327,3.289052,3.162071,-3.957273,0
-0.094679,0.155661,0.021351,3.285853,3.104386,-3.98439,0
