q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fx_foot,Fy_foot,Fz_foot,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
0,0,0,2.81958,1.23543,0.0563311,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.82678,-1.39554,0,0,0,-0.450128,0.1,-0.183662,-0.450128,0.1,-0.183662
0,-0.00297597,0,2.81953,1.2635,-0.176585,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.82678,-1.39554,0,0.000999574,-0.00297597,-0.450128,0.1,-0.183662,-0.450128,0.1,-0.183662
0,-0.00595191,0,2.81948,1.29155,-0.409531,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.82678,-1.39554,0,0.00199914,-0.00595191,-0.450128,0.1,-0.183662,-0.450127,0.1,-0.183662
-1E-05,-0.00892779,0,2.81943,1.31957,-0.642503,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.82678,-1.39555,0,0.00299868,-0.00892779,-0.450128,0.1,-0.183662,-0.450126,0.1,-0.183662
-2E-05,-0.0119036,0,2.81937,1.34757,-0.875499,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.82679,-1.39556,0,0.0039982,-0.0119036,-0.450128,0.1,-0.183662,-0.450123,0.1,-0.183662
-4E-05,-0.0148793,0,2.81932,1.37554,-1.10852,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.82679,-1.39558,0,0.00499767,-0.0148793,-0.450128,0.1,-0.183662,-0.450121,0.1,-0.183662
-5E-05,-0.0178548,0,2.81927,1.40349,-1.34156,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.8268,-1.39559,0,0.0059971,-0.0178548,-0.450128,0.1,-0.183662,-0.450118,0.1,-0.183662
-7E-05,-0.0208301,0,2.81922,1.43142,-1.57461,0,0,0,0,1.82678,-1.39554,0,0,0,0,1.8268,-1.39561,0,0.00699646,-0.0208301,-0.450128,0.1,-0.183662,-0.450114,0.1,-0.183662
-9E-05,-0.0238053,-6E-06,2.81704,1.45679,-1.80855,0,0,0,6.02E-05,1.82678,-1.39554,0.00102265,0,0,0,1.82681,-1.39563,-3.02E-08,0.00799577,-0.0238053,-0.450128,0.100011,-0.183656,-0.450109,0.1,-0.183662
-0.00012,-0.0267802,-7E-06,2.8167,1.48432,-2.04175,0,0,0,6.02E-05,1.82678,-1.39554,0.00120312,0,0,0,1.82682,-1.39566,-3.4E-08,0.00899499,-0.0267802,-0.450128,0.100011,-0.183656,-0.450104,0.1,-0.183663
-0.00015,-0.0297556,-4E-05,2.76816,1.44457,-2.29971,0,0,0,0.00012,1.82684,-1.39554,0.0309804,0.000661717,0,0,1.82683,-1.39569,-7.56E-08,0.00999519,-0.0297556,-0.450139,0.100022,-0.183623,-0.450099,0.1,-0.183663
-0.00018,-0.0327301,-4E-05,2.76343,1.4632,-2.53692,0,0,0,0.000120312,1.82684,-1.39554,0.0330257,0.00120312,0,0,1.82684,-1.39572,-8.31E-08,0.0109943,-0.0327301,-0.450139,0.100022,-0.183623,-0.450092,0.1,-0.183663
-0.00021,-0.0357042,-4.6E-05,2.77016,1.4997,-2.76691,0,0,0,0.000180468,1.82684,-1.39554,0.028514,0.00114297,0,0,1.82685,-1.39575,-1.36E-07,0.0119934,-0.0357042,-0.450139,0.100033,-0.183617,-0.450086,0.1,-0.183663
-0.00025,-0.038679,-7.3E-05,2.75359,1.44134,-3.04431,0,0,0,0.000180468,1.8269,-1.39554,0.0283335,0.00962498,0,0,1.82686,-1.39579,-1.47E-07,0.0129937,-0.038679,-0.45015,0.100033,-0.18359,-0.450078,0.1,-0.183663
-0.00029,-0.0416524,-7.3E-05,2.73632,1.3668,-3.33079,0,0,0,0.000180468,1.8269,-1.39554,0.0256867,0.0205132,0,0,1.82688,-1.39583,-1.59E-07,0.0139926,-0.0416524,-0.45015,0.100033,-0.18359,-0.45007,0.1,-0.183663
-0.00033,-0.0446255,-7.9E-05,2.74807,1.41562,-3.55512,0,0,0,0.000240624,1.8269,-1.39554,0.0190695,0.0196109,0,0,1.82689,-1.39587,-2.27E-07,0.0149913,-0.0446255,-0.45015,0.100044,-0.183584,-0.450062,0.1,-0.183663
-0.00038,-0.0475981,-8E-05,2.74863,1.44718,-3.78633,0,0,0,0.000240624,1.8269,-1.39554,0.0189492,0.01925,0,0,1.82691,-1.39592,-2.42E-07,0.0159899,-0.0475981,-0.45015,0.100044,-0.183584,-0.450052,0.1,-0.183664
-0.00043,-0.0505702,-8E-05,2.75637,1.51498,-3.95549,0,0,0,0.000240624,1.8269,-1.39554,0.0190695,0.0151593,0,0,1.82692,-1.39597,-2.57E-07,0.0169884,-0.0505702,-0.45015,0.100044,-0.183584,-0.450043,0.1,-0.183664
-0.00048,-0.0535418,-8E-05,2.76352,1.57537,-3.94617,0,0,0,0.000240624,1.8269,-1.39554,0.0184078,0.0119711,0,0,1.82694,-1.39602,-2.72E-07,0.0179867,-0.0535418,-0.45015,0.100044,-0.183584,-0.450032,0.1,-0.183664
-0.00048,-0.056269376,-7.1E-05,2.7739,1.63297,-3.93894,0,0,0,0.000240624,1.8269,-1.3956,0.0143773,0.00998591,-0.000240624,0,1.82696,-1.39608,-2.87E-07,0.0189824,-0.05651,-0.450135,0.100044,-0.183593,-0.450021,0.1,-0.183664
-0.00053,-0.05827718,-7.1E-05,2.78183,1.68521,-3.93428,0,0,0,0.000240624,1.8269,-1.3956,0.0114898,0.00854217,-0.00120312,0,1.82698,-1.39613,-3.02E-07,0.0199802,-0.0594803,-0.450135,0.100044,-0.183593,-0.45001,0.1,-0.183664
-0.00059,-0.06124698,-7.2E-05,2.78656,1.72637,-3.93525,0,0,0,0.000240624,1.8269,-1.3956,0.00968513,0.00751951,-0.00120312,0,1.827,-1.39619,-3.17E-07,0.0209778,-0.0624501,-0.450135,0.100044,-0.183593,-0.449998,0.1,-0.183665
-0.0006,-0.0503769,-6.3E-05,2.79967,1.83619,-3.89677,0,0,0,0.000240624,1.8269,-1.39566,0.00830154,0.00667733,-0.015039,0,1.82702,-1.39626,-3.32E-07,0.0219725,-0.0654159,-0.450119,0.100044,-0.183602,-0.449985,0.1,-0.183665
-0.00067,-0.0452242,-6.3E-05,2.80794,1.91335,-3.87692,0,0,0,0.000240624,1.8269,-1.39566,0.00727889,0.00601561,-0.0231601,0,1.82704,-1.39633,-3.47E-07,0.0229695,-0.0683843,-0.450119,0.100044,-0.183602,-0.449971,0.1,-0.183665
-0.00068,-0.0430147,-5.3E-05,2.81385,1.97564,-3.8649,0,0,0,0.000240624,1.8269,-1.39572,0.00649686,0.00541405,-0.0283335,0,1.82707,-1.3964,-3.62E-07,0.0239634,-0.0713482,-0.450103,0.100044,-0.183612,-0.449958,0.1,-0.183665
-0.00069,-0.0426088,-4.5E-05,2.81799,2.02675,-3.85911,0,0,0,0.000240624,1.8269,-1.39578,0.0058953,0.00499296,-0.0317023,0,1.82709,-1.39647,-3.78E-07,0.0249568,-0.0743111,-0.450088,0.100044,-0.183621,-0.449943,0.1,-0.183666
-0.00076,-0.0370327,-4.5E-05,2.82533,2.10269,-3.83968,0,0,0,0.000240624,1.8269,-1.39578,0.00535389,0.00457186,-0.0402444,0,1.82712,-1.39654,-3.93E-07,0.0259529,-0.0772771,-0.450088,0.100044,-0.183621,-0.449928,0.1,-0.183666
-0.00078,-0.0423998,-3.6E-05,2.82512,2.12289,-3.85115,0,0,0,0.000240624,1.8269,-1.39584,0.00487264,0.00427108,-0.0378382,0,1.82714,-1.39662,-4.08E-07,0.0269454,-0.080238,-0.450072,0.100044,-0.18363,-0.449912,0.1,-0.183666
-0.00086,-0.0469282,-3.7E-05,2.82522,2.14613,-3.86143,0,0,0,0.000240624,1.8269,-1.39584,0.00451171,0.0039703,-0.0362741,0,1.82717,-1.3967,-4.23E-07,0.0279409,-0.0832023,-0.450072,0.100044,-0.18363,-0.449896,0.1,-0.183667
-0.00089,-0.0447136,-2.7E-05,2.82967,2.20366,-3.8517,0,0,0,0.000240624,1.8269,-1.3959,0.00421093,0.00372968,-0.0414476,0,1.8272,-1.39679,-4.38E-07,0.0289325,-0.0861612,-0.450056,0.100044,-0.18364,-0.449879,0.1,-0.183667
-0.00092,-0.0485135,-1.8E-05,2.83018,2.23093,-3.85922,0,0,0,0.000240624,1.8269,-1.39596,0.00391015,0.00348905,-0.0406054,0,1.82723,-1.39688,-4.53E-07,0.0299236,-0.0891189,-0.45004,0.100044,-0.183649,-0.449862,0.1,-0.183667
-0.00095,-0.0518911,-1E-05,2.83075,2.25954,-3.86591,0,0,0,0.000240624,1.8269,-1.39602,0.00366952,0.00330859,-0.0401843,0,1.82726,-1.39697,-4.68E-07,0.0309141,-0.0920754,-0.450025,0.100044,-0.183658,-0.449844,0.1,-0.183668
-0.00104,-0.0520241,-1E-05,2.83325,2.3033,-3.86446,0,0,0,0.000240624,1.8269,-1.39602,0.00348905,0.00312812,-0.0430116,0,1.82729,-1.39706,-4.83E-07,0.031908,-0.0950357,-0.450025,0.100044,-0.183658,-0.449825,0.1,-0.183668
-0.00108,-0.0550409,-2.7E-05,2.83329,2.32971,-3.87218,0,0,0,0.000240624,1.82696,-1.39608,0.00324843,0.00306796,-0.0429515,0,1.82732,-1.39716,-4.98E-07,0.032901,-0.0979924,-0.45002,0.100044,-0.183641,-0.449806,0.1,-0.183668
-0.00112,-0.0587756,-1.9E-05,2.83301,2.35423,-3.88098,0,0,0,0.000240624,1.82696,-1.39614,0.00312812,0.00306796,-0.0421694,0,1.82736,-1.39726,-5.13E-07,0.0338901,-0.100945,-0.450004,0.100044,-0.18365,-0.449786,0.1,-0.183669
-0.00122,-0.0639012,-4.6E-05,2.81938,2.30715,-3.92757,0,0,0,0.000240624,1.82702,-1.39614,0.00294765,0.00926404,-0.0400038,0,1.82739,-1.39736,-5.28E-07,0.0348866,-0.103905,-0.450015,0.100044,-0.183623,-0.449765,0.1,-0.183669
-0.00126,-0.0668522,-3.8E-05,2.79177,2.19363,-4.00693,0,0,0,0.000240624,1.82702,-1.3962,0.00282734,0.0236414,-0.0400038,0,1.82743,-1.39746,-5.43E-07,0.0358748,-0.106856,-0.45,0.100044,-0.183632,-0.449744,0.1,-0.18367
-0.00131,-0.0694433,-5.6E-05,2.77879,2.15486,-4.04801,0,0,0,0.000240624,1.82708,-1.39626,0.00270702,0.0303788,-0.0403647,0,1.82746,-1.39757,-5.58E-07,0.0368662,-0.109808,-0.449995,0.100044,-0.183614,-0.449723,0.1,-0.18367
-0.00142,-0.071134,-5.6E-05,2.77124,2.14517,-4.07439,0,0,0,0.000240624,1.82708,-1.39626,0.00258671,0.0347702,-0.041628,0,1.8275,-1.39768,-5.73E-07,0.0378579,-0.112762,-0.449995,0.100044,-0.183614,-0.449701,0.1,-0.18367
-0.00148,-0.0775119,-7.4E-05,2.77386,2.17966,-4.07889,0,0,0,0.000240624,1.82714,-1.39632,0.0024664,0.0321234,-0.0381991,0,1.82754,-1.3978,-5.88E-07,0.0388486,-0.115711,-0.44999,0.100044,-0.183597,-0.449678,0.1,-0.183671
-0.00153,-0.0811797,-6.5E-05,2.77483,2.21034,-4.08466,0,0,0,0.000240624,1.82714,-1.39638,0.00234609,0.0315218,-0.0374773,0,1.82758,-1.39791,-6.03E-07,0.0398346,-0.118657,-0.449975,0.100044,-0.183606,-0.449655,0.1,-0.183671
-0.00165,-0.0841327,-9.3E-05,2.76703,2.19729,-4.11311,0,0,0,0.000240624,1.8272,-1.39638,0.00228593,0.0353116,-0.0374773,0,1.82762,-1.39803,-6.18E-07,0.0408294,-0.12161,-0.449986,0.100044,-0.183579,-0.449631,0.1,-0.183672
-0.00172,-0.0884593,-8.4E-05,2.76685,2.22099,-4.12265,0,0,0,0.000240624,1.8272,-1.39644,0.00216562,0.035071,-0.0360937,0,1.82766,-1.39816,-6.33E-07,0.0418144,-0.124553,-0.44997,0.100044,-0.183588,-0.449606,0.1,-0.183672
-0.00178,-0.0914635,-0.000102,2.77964,2.31275,-4.09694,0,0,0,0.000240624,1.82726,-1.3965,0.00204531,0.0283335,-0.0360335,0,1.8277,-1.39828,-6.48E-07,0.0428032,-0.127497,-0.449965,0.100044,-0.183571,-0.449581,0.1,-0.183673
-0.00191,-0.0944095,-0.000102,2.77956,2.33954,-4.10498,0,0,0,0.000240624,1.82726,-1.3965,0.00204531,0.0283335,-0.0360335,0,1.82774,-1.39841,-6.63E-07,0.0437923,-0.130443,-0.449965,0.100044,-0.183571,-0.449555,0.1,-0.183673
-0.00198,-0.0965695,-0.000121,2.78408,2.39085,-4.09978,0,0,0,0.000240624,1.82732,-1.39656,0.00198515,0.0261078,-0.0368155,0,1.82779,-1.39854,-6.78E-07,0.0447803,-0.133385,-0.449961,0.100044,-0.183553,-0.449529,0.1,-0.183674
-0.00212,-0.0974672,-0.000121,2.78802,2.4411,-4.09528,0,0,0,0.000240624,1.82732,-1.39656,0.001925,0.0247843,-0.0388608,0,1.82783,-1.39868,-6.93E-07,0.0457685,-0.136328,-0.449961,0.100044,-0.183553,-0.449502,0.1,-0.183674
-0.0022,-0.0955295,-0.000113,2.79123,2.49248,-4.08892,0,0,0,0.000240624,1.82732,-1.39662,0.00186484,0.0249046,-0.0437335,0,1.82788,-1.39882,-7.08E-07,0.0467506,-0.139263,-0.449945,0.100044,-0.183562,-0.449475,0.1,-0.183675
-0.00228,-0.0991854,-0.000104,2.79946,2.56011,-4.07577,0,0,0,0.000240624,1.82732,-1.39668,0.00180468,0.0205132,-0.0430116,0,1.82793,-1.39896,-7.23E-07,0.0477319,-0.142197,-0.449929,0.100044,-0.183571,-0.449447,0.1,-0.183675
-0.00236,-0.1045266,-0.000122,2.80816,2.62727,-4.06339,0,0,0,0.000240624,1.82738,-1.39674,0.00174453,0.015039,-0.0406054,0,1.82797,-1.3991,-7.38E-07,0.0487177,-0.145132,-0.449925,0.100044,-0.183554,-0.449418,0.1,-0.183676
-0.00251,-0.0955537,-0.000122,2.81797,2.72366,-4.0326,0,0,0,0.000240624,1.82738,-1.39674,0.00168437,0.0140765,-0.0525163,0,1.82802,-1.39925,-7.53E-07,0.0497039,-0.14807,-0.449925,0.100044,-0.183554,-0.449389,0.1,-0.183676
-0.0026,-0.1058208,-0.000114,2.81302,2.69051,-4.06129,0,0,0,0.000240624,1.82738,-1.3968,0.00162421,0.0141968,-0.0451772,0,1.82807,-1.3994,-7.68E-07,0.0506832,-0.150998,-0.449909,0.100044,-0.183563,-0.449359,0.1,-0.183677
-0.00269,-0.1102507,-0.000106,2.81225,2.67843,-4.0727,0,0,0,0.000240624,1.82738,-1.39686,0.00156406,0.0141968,-0.0436733,0,1.82812,-1.39955,-7.83E-07,0.0516619,-0.153924,-0.449893,0.100044,-0.183572,-0.449329,0.1,-0.183678
-0.00278,-0.1095061,-9.6E-05,2.8148,2.69232,-4.06939,0,0,0,0.000240624,1.82738,-1.39692,0.00156406,0.0141968,-0.0473429,0,1.82818,-1.3997,-7.98E-07,0.0526398,-0.156849,-0.449878,0.100044,-0.183582,-0.449298,0.1,-0.183678
-0.00288,-0.1029846,-8.8E-05,2.82409,2.74972,-4.04224,0,0,0,0.000240624,1.82738,-1.39698,0.0015039,0.0127531,-0.0567874,0,1.82823,-1.39986,-8.13E-07,0.0536169,-0.159772,-0.449862,0.100044,-0.183591,-0.449266,0.1,-0.183679
-0.00298,-0.1100564,-7.9E-05,2.82608,2.74728,-4.04944,0,0,0,0.000240624,1.82738,-1.39704,0.00144375,0.010407,-0.0526366,0,1.82828,-1.40002,-8.27E-07,0.0545933,-0.162693,-0.449846,0.100044,-0.1836,-0.449234,0.1,-0.183679
-0.00309,-0.1075614,-7E-05,2.8327,2.78474,-4.03362,0,0,0,0.000240624,1.82738,-1.3971,0.00144375,0.0089031,-0.0580506,0,1.82834,-1.40019,-8.42E-07,0.0555689,-0.165612,-0.449831,0.100044,-0.18361,-0.449201,0.1,-0.18368
-0.00319,-0.1050041,-6.2E-05,2.83888,2.81964,-4.01913,0,0,0,0.000240624,1.82738,-1.39716,0.00138359,0.00769998,-0.0635249,0,1.82839,-1.40035,-8.57E-07,0.0565437,-0.168529,-0.449815,0.100044,-0.183619,-0.449168,0.1,-0.183681
-0.0033,-0.1081598,-5.3E-05,2.84046,2.82195,-4.02288,0,0,0,0.000240624,1.82738,-1.39722,0.00138359,0.0068578,-0.0632842,0,1.82845,-1.40052,-8.72E-07,0.0575177,-0.171444,-0.449799,0.100044,-0.183628,-0.449134,0.1,-0.183681
-0.00341,-0.1096892,-4.4E-05,2.84298,2.83138,-4.02258,0,0,0,0.000240624,1.82738,-1.39728,0.00132343,0.00613592,-0.0646678,0,1.82851,-1.40069,-8.87E-07,0.0584909,-0.174357,-0.449783,0.100044,-0.183638,-0.449099,0.1,-0.183682
-0.00353,-0.1121189,-3.6E-05,2.84458,2.83493,-4.02554,0,0,0,0.000240624,1.82738,-1.39734,0.00132343,0.00553436,-0.0651491,0,1.82857,-1.40087,-9.02E-07,0.0594632,-0.177268,-0.449768,0.100044,-0.183647,-0.449064,0.1,-0.183683
-0.00365,-0.1170732,-2.7E-05,2.84424,2.82403,-4.03662,0,0,0,0.000240624,1.82738,-1.3974,0.00126328,0.00511327,-0.0631038,0,1.82863,-1.40105,-9.16E-07,0.0604348,-0.180177,-0.449752,0.100044,-0.183656,-0.449029,0.1,-0.183683
-0.00377,-0.1148068,-1.9E-05,2.84861,2.84947,-4.02713,0,0,0,0.000240624,1.82738,-1.39746,0.00126328,0.00469218,-0.0682772,0,1.82869,-1.40123,-9.31E-07,0.0614055,-0.183084,-0.449736,0.100044,-0.183665,-0.448992,0.1,-0.183684
-0.00389,-0.1180126,-1E-05,2.84931,2.84675,-4.03358,0,0,0,0.000240624,1.82738,-1.39752,0.00120312,0.00433124,-0.0679764,0,1.82875,-1.40141,-9.46E-07,0.0623753,-0.185989,-0.449721,0.100044,-0.183675,-0.448956,0.1,-0.183685
-0.00402,-0.1185084,-2E-06,2.8516,2.85698,-4.03266,0,0,0,0.000240624,1.82738,-1.39758,0.00120312,0.00403046,-0.0703826,0,1.82881,-1.4016,-9.61E-07,0.0633443,-0.188891,-0.449705,0.100044,-0.183684,-0.448918,0.1,-0.183686
-0.00409,-0.1246478,1.7E-05,2.85024,2.83928,-4.04712,0,0,0,0.000240624,1.82738,-1.3977,0.00114297,0.00378983,-0.0671342,0,1.82887,-1.40179,-9.75E-07,0.0643045,-0.191782,-0.449673,0.100044,-0.183703,-0.44888,0.1,-0.183686
-0.00422,-0.1258614,2.5E-05,2.85201,2.84553,-4.04863,0,0,0,0.000240624,1.82738,-1.39776,0.00114297,0.00354921,-0.0688186,0,1.82894,-1.40198,-9.9E-07,0.0652716,-0.19468,-0.449658,0.100044,-0.183712,-0.448842,0.1,-0.183687
-0.00436,-0.1317652,3.3E-05,2.85045,2.82708,-4.06389,0,0,0,0.000240624,1.82738,-1.39782,0.00114297,0.00336874,-0.0658108,0,1.829,-1.40218,-1E-06,0.0662379,-0.197576,-0.449642,0.100044,-0.183721,-0.448803,0.1,-0.183688
-0.00449,-0.1315301,4.2E-05,2.85308,2.8398,-4.06158,0,0,0,0.000240624,1.82738,-1.39789,0.00108281,0.00318827,-0.0689389,0,1.82907,-1.40238,-1.02E-06,0.0672033,-0.200469,-0.449626,0.100044,-0.183731,-0.448763,0.1,-0.183689
-0.00463,-0.1402572,5.1E-05,2.84967,2.80711,-4.08498,0,0,0,0.000240624,1.82738,-1.39795,0.00108281,0.00300781,-0.0631038,0,1.82914,-1.40258,-1.03E-06,0.0681677,-0.203361,-0.449611,0.100044,-0.18374,-0.448723,0.1,-0.183689
-0.00477,-0.1424244,5.9E-05,2.85049,2.80693,-4.08995,0,0,0,0.000240624,1.82738,-1.39801,0.00108281,0.00288749,-0.0638256,0,1.82921,-1.40278,-1.05E-06,0.0691313,-0.20625,-0.449595,0.100044,-0.183749,-0.448682,0.1,-0.18369
-0.00492,-0.148259,6.8E-05,2.84908,2.7889,-4.1051,0,0,0,0.000240624,1.82738,-1.39807,0.00102265,0.00270702,-0.060878,0,1.82927,-1.40299,-1.06E-06,0.0700939,-0.209137,-0.449579,0.100044,-0.183759,-0.44864,0.1,-0.183691
-0.00507,-0.1572188,7.6E-05,2.84539,2.75435,-4.12958,0,0,0,0.000240624,1.82738,-1.39813,0.00102265,0.00258671,-0.0548022,0,1.82934,-1.4032,-1.08E-06,0.0710556,-0.212021,-0.449564,0.100044,-0.183768,-0.448598,0.1,-0.183692
-0.00522,-0.162868,8.4E-05,2.84378,2.7359,-4.14491,0,0,0,0.000240624,1.82738,-1.39819,0.00102265,0.00252656,-0.052035,0,1.82942,-1.40341,-1.09E-06,0.0720163,-0.214903,-0.449548,0.100044,-0.183777,-0.448556,0.1,-0.183693
-0.00544,-0.1678043,8.4E-05,2.84272,2.72058,-4.15895,0,0,0,0.000240624,1.82738,-1.39819,0.000962498,0.00240624,-0.0499897,0,1.82949,-1.40363,-1.11E-06,0.0729851,-0.217794,-0.449548,0.100044,-0.183777,-0.448512,0.1,-0.183693
-0.0056,-0.170561,9.2E-05,2.84308,2.71704,-4.16577,0,0,0,0.000240624,1.82738,-1.39825,0.000962498,0.00228593,-0.05011,0,1.82956,-1.40385,-1.12E-06,0.0739441,-0.220671,-0.449532,0.100044,-0.183786,-0.448469,0.1,-0.183694
-0.00576,-0.1750602,0.000101,2.84224,2.70436,-4.17792,0,0,0,0.000240624,1.82738,-1.39831,0.000962498,0.00222578,-0.0484858,0,1.82963,-1.40407,-1.14E-06,0.0749021,-0.223546,-0.449516,0.100044,-0.183796,-0.448424,0.1,-0.183695
-0.00592,-0.1792556,0.000109,2.84159,2.69312,-4.18923,0,0,0,0.000240624,1.82738,-1.39837,0.000962498,0.00216562,-0.0471624,0,1.82971,-1.40429,-1.15E-06,0.0758591,-0.226418,-0.449501,0.100044,-0.183805,-0.448379,0.1,-0.183696
-0.00609,-0.1821256,0.000117,2.84203,2.68925,-4.19644,0,0,0,0.000240624,1.82738,-1.39843,0.000902342,0.00204531,-0.0471624,0,1.82979,-1.40452,-1.17E-06,0.0768151,-0.229288,-0.449485,0.100044,-0.183814,-0.448334,0.1,-0.183697
-0.00632,-0.1795304,0.000116,2.84575,2.7111,-4.18944,0,0,0,0.000240624,1.82738,-1.39843,0.000902342,0.00198515,-0.0526366,0,1.82986,-1.40475,-1.18E-06,0.0777797,-0.232167,-0.449485,0.100044,-0.183814,-0.448288,0.1,-0.183698
-0.00649,-0.1870274,0.000125,2.84284,2.68287,-4.21029,0,0,0,0.000240624,1.82738,-1.39849,0.000902342,0.001925,-0.0480046,0,1.82994,-1.40498,-1.2E-06,0.0787339,-0.235032,-0.449469,0.100044,-0.183824,-0.448241,0.1,-0.183699
-0.00666,-0.1913332,0.000133,2.84212,2.671,-4.22204,0,0,0,0.000240624,1.82738,-1.39855,0.000902342,0.00186484,-0.0465608,0,1.83002,-1.40521,-1.21E-06,0.079687,-0.237894,-0.449454,0.100044,-0.183833,-0.448194,0.1,-0.1837
-0.00684,-0.1938312,0.000141,2.84268,2.66829,-4.22863,0,0,0,0.000240624,1.82738,-1.39861,0.000842186,0.00180468,-0.0469218,0,1.8301,-1.40545,-1.22E-06,0.0806391,-0.240753,-0.449438,0.100044,-0.183842,-0.448146,0.1,-0.183701
-0.00702,-0.1952445,0.000149,2.84386,2.67091,-4.23217,0,0,0,0.000240624,1.82738,-1.39867,0.000842186,0.00174453,-0.0483655,0,1.83018,-1.40569,-1.24E-06,0.0815902,-0.24361,-0.449422,0.100044,-0.183851,-0.448098,0.1,-0.183702
-0.00721,-0.1983391,0.000158,2.84404,2.66559,-4.24026,0,0,0,0.000240624,1.82738,-1.39873,0.000842186,0.00162421,-0.0481249,0,1.83026,-1.40594,-1.25E-06,0.0825402,-0.246464,-0.449406,0.100044,-0.183861,-0.448049,0.1,-0.183703
-0.00745,-0.2012031,0.000158,2.84401,2.65909,-4.24938,0,0,0,0.000240624,1.82738,-1.39873,0.000842186,0.00162421,-0.0481249,0,1.83034,-1.40618,-1.27E-06,0.0834995,-0.249328,-0.449406,0.100044,-0.183861,-0.447999,0.1,-0.183703
-0.00764,-0.2003224,0.000166,2.84653,2.67237,-4.24676,0,0,0,0.000240624,1.82738,-1.39879,0.000842186,0.00162421,-0.0518546,0,1.83042,-1.40643,-1.28E-06,0.0844475,-0.252177,-0.449391,0.100044,-0.18387,-0.447949,0.1,-0.183704
-0.00784,-0.2079208,0.000174,2.84371,2.64381,-4.2681,0,0,0,0.000240624,1.82738,-1.39885,0.000782029,0.00156406,-0.0471022,0,1.83051,-1.40669,-1.3E-06,0.0853945,-0.255023,-0.449375,0.100044,-0.183879,-0.447899,0.1,-0.183705
-0.00803,-0.211245,0.000183,2.84361,2.63662,-4.27728,0,0,0,0.000240624,1.82738,-1.39891,0.000782029,0.0015039,-0.046621,0,1.83059,-1.40694,-1.31E-06,0.0863404,-0.257866,-0.449359,0.100044,-0.183889,-0.447847,0.1,-0.183706
-0.00823,-0.2081897,0.000191,2.84763,2.66099,-4.26855,0,0,0,0.000240624,1.82738,-1.39897,0.000782029,0.0015039,-0.0525163,0,1.83068,-1.4072,-1.33E-06,0.0872852,-0.260706,-0.449343,0.100044,-0.183898,-0.447796,0.1,-0.183707
-0.00849,-0.2156136,0.00019,2.84468,2.63192,-4.29056,0,0,0,0.000240624,1.82738,-1.39897,0.000782029,0.00144375,-0.0479444,0,1.83077,-1.40746,-1.34E-06,0.0882398,-0.263558,-0.449343,0.100044,-0.183898,-0.447743,0.1,-0.183708
-0.00869,-0.2226585,0.000198,2.84205,2.60563,-4.31048,0,0,0,0.000240624,1.82738,-1.39903,0.000782029,0.00138359,-0.0437335,0,1.83085,-1.40772,-1.35E-06,0.0891825,-0.266392,-0.449328,0.100044,-0.183907,-0.44769,0.1,-0.183709
-0.0089,-0.2186929,0.000205,2.84677,2.63467,-4.2992,0,0,0,0.000240624,1.82738,-1.39909,0.000721873,0.00138359,-0.0505311,0,1.83094,-1.40799,-1.37E-06,0.0901241,-0.269224,-0.449312,0.100044,-0.183916,-0.447637,0.1,-0.183711
-0.00911,-0.2192359,0.000214,2.84851,2.64134,-4.30059,0,0,0,0.000240624,1.82738,-1.39915,0.000721873,0.00132343,-0.0528171,0,1.83103,-1.40826,-1.38E-06,0.0910646,-0.272053,-0.449296,0.100044,-0.183926,-0.447583,0.1,-0.183712
-0.00932,-0.2256101,0.000222,2.84626,2.61796,-4.319,0,0,0,0.000240624,1.82738,-1.39921,0.000721873,0.00132343,-0.0492679,0,1.83112,-1.40853,-1.4E-06,0.0920039,-0.274878,-0.449281,0.100044,-0.183935,-0.447528,0.1,-0.183713
-0.00959,-0.2316364,0.000221,2.84423,2.59578,-4.33718,0,0,0,0.000240624,1.82738,-1.39921,0.000721873,0.00126328,-0.0460796,0,1.83121,-1.4088,-1.41E-06,0.0929536,-0.277716,-0.449281,0.100044,-0.183935,-0.447473,0.1,-0.183714
-0.00981,-0.2303046,0.000229,2.84702,2.611,-4.3336,0,0,0,0.000240624,1.82738,-1.39927,0.000721873,0.00126328,-0.0502304,0,1.83131,-1.40908,-1.43E-06,0.0938908,-0.280535,-0.449265,0.100044,-0.183944,-0.447417,0.1,-0.183715
-0.01003,-0.237874,0.000238,2.84411,2.58214,-4.35522,0,0,0,0.000240624,1.82738,-1.39933,0.000721873,0.00120312,-0.045478,0,1.8314,-1.40936,-1.44E-06,0.0948268,-0.283352,-0.449249,0.100044,-0.183954,-0.447361,0.1,-0.183716
