q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fx_foot,Fy_foot,Fz_foot,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
-8E-05,-0.0165018,-2.5E-05,2.81577,1.38475,-1.26611,0,0,0,6.02E-05,1.83911,-1.59419,0.00120312,0.00114297,0,0,1.83908,-1.59427,2.65E-07,0.00657596,-0.0165018,-0.398142,0.100012,-0.204233,-0.398113,0.1,-0.204258
-0.0001,-0.0181515,-5.5E-05,2.77765,1.27644,-1.45809,0,0,0,0.000120312,1.83917,-1.59419,0.00878279,0.0146781,0,0,1.83909,-1.59429,5.84E-07,0.00723383,-0.0181515,-0.398155,0.100025,-0.204203,-0.39811,0.1,-0.204258
-0.00012,-0.0198009,-5.3E-05,2.72008,1.20371,-1.62452,0,0,0,0.000120312,1.83917,-1.59419,0.0336273,0.0207539,0,0,1.8391,-1.59431,6.37E-07,0.00789116,-0.0198009,-0.398155,0.100025,-0.204203,-0.398106,0.1,-0.204256
-0.00014,-0.0214501,-5.2E-05,2.72609,1.23366,-1.74969,0,0,0,0.000120312,1.83917,-1.59419,0.0314015,0.020032,0,0,1.83911,-1.59433,6.9E-07,0.0085484,-0.0214501,-0.398155,0.100025,-0.204203,-0.398102,0.1,-0.204255
-0.00016,-0.023099,-5.7E-05,2.74484,1.27796,-1.87023,0,0,0,0.000180468,1.83917,-1.59419,0.0225585,0.018889,0,0,1.83912,-1.59435,1.11E-06,0.00920545,-0.023099,-0.398155,0.100037,-0.204197,-0.398097,0.1,-0.204254
-0.00019,-0.0247477,-5.6E-05,2.75404,1.33648,-1.9801,0,0,0,0.000180468,1.83917,-1.59419,0.0218367,0.0144375,0,0,1.83913,-1.59438,1.19E-06,0.00986251,-0.0247477,-0.398155,0.100037,-0.204197,-0.398092,0.1,-0.204253
-0.00021,-0.0263962,-5.4E-05,2.759,1.37983,-2.09733,0,0,0,0.000180468,1.83917,-1.59419,0.0220171,0.0116101,0,0,1.83914,-1.5944,1.27E-06,0.0105195,-0.0263962,-0.398155,0.100037,-0.204197,-0.398087,0.1,-0.204251
-0.00024,-0.0280444,-5.3E-05,2.76706,1.41992,-2.21732,0,0,0,0.000180468,1.83917,-1.59419,0.0197312,0.00968513,0,0,1.83915,-1.59443,1.35E-06,0.0111763,-0.0280444,-0.398155,0.100037,-0.204197,-0.398082,0.1,-0.20425
-0.00027,-0.0296924,-5.1E-05,2.77925,1.45962,-2.33868,0,0,0,0.000180468,1.83917,-1.59419,0.0147382,0.0083617,0,0,1.83916,-1.59446,1.43E-06,0.0118331,-0.0296924,-0.398155,0.100037,-0.204197,-0.398076,0.1,-0.204248
-0.0003,-0.0313401,-5E-05,2.78703,1.49331,-2.46223,0,0,0,0.000180468,1.83917,-1.59419,0.0117906,0.00733905,0,0,1.83917,-1.59449,1.51E-06,0.0124897,-0.0313401,-0.398155,0.100037,-0.204197,-0.398069,0.1,-0.204247
-0.00033,-0.0329874,-4.8E-05,2.79246,1.52324,-2.58726,0,0,0,0.000180468,1.83917,-1.59419,0.0098656,0.00655702,0,0,1.83918,-1.59452,1.59E-06,0.0131462,-0.0329874,-0.398155,0.100037,-0.204197,-0.398063,0.1,-0.204245
-0.00036,-0.0346345,-4.6E-05,2.79665,1.55123,-2.71305,0,0,0,0.000180468,1.83917,-1.59419,0.00848201,0.0058953,0,0,1.8392,-1.59455,1.67E-06,0.0138026,-0.0346345,-0.398155,0.100037,-0.204197,-0.398056,0.1,-0.204243
-0.0004,-0.0362812,-4.4E-05,2.80007,1.57769,-2.83947,0,0,0,0.000180468,1.83917,-1.59419,0.0073992,0.00535389,0,0,1.83921,-1.59459,1.75E-06,0.0144589,-0.0362812,-0.398155,0.100037,-0.204197,-0.398049,0.1,-0.204241
-0.00044,-0.0379275,-4.2E-05,2.8027,1.60262,-2.96654,0,0,0,0.000180468,1.83917,-1.59419,0.00661717,0.0049328,0,0,1.83923,-1.59463,1.83E-06,0.015115,-0.0379275,-0.398155,0.100037,-0.204197,-0.398041,0.1,-0.204239
-0.00041,-0.038910183,-3.4E-05,2.80553,1.63133,-3.09053,0,0,0,0.000180468,1.83917,-1.59425,0.00595545,0.00451171,-0.000661717,0,1.83924,-1.59466,1.91E-06,0.0157695,-0.0395719,-0.398138,0.100037,-0.204203,-0.398033,0.1,-0.204237
-0.00045,-0.04001428,-3.2E-05,2.80776,1.65713,-3.21664,0,0,0,0.000180468,1.83917,-1.59425,0.00541405,0.00421093,-0.00120312,0,1.83926,-1.5947,1.99E-06,0.0164252,-0.0412174,-0.398138,0.100037,-0.204203,-0.398025,0.1,-0.204235
-0.0005,-0.04171953,-3E-05,2.80959,1.68026,-3.34448,0,0,0,0.000180468,1.83917,-1.59425,0.0049328,0.00391015,-0.00114297,0,1.83927,-1.59475,2.07E-06,0.0170808,-0.0428625,-0.398138,0.100037,-0.204203,-0.398017,0.1,-0.204233
-0.00054,-0.04336423,-2.7E-05,2.81113,1.70292,-3.47245,0,0,0,0.000180468,1.83917,-1.59425,0.00457186,0.00366952,-0.00114297,0,1.83929,-1.59479,2.15E-06,0.0177362,-0.0445072,-0.398138,0.100037,-0.204203,-0.398008,0.1,-0.20423
-0.00059,-0.04494828,-2.5E-05,2.81247,1.72523,-3.60051,0,0,0,0.000180468,1.83917,-1.59425,0.00427108,0.00348905,-0.00120312,0,1.83931,-1.59484,2.23E-06,0.0183914,-0.0461514,-0.398138,0.100037,-0.204203,-0.397998,0.1,-0.204228
-0.00063,-0.04665223,-2.2E-05,2.81377,1.74701,-3.72889,0,0,0,0.000180468,1.83917,-1.59425,0.0039703,0.00330859,-0.00114297,0,1.83933,-1.59488,2.31E-06,0.0190465,-0.0477952,-0.398138,0.100037,-0.204203,-0.397989,0.1,-0.204225
-0.00068,-0.04823538,-1.9E-05,2.815,1.76919,-3.85694,0,0,0,0.000180468,1.83917,-1.59425,0.00372968,0.00312812,-0.00120312,0,1.83935,-1.59493,2.39E-06,0.0197013,-0.0494385,-0.398138,0.100037,-0.204203,-0.397979,0.1,-0.204222
-0.00073,-0.04987828,-1.7E-05,2.81621,1.79109,-3.90296,0,0,0,0.000180468,1.83917,-1.59425,0.00348905,0.00294765,-0.00120312,0,1.83937,-1.59498,2.46E-06,0.020356,-0.0510814,-0.398138,0.100037,-0.204203,-0.397969,0.1,-0.20422
-0.00078,-0.05158073,-1.4E-05,2.81717,1.81213,-3.90678,0,0,0,0.000180468,1.83917,-1.59425,0.00330859,0.00282734,-0.00114297,0,1.83939,-1.59503,2.54E-06,0.0210105,-0.0527237,-0.398138,0.100037,-0.204203,-0.397958,0.1,-0.204217
-0.00078,-0.04732514,-4E-06,2.82092,1.85977,-3.89248,0,0,0,0.000180468,1.83917,-1.59431,0.00312812,0.00270702,-0.00703826,0,1.83941,-1.59509,2.62E-06,0.0216628,-0.0543634,-0.39812,0.100037,-0.20421,-0.397947,0.1,-0.204214
-0.00083,-0.04890608,-1E-06,2.82196,1.88131,-3.89599,0,0,0,0.000180468,1.83917,-1.59431,0.00294765,0.00258671,-0.00709842,0,1.83943,-1.59514,2.7E-06,0.0223168,-0.0560045,-0.39812,0.100037,-0.20421,-0.397936,0.1,-0.204211
-0.00089,-0.05060694,2E-06,2.82281,1.90219,-3.89988,0,0,0,0.000180468,1.83917,-1.59431,0.00282734,0.0024664,-0.00703826,0,1.83945,-1.5952,2.78E-06,0.0229705,-0.0576452,-0.39812,0.100037,-0.20421,-0.397924,0.1,-0.204208
-0.00095,-0.05224704,5E-06,2.82369,1.92333,-3.90362,0,0,0,0.000180468,1.83917,-1.59431,0.00270702,0.00234609,-0.00703826,0,1.83948,-1.59526,2.86E-06,0.0236241,-0.0592853,-0.39812,0.100037,-0.20421,-0.397912,0.1,-0.204205
-0.00095,-0.0501545,1.5E-05,2.82626,1.96101,-3.89587,0,0,0,0.000180468,1.83917,-1.59437,0.00258671,0.00228593,-0.0107679,0,1.8395,-1.59532,2.94E-06,0.0242752,-0.0609224,-0.398103,0.100037,-0.204216,-0.3979,0.1,-0.204201
-0.00101,-0.0489659,1.8E-05,2.82843,1.99426,-3.89155,0,0,0,0.000180468,1.83917,-1.59437,0.0024664,0.00216562,-0.0135953,0,1.83953,-1.59538,3.02E-06,0.0249282,-0.0625612,-0.398103,0.100037,-0.204216,-0.397888,0.1,-0.204198
-0.00107,-0.0508447,2.1E-05,2.8291,2.01381,-3.89628,0,0,0,0.000180468,1.83917,-1.59437,0.00234609,0.00210546,-0.0133547,0,1.83955,-1.59544,3.1E-06,0.0255809,-0.0641994,-0.398103,0.100037,-0.204216,-0.397875,0.1,-0.204195
-0.00114,-0.0524823,2.5E-05,2.82978,2.03428,-3.90036,0,0,0,0.000180468,1.83917,-1.59437,0.00228593,0.00204531,-0.0133547,0,1.83958,-1.59551,3.18E-06,0.0262334,-0.065837,-0.398103,0.100037,-0.204216,-0.397861,0.1,-0.204191
-0.00114,-0.053094,3.5E-05,2.83113,2.06027,-3.90042,0,0,0,0.000180468,1.83917,-1.59443,0.00216562,0.00198515,-0.0143773,0,1.8396,-1.59557,3.26E-06,0.0268832,-0.0674713,-0.398086,0.100037,-0.204222,-0.397848,0.1,-0.204187
-0.00121,-0.0539482,3.8E-05,2.83218,2.08412,-3.9023,0,0,0,0.000180468,1.83917,-1.59443,0.00210546,0.001925,-0.0151593,0,1.83963,-1.59564,3.33E-06,0.0275352,-0.0691075,-0.398086,0.100037,-0.204222,-0.397834,0.1,-0.204184
-0.00128,-0.0556438,4.2E-05,2.83304,2.10488,-3.90632,0,0,0,0.000180468,1.83917,-1.59443,0.00198515,0.00180468,-0.0150992,0,1.83966,-1.59571,3.41E-06,0.0281868,-0.070743,-0.398086,0.100037,-0.204222,-0.39782,0.1,-0.20418
-0.00135,-0.0572786,4.6E-05,2.8335,2.12468,-3.91075,0,0,0,0.000180468,1.83917,-1.59443,0.00198515,0.00180468,-0.0150992,0,1.83969,-1.59578,3.49E-06,0.0288382,-0.0723778,-0.398086,0.100037,-0.204222,-0.397805,0.1,-0.204176
-0.00137,-0.0591504,5.6E-05,2.83419,2.14509,-3.91451,0,0,0,0.000180468,1.83917,-1.59449,0.001925,0.00174453,-0.0148586,0,1.83972,-1.59586,3.57E-06,0.0294866,-0.074009,-0.398069,0.100037,-0.204228,-0.39779,0.1,-0.204172
-0.00144,-0.0610244,6E-05,2.83478,2.16449,-3.91938,0,0,0,0.000180468,1.83917,-1.59449,0.00186484,0.00168437,-0.0146179,0,1.83975,-1.59593,3.65E-06,0.0301374,-0.0756423,-0.398069,0.100037,-0.204228,-0.397775,0.1,-0.204168
-0.00152,-0.062657,6.4E-05,2.83546,2.18484,-3.92357,0,0,0,0.000180468,1.83917,-1.59449,0.00180468,0.00162421,-0.0146179,0,1.83978,-1.59601,3.73E-06,0.0307878,-0.0772749,-0.398069,0.100037,-0.204228,-0.397759,0.1,-0.204164
-0.0016,-0.0642898,4.5E-05,2.83559,2.20242,-3.92922,0,0,0,0.000180468,1.83923,-1.59449,0.00174453,0.00162421,-0.0146179,0,1.83981,-1.59609,3.81E-06,0.0314406,-0.0789077,-0.398081,0.100037,-0.204204,-0.397744,0.1,-0.204159
-0.00168,-0.0660411,4.9E-05,2.83609,2.22167,-3.93405,0,0,0,0.000180468,1.83923,-1.59449,0.00168437,0.00162421,-0.0144976,0,1.83984,-1.59617,3.89E-06,0.0320905,-0.0805387,-0.398081,0.100037,-0.204204,-0.397727,0.1,-0.204155
-0.0017,-0.0694137,3.6E-05,2.81187,2.11775,-4.00289,0,0,0,0.000180468,1.83929,-1.59455,0.00162421,0.0154601,-0.0127531,0,1.83987,-1.59625,3.97E-06,0.0327399,-0.0821668,-0.398076,0.100037,-0.204187,-0.397711,0.1,-0.204151
-0.00178,-0.0711033,4.1E-05,2.78936,2.02524,-4.06531,0,0,0,0.000180468,1.83929,-1.59455,0.00156406,0.0289351,-0.0126929,0,1.8399,-1.59633,4.04E-06,0.0333892,-0.0837962,-0.398076,0.100037,-0.204187,-0.397694,0.1,-0.204146
-0.00186,-0.0727319,4.6E-05,2.79251,2.05793,-4.06316,0,0,0,0.000180468,1.83929,-1.59455,0.00156406,0.027371,-0.0126929,0,1.83994,-1.59641,4.12E-06,0.0340381,-0.0854248,-0.398076,0.100037,-0.204187,-0.397677,0.1,-0.204141
-0.00195,-0.0743607,2.6E-05,2.80138,2.11788,-4.04697,0,0,0,0.000180468,1.83935,-1.59455,0.0015039,0.0222578,-0.0126929,0,1.83997,-1.5965,4.2E-06,0.0346896,-0.0870536,-0.398089,0.100037,-0.204163,-0.397659,0.1,-0.204137
-0.00204,-0.0759876,3.1E-05,2.80218,2.13867,-4.05102,0,0,0,0.000180468,1.83935,-1.59455,0.00144375,0.0221374,-0.0126929,0,1.84001,-1.59659,4.28E-06,0.0353379,-0.0886805,-0.398089,0.100037,-0.204163,-0.397641,0.1,-0.204132
-0.00207,-0.0785726,4.2E-05,2.80225,2.15478,-4.05754,0,0,0,0.000180468,1.83935,-1.59461,0.00144375,0.0221976,-0.0117304,0,1.84004,-1.59668,4.36E-06,0.0359826,-0.090303,-0.398071,0.100037,-0.204169,-0.397623,0.1,-0.204127
-0.00216,-0.0804382,4.7E-05,2.80912,2.20442,-4.04684,0,0,0,0.000180468,1.83935,-1.59461,0.00138359,0.0184679,-0.0114898,0,1.84008,-1.59677,4.44E-06,0.0366301,-0.091928,-0.398071,0.100037,-0.204169,-0.397604,0.1,-0.204122
-0.00225,-0.0820034,2.8E-05,2.81544,2.25249,-4.03675,0,0,0,0.000180468,1.83941,-1.59461,0.00138359,0.0147984,-0.01155,0,1.84012,-1.59686,4.52E-06,0.0372805,-0.0935534,-0.398084,0.100037,-0.204145,-0.397585,0.1,-0.204117
-0.00235,-0.0836266,3.3E-05,2.81593,2.27168,-4.04163,0,0,0,0.000180468,1.83941,-1.59461,0.00132343,0.0148586,-0.01155,0,1.84015,-1.59696,4.6E-06,0.0379273,-0.0951766,-0.398084,0.100037,-0.204145,-0.397566,0.1,-0.204112
-0.00238,-0.0843428,4.4E-05,2.81694,2.29618,-4.04262,0,0,0,0.000180468,1.83941,-1.59467,0.00132343,0.0148586,-0.0124523,0,1.84019,-1.59705,4.67E-06,0.0385703,-0.0967951,-0.398067,0.100037,-0.204151,-0.397547,0.1,-0.204107
-0.00248,-0.0839188,5E-05,2.81846,2.32456,-4.04141,0,0,0,0.000180468,1.83941,-1.59467,0.00126328,0.0148586,-0.0144976,0,1.84023,-1.59715,4.75E-06,0.0392164,-0.0984164,-0.398067,0.100037,-0.204151,-0.397527,0.1,-0.204101
-0.00258,-0.0856597,5.5E-05,2.82023,2.35007,-4.0431,0,0,0,0.000180468,1.83941,-1.59467,0.00126328,0.0140765,-0.0143773,0,1.84027,-1.59725,4.83E-06,0.039862,-0.100037,-0.398067,0.100037,-0.204151,-0.397506,0.1,-0.204096
-0.00262,-0.0788528,6.8E-05,2.82924,2.42877,-4.01125,0,0,0,0.000180468,1.83941,-1.59473,0.00120312,0.0114297,-0.0227992,0,1.84031,-1.59735,4.91E-06,0.0405036,-0.101652,-0.398049,0.100037,-0.204158,-0.397486,0.1,-0.20409
-0.00272,-0.0792677,7.3E-05,2.83348,2.46896,-4.00455,0,0,0,0.000180468,1.83941,-1.59473,0.00120312,0.00956482,-0.0240023,0,1.84035,-1.59745,4.99E-06,0.0411484,-0.10327,-0.398049,0.100037,-0.204158,-0.397465,0.1,-0.204085
-0.00277,-0.0797377,8.5E-05,2.83697,2.50539,-3.99922,0,0,0,0.000180468,1.83941,-1.59479,0.00114297,0.00824139,-0.0251453,0,1.84039,-1.59756,5.06E-06,0.041789,-0.104883,-0.398032,0.100037,-0.204164,-0.397444,0.1,-0.204079
-0.00287,-0.0802719,9.1E-05,2.83972,2.53804,-3.99649,0,0,0,0.000180468,1.83941,-1.59479,0.00114297,0.00721873,-0.0262281,0,1.84043,-1.59766,5.14E-06,0.0424329,-0.1065,-0.398032,0.100037,-0.204164,-0.397422,0.1,-0.204073
-0.00292,-0.081522,0.000103,2.84181,2.56646,-3.99579,0,0,0,0.000180468,1.83941,-1.59485,0.00114297,0.0064367,-0.026589,0,1.84048,-1.59777,5.22E-06,0.0430725,-0.108111,-0.398015,0.100037,-0.20417,-0.3974,0.1,-0.204067
-0.00303,-0.081992,0.000109,2.84399,2.59595,-3.99469,0,0,0,0.000180468,1.83941,-1.59485,0.00108281,0.00583514,-0.027732,0,1.84052,-1.59788,5.3E-06,0.0437156,-0.109724,-0.398015,0.100037,-0.20417,-0.397378,0.1,-0.204061
-0.00308,-0.0773448,0.000121,2.8483,2.64753,-3.97818,0,0,0,0.000180468,1.83941,-1.59491,0.00108281,0.00529374,-0.0339882,0,1.84056,-1.59799,5.38E-06,0.0443541,-0.111333,-0.397998,0.100037,-0.204176,-0.397356,0.1,-0.204055
-0.00319,-0.076731,0.000127,2.85055,2.68005,-3.97482,0,0,0,0.000180468,1.83941,-1.59491,0.00108281,0.00487264,-0.036214,0,1.84061,-1.5981,5.45E-06,0.0449962,-0.112945,-0.397998,0.100037,-0.204176,-0.397333,0.1,-0.204049
-0.00324,-0.0856761,0.00014,2.8486,2.67197,-3.99797,0,0,0,0.000180468,1.83941,-1.59497,0.00102265,0.00451171,-0.0288749,0,1.84065,-1.59821,5.53E-06,0.0456337,-0.114551,-0.397981,0.100037,-0.204183,-0.39731,0.1,-0.204043
-0.00336,-0.0891499,0.000146,2.84881,2.6859,-4.00685,0,0,0,0.000180468,1.83941,-1.59497,0.00102265,0.00421093,-0.0270101,0,1.8407,-1.59833,5.61E-06,0.0462749,-0.11616,-0.397981,0.100037,-0.204183,-0.397286,0.1,-0.204037
-0.00341,-0.0902727,0.000159,2.85014,2.71067,-4.00795,0,0,0,0.000180468,1.83941,-1.59503,0.00102265,0.00391015,-0.0274913,0,1.84075,-1.59844,5.69E-06,0.0469113,-0.117764,-0.397964,0.100037,-0.204189,-0.397262,0.1,-0.20403
-0.00353,-0.0913984,0.000165,2.85141,2.73421,-4.01038,0,0,0,0.000180468,1.83941,-1.59503,0.000962498,0.00366952,-0.0279726,0,1.84079,-1.59856,5.76E-06,0.0475515,-0.119371,-0.397964,0.100037,-0.204189,-0.397238,0.1,-0.204024
-0.00365,-0.0931247,0.000172,2.85227,2.75491,-4.01457,0,0,0,0.000180468,1.83941,-1.59503,0.000962498,0.0034289,-0.0278523,0,1.84084,-1.59868,5.84E-06,0.0481912,-0.120977,-0.397964,0.100037,-0.204189,-0.397214,0.1,-0.204017
-0.00371,-0.1009208,0.000184,2.85043,2.75006,-4.03533,0,0,0,0.000180468,1.83941,-1.59509,0.000962498,0.00324843,-0.0216562,0,1.84089,-1.5988,5.92E-06,0.0488259,-0.122577,-0.397947,0.100037,-0.204195,-0.397189,0.1,-0.204011
-0.00384,-0.1040277,0.000191,2.8506,2.76441,-4.04377,0,0,0,0.000180468,1.83941,-1.59509,0.000962498,0.00306796,-0.0201523,0,1.84094,-1.59893,6E-06,0.0494646,-0.12418,-0.397947,0.100037,-0.204195,-0.397164,0.1,-0.204004
-0.00396,-0.1053891,0.000198,2.85153,2.78231,-4.04745,0,0,0,0.000180468,1.83941,-1.59509,0.000902342,0.00294765,-0.0203929,0,1.84099,-1.59905,6.07E-06,0.0501028,-0.125782,-0.397947,0.100037,-0.204195,-0.397138,0.1,-0.203997
-0.00403,-0.1074663,0.000211,2.85214,2.78047,-4.05216,0,0,0,0.000180468,1.83941,-1.59515,0.000902342,0.00282734,-0.0199117,0,1.84104,-1.59918,6.15E-06,0.0507359,-0.127378,-0.397929,0.100037,-0.204201,-0.397112,0.1,-0.20399
-0.00416,-0.1105702,0.000218,2.85231,2.77371,-4.06064,0,0,0,0.000180468,1.83941,-1.59515,0.000902342,0.00264687,-0.0184078,0,1.84109,-1.59931,6.23E-06,0.051373,-0.128978,-0.397929,0.100037,-0.204201,-0.397086,0.1,-0.203983
-0.00429,-0.1121081,0.000225,2.85306,2.77305,-4.06492,0,0,0,0.000180468,1.83941,-1.59515,0.000902342,0.00252656,-0.0184679,0,1.84114,-1.59944,6.3E-06,0.0520097,-0.130576,-0.397929,0.100037,-0.204201,-0.39706,0.1,-0.203976
-0.00436,-0.1114743,0.000239,2.85489,2.78239,-4.06216,0,0,0,0.000180468,1.83941,-1.59521,0.000842186,0.0024664,-0.0206937,0,1.84119,-1.59957,6.38E-06,0.052641,-0.132168,-0.397912,0.100037,-0.204208,-0.397033,0.1,-0.203969
-0.00449,-0.1109047,0.000246,2.8566,2.79083,-4.06044,0,0,0,0.000180468,1.83941,-1.59521,0.000842186,0.00234609,-0.0228593,0,1.84124,-1.5997,6.46E-06,0.0532766,-0.133764,-0.397912,0.100037,-0.204208,-0.397006,0.1,-0.203962
-0.00456,-0.112614,0.00026,2.85727,2.78998,-4.06444,0,0,0,0.000180468,1.83941,-1.59527,0.000842186,0.00228593,-0.022739,0,1.8413,-1.59983,6.54E-06,0.0539067,-0.135353,-0.397895,0.100037,-0.204214,-0.396979,0.1,-0.203954
-0.00464,-0.1112533,0.000273,2.85954,2.80336,-4.05917,0,0,0,0.000180468,1.83941,-1.59533,0.000842186,0.00210546,-0.0256867,0,1.84135,-1.59997,6.61E-06,0.0545361,-0.13694,-0.397878,0.100037,-0.20422,-0.396951,0.1,-0.203947
-0.00478,-0.1128453,0.000281,2.86009,2.80151,-4.0642,0,0,0,0.000180468,1.83941,-1.59533,0.000842186,0.00210546,-0.0256867,0,1.84141,-1.60011,6.69E-06,0.05517,-0.138532,-0.397878,0.100037,-0.20422,-0.396923,0.1,-0.203939
-0.00492,-0.1092018,0.000288,2.86316,2.82256,-4.05399,0,0,0,0.000180468,1.83941,-1.59533,0.000782029,0.00204531,-0.0309202,0,1.84146,-1.60025,6.77E-06,0.0558033,-0.140122,-0.397878,0.100037,-0.20422,-0.396894,0.1,-0.203932
-0.005,-0.1108449,0.000302,2.86386,2.82193,-4.05788,0,0,0,0.000180468,1.83941,-1.59539,0.000782029,0.00198515,-0.0308601,0,1.84152,-1.60039,6.84E-06,0.0564309,-0.141705,-0.397861,0.100037,-0.204226,-0.396866,0.1,-0.203924
-0.00514,-0.1124931,0.00031,2.8646,2.82086,-4.06261,0,0,0,0.000180468,1.83941,-1.59539,0.000782029,0.00186484,-0.0307999,0,1.84157,-1.60053,6.92E-06,0.057063,-0.143293,-0.397861,0.100037,-0.204226,-0.396837,0.1,-0.203916
-0.00522,-0.1132309,0.000325,2.86569,2.82405,-4.06395,0,0,0,0.000180468,1.83941,-1.59545,0.000782029,0.00180468,-0.0316421,0,1.84163,-1.60067,7E-06,0.0576893,-0.144873,-0.397844,0.100037,-0.204233,-0.396807,0.1,-0.203908
-0.00537,-0.1134313,0.000333,2.86687,2.82816,-4.06509,0,0,0,0.000180468,1.83941,-1.59545,0.000782029,0.00180468,-0.0330257,0,1.84169,-1.60082,7.07E-06,0.0583202,-0.146457,-0.397844,0.100037,-0.204233,-0.396777,0.1,-0.2039
-0.00545,-0.1162124,0.000347,2.86717,2.82267,-4.07228,0,0,0,0.000180468,1.83941,-1.59551,0.000721873,0.00174453,-0.0318226,0,1.84175,-1.60096,7.15E-06,0.0589452,-0.148035,-0.397826,0.100037,-0.204239,-0.396747,0.1,-0.203892
-0.0056,-0.1188762,0.000355,2.86736,2.81671,-4.08024,0,0,0,0.000180468,1.83941,-1.59551,0.000721873,0.00168437,-0.0307398,0,1.84181,-1.60111,7.22E-06,0.059575,-0.149616,-0.397826,0.100037,-0.204239,-0.396717,0.1,-0.203884
-0.00569,-0.119608,0.000369,2.86845,2.81987,-4.08163,0,0,0,0.000180468,1.83941,-1.59557,0.000721873,0.00162421,-0.031582,0,1.84187,-1.60126,7.3E-06,0.0601986,-0.15119,-0.397809,0.100037,-0.204245,-0.396686,0.1,-0.203876
-0.00584,-0.1206456,0.000377,2.86937,2.82085,-4.08498,0,0,0,0.000180468,1.83941,-1.59557,0.000721873,0.00156406,-0.0321234,0,1.84193,-1.60141,7.38E-06,0.0608271,-0.152769,-0.397809,0.100037,-0.204245,-0.396655,0.1,-0.203868
-0.00594,-0.1236594,0.000392,2.86935,2.81372,-4.09319,0,0,0,0.000180468,1.83941,-1.59563,0.000721873,0.00156406,-0.0306796,0,1.84199,-1.60157,7.45E-06,0.0614494,-0.154339,-0.397792,0.100037,-0.204251,-0.396624,0.1,-0.203859
-0.00609,-0.1259573,0.0004,2.8697,2.80928,-4.10018,0,0,0,0.000180468,1.83941,-1.59563,0.000721873,0.0015039,-0.0299577,0,1.84205,-1.60172,7.53E-06,0.0620766,-0.155915,-0.397792,0.100037,-0.204251,-0.396593,0.1,-0.203851
-0.00619,-0.1259,0.000415,2.87115,2.81576,-4.09939,0,0,0,0.000180468,1.83941,-1.59569,0.000721873,0.00144375,-0.031582,0,1.84211,-1.60188,7.6E-06,0.0626975,-0.157482,-0.397775,0.100037,-0.204257,-0.396561,0.1,-0.203842
