q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fx_foot,Fy_foot,Fz_foot,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
-0.00015,-0.0289335,-3.2E-05,2.81752,1.51452,-2.21731,0,0,0,6.02E-05,1.81562,-1.40474,0,0.00114297,0,0,1.81561,-1.40489,6.38E-08,0.0101738,-0.0289335,-0.445628,0.100011,-0.190056,-0.445588,0.1,-0.190088
-0.00018,-0.0318257,-3.1E-05,2.81548,1.54071,-2.44485,0,0,0,6.02E-05,1.81562,-1.40474,0.00120312,0.00120312,0,0,1.81562,-1.40492,7.02E-08,0.0111908,-0.0318257,-0.445628,0.100011,-0.190056,-0.445582,0.1,-0.190087
-0.00021,-0.0347177,-3.1E-05,2.81569,1.57035,-2.67102,0,0,0,6.02E-05,1.81562,-1.40474,0.00120312,0.00114297,0,0,1.81564,-1.40495,7.66E-08,0.0122077,-0.0347177,-0.445628,0.100011,-0.190056,-0.445575,0.1,-0.190087
-0.00025,-0.0376093,-3.1E-05,2.81577,1.5989,-2.89775,0,0,0,6.02E-05,1.81562,-1.40474,0.00114297,0.00120312,0,0,1.81565,-1.40499,8.3E-08,0.0132245,-0.0376093,-0.445628,0.100011,-0.190056,-0.445568,0.1,-0.190087
-0.00029,-0.0405005,-3.1E-05,2.81576,1.62779,-3.12426,0,0,0,6.02E-05,1.81562,-1.40474,0.00120312,0.00120312,0,0,1.81566,-1.40503,8.94E-08,0.0142411,-0.0405005,-0.445628,0.100011,-0.190056,-0.44556,0.1,-0.190087
-0.00033,-0.0433913,-3E-05,2.81597,1.65736,-3.35043,0,0,0,6.02E-05,1.81562,-1.40474,0.00120312,0.00114297,0,0,1.81568,-1.40507,9.58E-08,0.0152576,-0.0433913,-0.445628,0.100011,-0.190056,-0.445552,0.1,-0.190086
-0.00037,-0.0462817,-3E-05,2.81604,1.68584,-3.57716,0,0,0,6.02E-05,1.81562,-1.40474,0.00114297,0.00120312,0,0,1.81569,-1.40511,1.02E-07,0.0162739,-0.0462817,-0.445628,0.100011,-0.190056,-0.445543,0.1,-0.190086
-0.00042,-0.0491716,-3E-05,2.81615,1.71525,-3.80336,0,0,0,6.02E-05,1.81562,-1.40474,0.00120312,0.00114297,0,0,1.81571,-1.40516,1.09E-07,0.0172901,-0.0491716,-0.445628,0.100011,-0.190056,-0.445534,0.1,-0.190086
-0.00047,-0.0520611,-2.9E-05,2.81634,1.74427,-3.87312,0,0,0,6.02E-05,1.81562,-1.40474,0.00114297,0.00114297,0,0,1.81573,-1.40521,1.15E-07,0.0183061,-0.0520611,-0.445628,0.100011,-0.190056,-0.445524,0.1,-0.190085
-0.00047,-0.054165171,-2E-05,2.8169,1.77769,-3.87701,0,0,0,6.02E-05,1.81562,-1.4048,0.00120312,0.00120312,-0.000782029,0,1.81575,-1.40527,1.21E-07,0.0193197,-0.0549472,-0.445612,0.100011,-0.190065,-0.445513,0.1,-0.190085
-0.00052,-0.05663238,-2E-05,2.81738,1.80925,-3.88241,0,0,0,6.02E-05,1.81562,-1.4048,0.00120312,0.00114297,-0.00120312,0,1.81577,-1.40532,1.28E-07,0.0203353,-0.0578355,-0.445612,0.100011,-0.190065,-0.445502,0.1,-0.190085
-0.00058,-0.05958023,-1.9E-05,2.81742,1.8373,-3.88979,0,0,0,6.02E-05,1.81562,-1.4048,0.00114297,0.00120312,-0.00114297,0,1.81579,-1.40538,1.34E-07,0.0213506,-0.0607232,-0.445612,0.100011,-0.190065,-0.445491,0.1,-0.190084
-0.00058,-0.05422265,-1E-05,2.82289,1.90868,-3.87212,0,0,0,6.02E-05,1.81562,-1.40486,0.00120312,0.00120312,-0.00938435,0,1.81581,-1.40544,1.4E-07,0.0223631,-0.063607,-0.445596,0.100011,-0.190074,-0.445478,0.1,-0.190084
-0.00065,-0.0465816,-9E-06,2.82989,1.991,-3.8487,0,0,0,6.02E-05,1.81562,-1.40486,0.00120312,0.00114297,-0.0199117,0,1.81583,-1.40551,1.47E-07,0.0233779,-0.0664933,-0.445596,0.100011,-0.190074,-0.445465,0.1,-0.190083
-0.00066,-0.0481403,0,2.83097,2.02711,-3.8511,0,0,0,6.02E-05,1.81562,-1.40492,0.00114297,0.00120312,-0.0212351,0,1.81585,-1.40558,1.53E-07,0.0243897,-0.0693754,-0.44558,0.100011,-0.190083,-0.445452,0.1,-0.190083
-0.00073,-0.0439868,1E-06,2.83564,2.09177,-3.83775,0,0,0,6.02E-05,1.81562,-1.40492,0.00120312,0.00114297,-0.0282734,0,1.81588,-1.40565,1.59E-07,0.0254038,-0.0722602,-0.44558,0.100011,-0.190083,-0.445438,0.1,-0.190082
-0.00074,-0.0466867,1E-05,2.83609,2.12263,-3.84318,0,0,0,6.02E-05,1.81562,-1.40498,0.00114297,0.00114297,-0.0284538,0,1.81591,-1.40572,1.66E-07,0.0264148,-0.0751405,-0.445564,0.100011,-0.190092,-0.445424,0.1,-0.190082
-0.00082,-0.0478253,1.1E-05,2.83723,2.15959,-3.8456,0,0,0,6.02E-05,1.81562,-1.40498,0.00114297,0.00120312,-0.0301984,0,1.81593,-1.4058,1.72E-07,0.0274283,-0.0780237,-0.445564,0.100011,-0.190092,-0.445408,0.1,-0.190081
-0.00084,-0.0463122,2E-05,2.8403,2.21188,-3.83881,0,0,0,6.02E-05,1.81562,-1.40504,0.00120312,0.00114297,-0.0345898,0,1.81596,-1.40588,1.79E-07,0.0284383,-0.080902,-0.445548,0.100011,-0.190101,-0.445393,0.1,-0.190081
-0.00092,-0.0471484,2.1E-05,2.84175,2.25043,-3.84039,0,0,0,6.02E-05,1.81562,-1.40504,0.00114297,0.00120312,-0.0366351,0,1.81599,-1.40596,1.85E-07,0.0294512,-0.0837835,-0.445548,0.100011,-0.190101,-0.445377,0.1,-0.19008
-0.00094,-0.0530926,3E-05,2.8399,2.26457,-3.8553,0,0,0,6.02E-05,1.81562,-1.4051,0.00120312,0.00120312,-0.0335671,0,1.81602,-1.40604,1.91E-07,0.0304603,-0.0866597,-0.445532,0.100011,-0.19011,-0.44536,0.1,-0.19008
-0.00097,-0.0562083,4E-05,2.84014,2.29378,-3.86181,0,0,0,6.02E-05,1.81562,-1.40516,0.00120312,0.00114297,-0.0333265,0,1.81605,-1.40613,1.98E-07,0.0314689,-0.0895348,-0.445517,0.100011,-0.190119,-0.445342,0.1,-0.190079
-0.00106,-0.0580665,1.4E-05,2.83962,2.32034,-3.8699,0,0,0,6.02E-05,1.81568,-1.40516,0.00114297,0.00162421,-0.0343491,0,1.81608,-1.40622,2.04E-07,0.0324839,-0.0924156,-0.445528,0.100011,-0.190092,-0.445324,0.1,-0.190078
-0.0011,-0.0558261,2.3E-05,2.8409,2.36471,-3.86692,0,0,0,6.02E-05,1.81568,-1.40522,0.00120312,0.00270702,-0.0394624,0,1.81612,-1.40632,2.1E-07,0.0334916,-0.0952885,-0.445512,0.100011,-0.190101,-0.445306,0.1,-0.190078
-0.00119,-0.0566575,2.4E-05,2.8426,2.40434,-3.86803,0,0,0,6.02E-05,1.81568,-1.40522,0.00114297,0.00264687,-0.0415077,0,1.81615,-1.40641,2.17E-07,0.0345027,-0.0981652,-0.445512,0.100011,-0.190101,-0.445287,0.1,-0.190077
-0.00123,-0.0666889,7E-06,2.82182,2.31396,-3.93784,0,0,0,6.02E-05,1.81574,-1.40528,0.00114297,0.0109484,-0.0343491,0,1.81618,-1.40651,2.23E-07,0.0355128,-0.101038,-0.445508,0.100011,-0.190083,-0.445267,0.1,-0.190076
-0.00127,-0.0693774,1.6E-05,2.80169,2.24003,-3.99712,0,0,0,6.02E-05,1.81574,-1.40534,0.00120312,0.021596,-0.0345296,0,1.81622,-1.40661,2.29E-07,0.036519,-0.103907,-0.445492,0.100011,-0.190092,-0.445247,0.1,-0.190076
-0.00138,-0.0707475,1.7E-05,2.80449,2.28435,-3.99592,0,0,0,6.02E-05,1.81574,-1.40534,0.00114297,0.0207539,-0.0360335,0,1.81626,-1.40672,2.36E-07,0.0375289,-0.106781,-0.445492,0.100011,-0.190092,-0.445226,0.1,-0.190075
-0.00143,-0.0758423,0,2.80408,2.30697,-4.00639,0,0,0,6.02E-05,1.8158,-1.4054,0.00120312,0.020032,-0.0338077,0,1.81629,-1.40683,2.42E-07,0.0385378,-0.10965,-0.445487,0.100011,-0.190074,-0.445205,0.1,-0.190074
-0.00154,-0.0816018,1E-06,2.8037,2.32783,-4.01847,0,0,0,6.02E-05,1.8158,-1.4054,0.00120312,0.0193101,-0.0309202,0,1.81633,-1.40694,2.48E-07,0.0395469,-0.112522,-0.445487,0.100011,-0.190074,-0.445183,0.1,-0.190073
-0.00159,-0.0843454,1.1E-05,2.80403,2.3574,-4.02475,0,0,0,6.02E-05,1.8158,-1.40546,0.00114297,0.0193703,-0.0310406,0,1.81637,-1.40705,2.55E-07,0.040551,-0.115386,-0.445471,0.100011,-0.190083,-0.44516,0.1,-0.190072
-0.00171,-0.0874551,1.1E-05,2.80412,2.38552,-4.03237,0,0,0,6.02E-05,1.8158,-1.40546,0.00120312,0.01925,-0.0307999,0,1.81641,-1.40717,2.61E-07,0.0415593,-0.118255,-0.445471,0.100011,-0.190083,-0.445137,0.1,-0.190072
-0.00183,-0.0911643,1.2E-05,2.81092,2.4461,-4.02351,0,0,0,6.02E-05,1.8158,-1.40546,0.00114297,0.0155203,-0.0299577,0,1.81646,-1.40729,2.67E-07,0.0425671,-0.121122,-0.445471,0.100011,-0.190083,-0.445114,0.1,-0.190071
-0.00189,-0.1005221,2.2E-05,2.81716,2.49511,-4.02169,0,0,0,6.02E-05,1.8158,-1.40552,0.00120312,0.0101664,-0.0234609,0,1.8165,-1.40741,2.74E-07,0.0435695,-0.123983,-0.445456,0.100011,-0.190092,-0.44509,0.1,-0.19007
-0.00202,-0.1033871,2.3E-05,2.81728,2.52329,-4.02926,0,0,0,6.02E-05,1.8158,-1.40552,0.00120312,0.0101664,-0.0234609,0,1.81654,-1.40754,2.8E-07,0.0445764,-0.126848,-0.445456,0.100011,-0.190092,-0.445065,0.1,-0.190069
-0.00207,-0.1055824,3.3E-05,2.82094,2.57067,-4.02627,0,0,0,6.02E-05,1.8158,-1.40559,0.00114297,0.00866248,-0.0241226,0,1.81659,-1.40766,2.86E-07,0.0455776,-0.129705,-0.44544,0.100011,-0.190101,-0.44504,0.1,-0.190068
-0.00221,-0.1074217,3.4E-05,2.8237,2.61442,-4.02557,0,0,0,6.02E-05,1.8158,-1.40559,0.00120312,0.00757967,-0.0251453,0,1.81663,-1.4078,2.93E-07,0.0465834,-0.132567,-0.44544,0.100011,-0.190101,-0.445014,0.1,-0.190067
-0.00228,-0.10769,4.4E-05,2.82722,2.66478,-4.02049,0,0,0,6.02E-05,1.8158,-1.40565,0.00120312,0.00673748,-0.027732,0,1.81668,-1.40793,2.99E-07,0.0475833,-0.135422,-0.445424,0.100011,-0.19011,-0.444987,0.1,-0.190066
-0.00242,-0.1071803,4.5E-05,2.831,2.71696,-4.01487,0,0,0,6.02E-05,1.8158,-1.40565,0.00114297,0.00601561,-0.0311007,0,1.81673,-1.40807,3.05E-07,0.0485881,-0.138281,-0.445424,0.100011,-0.19011,-0.44496,0.1,-0.190065
-0.0025,-0.1112946,5.5E-05,2.83137,2.74481,-4.02241,0,0,0,6.02E-05,1.8158,-1.40571,0.00120312,0.00547421,-0.0298374,0,1.81678,-1.40821,3.12E-07,0.0495868,-0.141132,-0.445408,0.100011,-0.190119,-0.444933,0.1,-0.190064
-0.00264,-0.115475,5.6E-05,2.83146,2.75082,-4.03181,0,0,0,6.02E-05,1.8158,-1.40571,0.00120312,0.00505311,-0.028514,0,1.81683,-1.40835,3.18E-07,0.0505905,-0.143989,-0.445408,0.100011,-0.190119,-0.444905,0.1,-0.190063
-0.00272,-0.1182027,6.6E-05,2.83269,2.75168,-4.03597,0,0,0,6.02E-05,1.8158,-1.40577,0.00114297,0.00463202,-0.0286343,0,1.81688,-1.40849,3.24E-07,0.0515878,-0.146837,-0.445392,0.100011,-0.190128,-0.444876,0.1,-0.190062
-0.00287,-0.1211168,6.7E-05,2.83338,2.74966,-4.04215,0,0,0,6.02E-05,1.8158,-1.40577,0.00120312,0.00427108,-0.0285742,0,1.81693,-1.40864,3.3E-07,0.0525904,-0.149691,-0.445392,0.100011,-0.190128,-0.444847,0.1,-0.190061
-0.00296,-0.1238405,7.7E-05,2.83427,2.74871,-4.04727,0,0,0,6.02E-05,1.8158,-1.40583,0.00114297,0.00403046,-0.0286945,0,1.81698,-1.40879,3.37E-07,0.0535864,-0.152535,-0.445376,0.100011,-0.190137,-0.444817,0.1,-0.19006
-0.00312,-0.1260298,7.8E-05,2.8354,2.74981,-4.0517,0,0,0,6.02E-05,1.8158,-1.40583,0.00114297,0.00372968,-0.0293562,0,1.81704,-1.40895,3.43E-07,0.0545878,-0.155386,-0.445376,0.100011,-0.190137,-0.444786,0.1,-0.190059
-0.00321,-0.1234568,8.8E-05,2.83937,2.77457,-4.04211,0,0,0,6.02E-05,1.8158,-1.40589,0.00120312,0.00354921,-0.0347702,0,1.81709,-1.4091,3.49E-07,0.0555823,-0.158227,-0.44536,0.100011,-0.190146,-0.444756,0.1,-0.190058
-0.00337,-0.1231757,8.9E-05,2.84209,2.78758,-4.0398,0,0,0,6.02E-05,1.8158,-1.40589,0.00114297,0.00330859,-0.0378983,0,1.81715,-1.40926,3.56E-07,0.0565825,-0.161074,-0.44536,0.100011,-0.190146,-0.444724,0.1,-0.190057
-0.00347,-0.1302246,9.9E-05,2.83986,2.76395,-4.0578,0,0,0,6.02E-05,1.8158,-1.40595,0.00120312,0.00312812,-0.0336874,0,1.81721,-1.40942,3.62E-07,0.0575756,-0.163912,-0.445344,0.100011,-0.190155,-0.444692,0.1,-0.190056
-0.00358,-0.1334205,0.000109,2.84015,2.75936,-4.06507,0,0,0,6.02E-05,1.8158,-1.40601,0.00120312,0.00300781,-0.0333265,0,1.81726,-1.40959,3.68E-07,0.0585679,-0.166747,-0.445328,0.100011,-0.190164,-0.444659,0.1,-0.190055
-0.00375,-0.1342172,0.00011,2.84205,2.76624,-4.06624,0,0,0,6.02E-05,1.8158,-1.40601,0.00114297,0.00282734,-0.0353718,0,1.81732,-1.40976,3.74E-07,0.0595662,-0.169589,-0.445328,0.100011,-0.190164,-0.444626,0.1,-0.190054
-0.00386,-0.138132,0.000121,2.84172,2.75769,-4.07566,0,0,0,6.02E-05,1.8158,-1.40607,0.00120312,0.00270702,-0.034289,0,1.81738,-1.40993,3.81E-07,0.060557,-0.172421,-0.445313,0.100011,-0.190173,-0.444592,0.1,-0.190052
-0.00403,-0.1447007,0.000122,2.8398,2.73498,-4.0937,0,0,0,6.02E-05,1.8158,-1.40607,0.00114297,0.00258671,-0.0305593,0,1.81744,-1.4101,3.87E-07,0.061554,-0.17526,-0.445313,0.100011,-0.190173,-0.444558,0.1,-0.190051
-0.00415,-0.1406709,0.000132,2.84467,2.76637,-4.08043,0,0,0,6.02E-05,1.8158,-1.40613,0.00114297,0.0024664,-0.0374171,0,1.8175,-1.41028,3.93E-07,0.0625432,-0.178088,-0.445297,0.100011,-0.190182,-0.444523,0.1,-0.19005
-0.00433,-0.1405583,0.000133,2.84674,2.77637,-4.07979,0,0,0,6.02E-05,1.8158,-1.40613,0.00120312,0.00240624,-0.0403647,0,1.81757,-1.41046,3.99E-07,0.0635388,-0.180923,-0.445297,0.100011,-0.190182,-0.444488,0.1,-0.190049
-0.00445,-0.1492775,0.000144,2.84351,2.7438,-4.10301,0,0,0,6.02E-05,1.8158,-1.40619,0.00114297,0.00228593,-0.0344695,0,1.81763,-1.41064,4.06E-07,0.0645265,-0.183747,-0.445281,0.100011,-0.190191,-0.444452,0.1,-0.190047
-0.00463,-0.1523492,0.000145,2.84352,2.73773,-4.11155,0,0,0,6.02E-05,1.8158,-1.40619,0.00120312,0.00222578,-0.0342288,0,1.8177,-1.41082,4.12E-07,0.0655207,-0.186578,-0.445281,0.100011,-0.190191,-0.444415,0.1,-0.190046
-0.00476,-0.1576957,0.000155,2.84237,2.72194,-4.12522,0,0,0,6.02E-05,1.8158,-1.40625,0.00120312,0.00210546,-0.0317023,0,1.81776,-1.41101,4.18E-07,0.0665068,-0.189398,-0.445265,0.100011,-0.1902,-0.444378,0.1,-0.190045
-0.00489,-0.1573255,0.000166,2.84493,2.73453,-4.12284,0,0,0,6.02E-05,1.8158,-1.40631,0.00114297,0.00204531,-0.0348905,0,1.81783,-1.4112,4.24E-07,0.0674919,-0.192216,-0.445249,0.100011,-0.190209,-0.44434,0.1,-0.190043
-0.00508,-0.1559395,0.000167,2.84779,2.75073,-4.11871,0,0,0,6.02E-05,1.8158,-1.40631,0.00120312,0.00198515,-0.0391015,0,1.8179,-1.41139,4.31E-07,0.068484,-0.195041,-0.445249,0.100011,-0.190209,-0.444302,0.1,-0.190042
-0.00522,-0.1592338,0.000177,2.84793,2.74465,-4.12687,0,0,0,6.02E-05,1.8158,-1.40637,0.00114297,0.001925,-0.0386202,0,1.81796,-1.41159,4.37E-07,0.0694674,-0.197854,-0.445233,0.100011,-0.190218,-0.444263,0.1,-0.190041
-0.00536,-0.1614442,0.000188,2.84872,2.74409,-4.132,0,0,0,6.02E-05,1.8158,-1.40643,0.00114297,0.00186484,-0.0392218,0,1.81803,-1.41179,4.43E-07,0.0704499,-0.200666,-0.445217,0.100011,-0.190227,-0.444224,0.1,-0.190039
-0.00556,-0.1632406,0.000189,2.84954,2.74425,-4.13708,0,0,0,6.02E-05,1.8158,-1.40643,0.00120312,0.00180468,-0.0402444,0,1.8181,-1.41199,4.49E-07,0.0714397,-0.203485,-0.445217,0.100011,-0.190227,-0.444184,0.1,-0.190038
-0.0057,-0.1694163,0.000199,2.84783,2.72363,-4.15357,0,0,0,6.02E-05,1.8158,-1.40649,0.00114297,0.00174453,-0.0368757,0,1.81818,-1.41219,4.55E-07,0.0724205,-0.206292,-0.445201,0.100011,-0.190236,-0.444144,0.1,-0.190037
-0.00585,-0.1707164,0.00021,2.8491,2.72743,-4.15623,0,0,0,6.02E-05,1.8158,-1.40655,0.00120312,0.00168437,-0.0383796,0,1.81825,-1.4124,4.62E-07,0.0734003,-0.209096,-0.445185,0.100011,-0.190245,-0.444103,0.1,-0.190035
-0.006,-0.1685254,0.00022,2.8527,2.74879,-4.1489,0,0,0,6.02E-05,1.8158,-1.40661,0.00120312,0.00162421,-0.0433726,0,1.81832,-1.41261,4.68E-07,0.0743792,-0.211898,-0.44517,0.100011,-0.190254,-0.444061,0.1,-0.190034
-0.00621,-0.1664638,0.000222,2.85608,2.76787,-4.14328,0,0,0,6.02E-05,1.8158,-1.40661,0.00114297,0.00162421,-0.0482452,0,1.8184,-1.41282,4.74E-07,0.0753658,-0.214709,-0.44517,0.100011,-0.190254,-0.444019,0.1,-0.190032
-0.00637,-0.1693811,0.000232,2.85624,2.7632,-4.15066,0,0,0,6.02E-05,1.8158,-1.40667,0.00120312,0.00156406,-0.0481249,0,1.81847,-1.41304,4.8E-07,0.0763429,-0.217506,-0.445154,0.100011,-0.190263,-0.443976,0.1,-0.190031
-0.00652,-0.1707925,0.000243,2.85754,2.76646,-4.15372,0,0,0,6.02E-05,1.8158,-1.40673,0.00120312,0.0015039,-0.0495085,0,1.81855,-1.41325,4.86E-07,0.077319,-0.220301,-0.445138,0.100011,-0.190272,-0.443933,0.1,-0.190029
-0.00668,-0.173766,0.000253,2.85781,2.76132,-4.16155,0,0,0,6.02E-05,1.8158,-1.40679,0.00114297,0.0015039,-0.049328,0,1.81862,-1.41347,4.93E-07,0.0782941,-0.223094,-0.445122,0.100011,-0.190281,-0.443889,0.1,-0.190028
-0.00685,-0.1762552,0.000264,2.8583,2.75894,-4.1678,0,0,0,6.02E-05,1.8158,-1.40685,0.00120312,0.00144375,-0.0496288,0,1.8187,-1.4137,4.99E-07,0.0792682,-0.225884,-0.445106,0.100011,-0.19029,-0.443845,0.1,-0.190026
-0.00701,-0.1724852,0.000275,2.86301,2.78815,-4.1561,0,0,0,6.02E-05,1.8158,-1.40691,0.00114297,0.00138359,-0.0561858,0,1.81878,-1.41392,5.05E-07,0.0802413,-0.228671,-0.44509,0.100011,-0.190299,-0.4438,0.1,-0.190024
-0.00724,-0.1726955,0.000276,2.86483,2.79558,-4.1572,0,0,0,6.02E-05,1.8158,-1.40691,0.00114297,0.00138359,-0.0587725,0,1.81886,-1.41415,5.11E-07,0.0812227,-0.231468,-0.44509,0.100011,-0.190299,-0.443755,0.1,-0.190023
-0.00735,-0.1859336,0.000296,2.85848,2.74006,-4.19325,0,0,0,6.02E-05,1.8158,-1.40703,0.00120312,0.00132343,-0.0483054,0,1.81894,-1.41438,5.17E-07,0.0821844,-0.234239,-0.445058,0.100011,-0.190317,-0.443709,0.1,-0.190021
-0.00753,-0.1740356,0.000306,2.86835,2.80966,-4.15869,0,0,0,6.02E-05,1.8158,-1.40709,0.00114297,0.00132343,-0.0629834,0,1.81902,-1.41462,5.23E-07,0.0831545,-0.237019,-0.445042,0.100011,-0.190326,-0.443662,0.1,-0.19002
-0.00771,-0.1898063,0.000317,2.8603,2.74044,-4.20309,0,0,0,6.02E-05,1.8158,-1.40715,0.00120312,0.00126328,-0.0499897,0,1.81911,-1.41486,5.29E-07,0.0841234,-0.239796,-0.445026,0.100011,-0.190335,-0.443615,0.1,-0.190018
-0.00795,-0.1925933,0.000319,2.86046,2.73479,-4.21169,0,0,0,6.02E-05,1.8158,-1.40715,0.00120312,0.00126328,-0.0499897,0,1.81919,-1.4151,5.36E-07,0.0851011,-0.242583,-0.445026,0.100011,-0.190335,-0.443567,0.1,-0.190016
-0.00813,-0.182552,0.00033,2.86911,2.79503,-4.18223,0,0,0,6.02E-05,1.8158,-1.40721,0.00114297,0.00120312,-0.062803,0,1.81928,-1.41534,5.42E-07,0.0860681,-0.245355,-0.445011,0.100011,-0.190344,-0.443519,0.1,-0.190014
-0.00831,-0.1877273,0.00034,2.86777,2.77842,-4.19672,0,0,0,6.02E-05,1.8158,-1.40727,0.00120312,0.00120312,-0.0603967,0,1.81936,-1.41558,5.48E-07,0.087034,-0.248124,-0.444995,0.100011,-0.190353,-0.443471,0.1,-0.190013
-0.0085,-0.1877872,0.000351,2.86989,2.78759,-4.19653,0,0,0,6.02E-05,1.8158,-1.40733,0.00114297,0.00120312,-0.0631038,0,1.81945,-1.41583,5.54E-07,0.0879988,-0.250891,-0.444979,0.100011,-0.190362,-0.443421,0.1,-0.190011
-0.00863,-0.1933656,0.000371,2.86859,2.77061,-4.21085,0,0,0,6.02E-05,1.8158,-1.40745,0.00114297,0.00114297,-0.0602764,0,1.81954,-1.41608,5.6E-07,0.0889523,-0.253642,-0.444947,0.100011,-0.19038,-0.443371,0.1,-0.190009
-0.00883,-0.1931188,0.000382,2.87078,2.78131,-4.20993,0,0,0,6.02E-05,1.8158,-1.40751,0.00120312,0.00114297,-0.0632842,0,1.81962,-1.41634,5.66E-07,0.0899148,-0.256403,-0.444931,0.100011,-0.190389,-0.443321,0.1,-0.190007
-0.00902,-0.1940721,0.000392,2.87242,2.78642,-4.21208,0,0,0,6.02E-05,1.8158,-1.40757,0.00114297,0.00108281,-0.0650889,0,1.81971,-1.41659,5.72E-07,0.0908762,-0.259161,-0.444915,0.100011,-0.190398,-0.44327,0.1,-0.190006
-0.00922,-0.1926162,0.000403,2.8753,2.80283,-4.20776,0,0,0,6.02E-05,1.8158,-1.40763,0.00120312,0.00108281,-0.0692998,0,1.8198,-1.41685,5.78E-07,0.0918365,-0.261916,-0.444899,0.100011,-0.190407,-0.443219,0.1,-0.190004
-0.00942,-0.1998197,0.000414,2.87274,2.77591,-4.2282,0,0,0,6.02E-05,1.8158,-1.40769,0.00120312,0.00108281,-0.0648483,0,1.81989,-1.41711,5.84E-07,0.0927956,-0.264668,-0.444883,0.100011,-0.190416,-0.443167,0.1,-0.190002
-0.00963,-0.1957721,0.000425,2.87759,2.80608,-4.21614,0,0,0,6.02E-05,1.8158,-1.40775,0.00114297,0.00102265,-0.0716459,0,1.81999,-1.41738,5.9E-07,0.0937536,-0.267418,-0.444867,0.100011,-0.190425,-0.443114,0.1,-0.19
-0.00983,-0.2049548,0.000436,2.87366,2.76906,-4.24235,0,0,0,6.02E-05,1.8158,-1.40781,0.00120312,0.00102265,-0.0652092,0,1.82008,-1.41764,5.97E-07,0.0947105,-0.270164,-0.444852,0.100011,-0.190434,-0.443061,0.1,-0.189998
-0.01004,-0.2028261,0.000447,2.87716,2.78895,-4.23614,0,0,0,6.02E-05,1.8158,-1.40787,0.00114297,0.00102265,-0.0700819,0,1.82017,-1.41791,6.03E-07,0.0956662,-0.272908,-0.444836,0.100011,-0.190443,-0.443007,0.1,-0.189996
-0.0102,-0.2003797,0.000466,2.88098,2.81189,-4.22777,0,0,0,6.02E-05,1.8158,-1.40799,0.00114297,0.000962498,-0.0752553,0,1.82027,-1.41819,6.09E-07,0.0966096,-0.275635,-0.444804,0.100011,-0.19046,-0.442953,0.1,-0.189994
