q_err_KP,qdot_err_KP,z_error,Tor_HR,Tor_HP,Tor_KP,Fx_foot,Fy_foot,Fz_foot,HR_q,HP_q,KP_q,HR_qdot,HP_qdot,KP_qdot,HR_q_d,HP_q_d,KP_q_d,HR_qdot_d,HP_qdot_d,KP_qdot_d,x,y,z,x_d,y_d,z_d
-0.00085,-0.0486668,-3.9E-05,2.82378,2.1048,-3.86609,0,0,0,0.000180468,1.82623,-1.39386,0.00421093,0.00372968,-0.0319429,0,1.82647,-1.39471,-3.05E-07,0.0271122,-0.0806097,-0.450464,0.100033,-0.183632,-0.450288,0.1,-0.183671
-0.00087,-0.0509185,-3E-05,2.82527,2.14008,-3.86909,0,0,0,0.000180468,1.82623,-1.39392,0.00391015,0.00348905,-0.0326648,0,1.8265,-1.39479,-3.16E-07,0.0281103,-0.0835833,-0.450449,0.100033,-0.183641,-0.450272,0.1,-0.183671
-0.00096,-0.052151,-3E-05,2.82716,2.17879,-3.87063,0,0,0,0.000180468,1.82623,-1.39392,0.00366952,0.00330859,-0.0344093,0,1.82653,-1.39488,-3.28E-07,0.0291115,-0.0865603,-0.450449,0.100033,-0.183641,-0.450255,0.1,-0.183671
-0.00099,-0.0551224,-2.2E-05,2.82786,2.2095,-3.87613,0,0,0,0.000180468,1.82623,-1.39398,0.00348905,0.00312812,-0.0344093,0,1.82656,-1.39497,-3.39E-07,0.0301087,-0.0895317,-0.450433,0.100033,-0.18365,-0.450238,0.1,-0.183672
-0.00108,-0.0580975,-2.2E-05,2.82848,2.23919,-3.88277,0,0,0,0.000180468,1.82623,-1.39398,0.00330859,0.00294765,-0.0344093,0,1.82659,-1.39506,-3.5E-07,0.0311092,-0.0925068,-0.450433,0.100033,-0.18365,-0.45022,0.1,-0.183672
-0.00111,-0.0592018,-1.2E-05,2.83031,2.27867,-3.8833,0,0,0,0.000180468,1.82623,-1.39404,0.00312812,0.00282734,-0.0362741,0,1.82662,-1.39515,-3.61E-07,0.0321055,-0.0954759,-0.450417,0.100033,-0.18366,-0.450201,0.1,-0.183672
-0.00115,-0.0619892,-4E-06,2.83109,2.30976,-3.88869,0,0,0,0.000180468,1.82623,-1.3941,0.00294765,0.00270702,-0.0364546,0,1.82665,-1.39525,-3.73E-07,0.0331012,-0.0984438,-0.450402,0.100033,-0.183669,-0.450182,0.1,-0.183673
-0.00125,-0.0649634,-3.1E-05,2.831,2.33602,-3.89715,0,0,0,0.000180468,1.82629,-1.3941,0.00282734,0.00258671,-0.0364546,0,1.82669,-1.39535,-3.84E-07,0.0341041,-0.101418,-0.450413,0.100033,-0.183642,-0.450162,0.1,-0.183673
-0.00129,-0.0715388,-2.3E-05,2.8289,2.34679,-3.91378,0,0,0,0.000180468,1.82629,-1.39416,0.00270702,0.00252656,-0.0328452,0,1.82672,-1.39545,-3.95E-07,0.0350988,-0.104384,-0.450397,0.100033,-0.183651,-0.450141,0.1,-0.183674
-0.0014,-0.0793213,-2.3E-05,2.82587,2.35005,-3.93528,0,0,0,0.000180468,1.82629,-1.39416,0.00258671,0.00252656,-0.0280327,0,1.82676,-1.39556,-4.06E-07,0.0360974,-0.107354,-0.450397,0.100033,-0.183651,-0.45012,0.1,-0.183674
-0.0015,-0.0819915,-5E-05,2.79189,2.20392,-4.03197,0,0,0,0.000180468,1.82635,-1.39416,0.0024664,0.0199718,-0.0283335,0,1.82679,-1.39566,-4.18E-07,0.0370996,-0.110325,-0.450408,0.100033,-0.183624,-0.450098,0.1,-0.183674
-0.00156,-0.0851339,-4.1E-05,2.78027,2.17161,-4.06997,0,0,0,0.000180468,1.82635,-1.39422,0.00234609,0.0260476,-0.0281531,0,1.82683,-1.39578,-4.29E-07,0.0380929,-0.113287,-0.450392,0.100033,-0.183634,-0.450076,0.1,-0.183675
-0.00167,-0.0881009,-4.1E-05,2.78254,2.21017,-4.07203,0,0,0,0.000180468,1.82635,-1.39422,0.00228593,0.0249046,-0.0281531,0,1.82687,-1.39589,-4.4E-07,0.0390904,-0.116254,-0.450392,0.100033,-0.183634,-0.450053,0.1,-0.183675
-0.00173,-0.0950934,-6E-05,2.78719,2.25427,-4.07189,0,0,0,0.000180468,1.82641,-1.39428,0.00216562,0.0209945,-0.0241226,0,1.82691,-1.39601,-4.51E-07,0.0400868,-0.119216,-0.450388,0.100033,-0.183616,-0.45003,0.1,-0.183676
-0.00185,-0.0997418,-6E-05,2.78621,2.27354,-4.08433,0,0,0,0.000180468,1.82641,-1.39428,0.00210546,0.0209343,-0.0224382,0,1.82695,-1.39613,-4.63E-07,0.0410835,-0.12218,-0.450388,0.100033,-0.183616,-0.450006,0.1,-0.183676
-0.00197,-0.1024641,-6.1E-05,2.78629,2.30132,-4.09189,0,0,0,0.000180468,1.82641,-1.39428,0.00204531,0.0209945,-0.0226789,0,1.82699,-1.39625,-4.74E-07,0.0420798,-0.125143,-0.450388,0.100033,-0.183616,-0.449981,0.1,-0.183677
-0.00204,-0.1115551,-5.2E-05,2.79659,2.3706,-4.0794,0,0,0,0.000180468,1.82641,-1.39434,0.001925,0.0137156,-0.0165429,0,1.82703,-1.39638,-4.85E-07,0.0430703,-0.128098,-0.450372,0.100033,-0.183625,-0.449956,0.1,-0.183677
-0.00217,-0.1145151,-5.3E-05,2.79654,2.39758,-4.08744,0,0,0,0.000180468,1.82641,-1.39434,0.001925,0.0137156,-0.0165429,0,1.82708,-1.39651,-4.96E-07,0.0440656,-0.131058,-0.450372,0.100033,-0.183625,-0.44993,0.1,-0.183678
-0.0023,-0.1174169,-8E-05,2.80086,2.44665,-4.08419,0,0,0,0.000180468,1.82647,-1.39434,0.00186484,0.0112492,-0.0166031,0,1.82712,-1.39664,-5.08E-07,0.0450653,-0.13402,-0.450383,0.100033,-0.183598,-0.449904,0.1,-0.183678
-0.00244,-0.1203749,-8.1E-05,2.80145,2.47663,-4.09073,0,0,0,0.000180468,1.82647,-1.39434,0.00180468,0.0109484,-0.0166031,0,1.82717,-1.39678,-5.19E-07,0.0460598,-0.136978,-0.450383,0.100033,-0.183598,-0.449877,0.1,-0.183679
-0.00251,-0.1228427,-7.2E-05,2.80186,2.50664,-4.09664,0,0,0,0.000180468,1.82647,-1.3944,0.00174453,0.0110086,-0.0170843,0,1.82721,-1.39691,-5.3E-07,0.0470481,-0.139927,-0.450367,0.100033,-0.183607,-0.449849,0.1,-0.183679
-0.00265,-0.1250758,-7.3E-05,2.80239,2.53727,-4.10269,0,0,0,0.000180468,1.82647,-1.3944,0.00168437,0.0110086,-0.0178062,0,1.82726,-1.39705,-5.41E-07,0.0480417,-0.142882,-0.450367,0.100033,-0.183607,-0.449821,0.1,-0.18368
-0.0028,-0.1280889,-7.3E-05,2.80237,2.56386,-4.111,0,0,0,0.000180468,1.82647,-1.3944,0.00162421,0.0110086,-0.0177461,0,1.82731,-1.3972,-5.52E-07,0.0490347,-0.145835,-0.450367,0.100033,-0.183607,-0.449793,0.1,-0.18368
-0.00289,-0.1294689,-6.4E-05,2.80362,2.59912,-4.1136,0,0,0,0.000180468,1.82647,-1.39446,0.00156406,0.0110086,-0.0193101,0,1.82736,-1.39735,-5.63E-07,0.0500211,-0.148779,-0.450352,0.100033,-0.183617,-0.449763,0.1,-0.183681
-0.00304,-0.1308558,-6.5E-05,2.80613,2.60879,-4.1134,0,0,0,0.000180468,1.82647,-1.39446,0.00156406,0.0102265,-0.0208742,0,1.82741,-1.3975,-5.75E-07,0.051013,-0.15173,-0.450352,0.100033,-0.183617,-0.449733,0.1,-0.183682
-0.00313,-0.133856,-5.6E-05,2.80931,2.61935,-4.11278,0,0,0,0.000180468,1.82647,-1.39452,0.0015039,0.00866248,-0.020814,0,1.82746,-1.39765,-5.86E-07,0.051998,-0.15467,-0.450336,0.100033,-0.183626,-0.449703,0.1,-0.183682
-0.00328,-0.1325921,-5.7E-05,2.81427,2.64549,-4.1035,0,0,0,0.000180468,1.82647,-1.39452,0.00144375,0.00757967,-0.0250249,0,1.82751,-1.3978,-5.97E-07,0.0529888,-0.157617,-0.450336,0.100033,-0.183626,-0.449672,0.1,-0.183683
-0.00344,-0.1355381,-5.7E-05,2.81583,2.64771,-4.10755,0,0,0,0.000180468,1.82647,-1.39452,0.00144375,0.00673748,-0.0250249,0,1.82757,-1.39796,-6.08E-07,0.0539791,-0.160563,-0.450336,0.100033,-0.183626,-0.44964,0.1,-0.183683
-0.00354,-0.139616,-4.9E-05,2.81665,2.64439,-4.11438,0,0,0,0.000180468,1.82647,-1.39458,0.00138359,0.00601561,-0.023882,0,1.82762,-1.39812,-6.19E-07,0.0549621,-0.163498,-0.45032,0.100033,-0.183635,-0.449608,0.1,-0.183684
-0.00371,-0.1431004,-5E-05,2.8173,2.64095,-4.12156,0,0,0,0.000180468,1.82647,-1.39458,0.00138359,0.00547421,-0.0233406,0,1.82768,-1.39829,-6.3E-07,0.0559511,-0.166441,-0.45032,0.100033,-0.183635,-0.449575,0.1,-0.183685
-0.00382,-0.1451291,-4E-05,2.81902,2.64555,-4.12381,0,0,0,0.000180468,1.82647,-1.39464,0.00132343,0.00499296,-0.0242429,0,1.82773,-1.39846,-6.41E-07,0.0569327,-0.169372,-0.450305,0.100033,-0.183645,-0.449542,0.1,-0.183685
-0.00399,-0.1453009,-4.1E-05,2.82153,2.65706,-4.12249,0,0,0,0.000180468,1.82647,-1.39464,0.00132343,0.00463202,-0.0270101,0,1.82779,-1.39863,-6.53E-07,0.0579205,-0.172311,-0.450305,0.100033,-0.183645,-0.449508,0.1,-0.183686
-0.0041,-0.1483492,-3.3E-05,2.82232,2.65523,-4.12833,0,0,0,0.000180468,1.82647,-1.3947,0.00126328,0.00427108,-0.0268898,0,1.82785,-1.3988,-6.64E-07,0.0589005,-0.175239,-0.450289,0.100033,-0.183654,-0.449473,0.1,-0.183687
-0.00428,-0.1509233,-3.3E-05,2.823,2.65334,-4.13456,0,0,0,0.000180468,1.82647,-1.3947,0.00126328,0.00403046,-0.0272507,0,1.82791,-1.39898,-6.75E-07,0.0598871,-0.178174,-0.450289,0.100033,-0.183654,-0.449438,0.1,-0.183687
-0.00446,-0.1538563,-3.4E-05,2.8236,2.65017,-4.1415,0,0,0,0.000180468,1.82647,-1.3947,0.00120312,0.00372968,-0.0272507,0,1.82797,-1.39916,-6.86E-07,0.060873,-0.181107,-0.450289,0.100033,-0.183654,-0.449402,0.1,-0.183688
-0.00458,-0.1565978,-2.6E-05,2.82416,2.64792,-4.14752,0,0,0,0.000180468,1.82647,-1.39476,0.00120312,0.00354921,-0.0274312,0,1.82803,-1.39934,-6.97E-07,0.0618508,-0.184029,-0.450273,0.100033,-0.183663,-0.449366,0.1,-0.183689
-0.00476,-0.1595278,-2.6E-05,2.82468,2.64427,-4.15482,0,0,0,0.000180468,1.82647,-1.39476,0.00114297,0.00330859,-0.0274312,0,1.82809,-1.39952,-7.08E-07,0.0628354,-0.186959,-0.450273,0.100033,-0.183663,-0.449329,0.1,-0.183689
-0.00489,-0.158295,-1.7E-05,2.82788,2.66204,-4.14954,0,0,0,0.000180468,1.82647,-1.39482,0.00114297,0.00312812,-0.031582,0,1.82815,-1.39971,-7.19E-07,0.0638116,-0.189877,-0.450258,0.100033,-0.183673,-0.449291,0.1,-0.18369
-0.00508,-0.1610406,-1.8E-05,2.8282,2.65797,-4.15702,0,0,0,0.000180468,1.82647,-1.39482,0.00114297,0.00300781,-0.0317624,0,1.82822,-1.3999,-7.3E-07,0.0647949,-0.192803,-0.450258,0.100033,-0.183673,-0.449253,0.1,-0.183691
-0.00521,-0.1663598,-1E-05,2.82712,2.64262,-4.17051,0,0,0,0.000180468,1.82647,-1.39488,0.00108281,0.00282734,-0.0293562,0,1.82828,-1.40009,-7.41E-07,0.0657694,-0.195716,-0.450242,0.100033,-0.183682,-0.449214,0.1,-0.183692
-0.00535,-0.1659021,-1E-06,2.82972,2.65593,-4.16785,0,0,0,0.000180468,1.82647,-1.39494,0.00108281,0.00270702,-0.0327249,0,1.82835,-1.40029,-7.52E-07,0.0667431,-0.198627,-0.450226,0.100033,-0.183691,-0.449175,0.1,-0.183692
-0.00555,-0.1628666,-2E-06,2.83389,2.68103,-4.15889,0,0,0,0.000180468,1.82647,-1.39494,0.00108281,0.00258671,-0.0386804,0,1.82841,-1.40049,-7.63E-07,0.0677241,-0.201547,-0.450226,0.100033,-0.183691,-0.449135,0.1,-0.183693
-0.00568,-0.1702853,7E-06,2.83127,2.65432,-4.17879,0,0,0,0.000180468,1.82647,-1.39501,0.00102265,0.0024664,-0.0341687,0,1.82848,-1.40069,-7.74E-07,0.0686961,-0.204454,-0.450211,0.100033,-0.183701,-0.449095,0.1,-0.183694
-0.00589,-0.1747654,6E-06,2.83032,2.64074,-4.1917,0,0,0,0.000180468,1.82647,-1.39501,0.00102265,0.00240624,-0.0326046,0,1.82855,-1.4009,-7.85E-07,0.0696757,-0.20737,-0.450211,0.100033,-0.183701,-0.449054,0.1,-0.183695
-0.00604,-0.1761635,1.4E-05,2.83162,2.64436,-4.19448,0,0,0,0.000180468,1.82647,-1.39507,0.00102265,0.00228593,-0.0341085,0,1.82862,-1.40111,-7.96E-07,0.0706459,-0.210272,-0.450195,0.100033,-0.18371,-0.449012,0.1,-0.183696
-0.00619,-0.1773791,2.3E-05,2.83308,2.64857,-4.19703,0,0,0,0.000180468,1.82647,-1.39513,0.000962498,0.00222578,-0.0357929,0,1.82869,-1.40132,-8.07E-07,0.0716152,-0.213172,-0.450179,0.100033,-0.183719,-0.44897,0.1,-0.183696
-0.0064,-0.1757764,2.2E-05,2.83629,2.66627,-4.19234,0,0,0,0.000180468,1.82647,-1.39513,0.000962498,0.00210546,-0.0403046,0,1.82876,-1.40153,-8.18E-07,0.0725925,-0.216081,-0.450179,0.100033,-0.183719,-0.448927,0.1,-0.183697
-0.00656,-0.1845065,3.1E-05,2.83258,2.63205,-4.21649,0,0,0,0.000180468,1.82647,-1.39519,0.000962498,0.00204531,-0.0344695,0,1.82883,-1.40175,-8.29E-07,0.07356,-0.218976,-0.450163,0.100033,-0.183729,-0.448884,0.1,-0.183698
-0.00678,-0.1905397,3E-05,2.83058,2.61046,-4.23401,0,0,0,0.000180468,1.82647,-1.39519,0.000962498,0.00198515,-0.0313413,0,1.82891,-1.40197,-8.4E-07,0.0745357,-0.221881,-0.450163,0.100033,-0.183729,-0.44884,0.1,-0.183699
-0.00694,-0.1853086,3.8E-05,2.83627,2.64698,-4.21826,0,0,0,0.000180468,1.82647,-1.39525,0.000902342,0.001925,-0.0394624,0,1.82898,-1.40219,-8.51E-07,0.0755014,-0.224771,-0.450148,0.100033,-0.183738,-0.448796,0.1,-0.1837
-0.0071,-0.1858505,4.6E-05,2.83807,2.65433,-4.21909,0,0,0,0.000180468,1.82647,-1.39531,0.000902342,0.00186484,-0.0418085,0,1.82906,-1.40241,-8.62E-07,0.0764661,-0.227659,-0.450132,0.100033,-0.183747,-0.448751,0.1,-0.183701
-0.00733,-0.1874852,4.6E-05,2.839,2.65491,-4.22412,0,0,0,0.000180468,1.82647,-1.39531,0.000902342,0.00180468,-0.0430718,0,1.82913,-1.40264,-8.73E-07,0.0774393,-0.230557,-0.450132,0.100033,-0.183747,-0.448705,0.1,-0.183701
-0.0075,-0.1958424,5.5E-05,2.83552,2.62241,-4.24737,0,0,0,0.000180468,1.82647,-1.39537,0.000902342,0.00174453,-0.0375976,0,1.82921,-1.40287,-8.84E-07,0.0784021,-0.23344,-0.450116,0.100033,-0.183757,-0.448659,0.1,-0.183702
-0.00767,-0.1948724,6.3E-05,2.83842,2.63743,-4.24394,0,0,0,0.000180468,1.82647,-1.39543,0.000842186,0.00168437,-0.0414476,0,1.82929,-1.4031,-8.95E-07,0.079364,-0.23632,-0.450101,0.100033,-0.183766,-0.448612,0.1,-0.183703
-0.00791,-0.1948148,6.2E-05,2.84047,2.64648,-4.24423,0,0,0,0.000180468,1.82647,-1.39543,0.000842186,0.00162421,-0.0443952,0,1.82937,-1.40334,-9.06E-07,0.0803346,-0.23921,-0.450101,0.100033,-0.183766,-0.448565,0.1,-0.183704
-0.00809,-0.2030447,7E-05,2.83696,2.61393,-4.26752,0,0,0,0.000180468,1.82647,-1.39549,0.000842186,0.00162421,-0.0390413,0,1.82945,-1.40358,-9.17E-07,0.0812945,-0.242086,-0.450085,0.100033,-0.183775,-0.448517,0.1,-0.183705
-0.00827,-0.1971339,7.9E-05,2.84304,2.65373,-4.25009,0,0,0,0.000180468,1.82647,-1.39555,0.000842186,0.00156406,-0.0478241,0,1.82953,-1.40382,-9.28E-07,0.0822533,-0.244958,-0.450069,0.100033,-0.183785,-0.448468,0.1,-0.183706
-0.0084,-0.205044,9.6E-05,2.84014,2.6248,-4.27115,0,0,0,0.000180468,1.82647,-1.39567,0.000782029,0.0015039,-0.042771,0,1.82961,-1.40407,-9.39E-07,0.0832009,-0.247815,-0.450038,0.100033,-0.183803,-0.448419,0.1,-0.183707
-0.00865,-0.207924,9.5E-05,2.84016,2.61846,-4.28028,0,0,0,0.000180468,1.82647,-1.39567,0.000782029,0.0015039,-0.042771,0,1.82969,-1.40432,-9.5E-07,0.0841678,-0.250695,-0.450038,0.100033,-0.183803,-0.44837,0.1,-0.183708
-0.0089,-0.2009966,9.4E-05,2.84671,2.66188,-4.26107,0,0,0,0.000180468,1.82647,-1.39567,0.000782029,0.00144375,-0.0525764,0,1.82978,-1.40457,-9.6E-07,0.085134,-0.253573,-0.450038,0.100033,-0.183803,-0.448319,0.1,-0.183709
-0.00909,-0.2047599,0.000103,2.84628,2.65237,-4.27145,0,0,0,0.000180468,1.82647,-1.39573,0.000782029,0.00138359,-0.0516741,0,1.82986,-1.40482,-9.71E-07,0.0860887,-0.256434,-0.450022,0.100033,-0.183813,-0.448268,0.1,-0.18371
-0.00929,-0.2121306,0.000111,2.8434,2.62423,-4.29248,0,0,0,0.000180468,1.82647,-1.39579,0.000782029,0.00138359,-0.0471624,0,1.82995,-1.40508,-9.82E-07,0.0870423,-0.259293,-0.450006,0.100033,-0.183822,-0.448217,0.1,-0.183711
-0.00948,-0.2096929,0.000119,2.84715,2.64622,-4.28519,0,0,0,0.000180468,1.82647,-1.39585,0.000782029,0.00132343,-0.0524561,0,1.83003,-1.40533,-9.93E-07,0.0879948,-0.262149,-0.449991,0.100033,-0.183831,-0.448165,0.1,-0.183712
-0.00969,-0.209899,0.000128,2.84911,2.65431,-4.28575,0,0,0,0.000180468,1.82647,-1.39591,0.000721873,0.00132343,-0.055103,0,1.83012,-1.4056,-1E-06,0.0889462,-0.265002,-0.449975,0.100033,-0.183841,-0.448113,0.1,-0.183713
-0.00989,-0.2156967,0.000136,2.84737,2.63456,-4.30208,0,0,0,0.000180468,1.82647,-1.39597,0.000721873,0.00126328,-0.0521553,0,1.83021,-1.40586,-1.01E-06,0.0898965,-0.267852,-0.449959,0.100033,-0.18385,-0.44806,0.1,-0.183714
-0.0101,-0.2211905,0.000144,2.84571,2.61573,-4.31787,0,0,0,0.000180468,1.82647,-1.39603,0.000721873,0.00126328,-0.0495085,0,1.8303,-1.40613,-1.03E-06,0.0908456,-0.270699,-0.449944,0.100033,-0.183859,-0.448006,0.1,-0.183715
-0.01031,-0.2154924,0.000153,2.85162,2.65406,-4.30138,0,0,0,0.000180468,1.82647,-1.39609,0.000721873,0.00120312,-0.0580506,0,1.83039,-1.4064,-1.04E-06,0.0917937,-0.273543,-0.449928,0.100033,-0.183869,-0.447952,0.1,-0.183716
-0.01052,-0.2167703,0.000161,2.85277,2.65648,-4.30518,0,0,0,0.000180468,1.82647,-1.39615,0.000721873,0.00120312,-0.0596147,0,1.83048,-1.40667,-1.05E-06,0.0927406,-0.276385,-0.449912,0.100033,-0.183878,-0.447897,0.1,-0.183717
-0.01074,-0.2195481,0.000169,2.85291,2.65128,-4.31331,0,0,0,0.000180468,1.82647,-1.39621,0.000721873,0.00120312,-0.0596749,0,1.83057,-1.40695,-1.06E-06,0.0936863,-0.279223,-0.449897,0.100033,-0.183887,-0.447841,0.1,-0.183718
-0.01096,-0.2184128,0.000178,2.85577,2.66643,-4.30997,0,0,0,0.000180468,1.82647,-1.39627,0.000721873,0.00114297,-0.0636452,0,1.83066,-1.40723,-1.07E-06,0.0946309,-0.282058,-0.449881,0.100033,-0.183897,-0.447785,0.1,-0.183719
